# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 63K of event 'cycles'
# Event count (approx.): 13730603990743
#
# Children      Self  Command          Shared Object                       Symbol                                           
# ........  ........  ...............  ..................................  .................................................
#
     0.01%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] futex_wake
     0.01%     0.00%  ReadStage-48     [kernel.kallsyms]                   [k] read_pages
     0.01%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] futex_wake
     0.01%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  ReadStage-115    [kernel.kallsyms]                   [k] filemap_map_pages
     0.01%     0.00%  Thread-23        [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  ReadStage-57     [kernel.kallsyms]                   [k] get_page_from_freelist
     0.01%     0.00%  ReadStage-126    [kernel.kallsyms]                   [k] __sysvec_call_function
     0.01%     0.00%  ReadStage-126    [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.01%     0.00%  ReadStage-126    [kernel.kallsyms]                   [k] sysvec_call_function
     0.01%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] __x2apic_send_IPI_mask
     0.01%     0.00%  Thread-21        [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.01%     0.00%  Thread-21        [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  Thread-21        [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  Thread-21        [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  Thread-21        [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  ReadStage-136    [kernel.kallsyms]                   [k] next_uptodate_page
     0.01%     0.01%  kswapd1          [kernel.kallsyms]                   [k] page_not_mapped
     0.01%     0.00%  Thread-132       [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.01%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] blk_finish_plug
     0.01%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.01%     0.00%  java             [kernel.kallsyms]                   [k] futex_wake
     0.01%     0.00%  perf             [kernel.kallsyms]                   [k] generic_exec_single
     0.01%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] nvme_unmap_data.part.0
     0.01%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] get_page_from_freelist
     0.01%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] __page_cache_alloc
     0.01%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] alloc_pages
     0.01%     0.00%  ReadStage-150    [kernel.kallsyms]                   [k] dequeue_task_fair
     0.01%     0.00%  ReadStage-150    [kernel.kallsyms]                   [k] dequeue_task
     0.01%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.01%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] blk_finish_plug
     0.01%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.01%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.01%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.01%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.01%     0.00%  swapper          [kernel.kallsyms]                   [k] effective_cpu_util
     0.01%     0.00%  ReadStage-41     [kernel.kallsyms]                   [k] futex_wake
     0.01%     0.00%  ReadStage-41     [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  ReadStage-41     [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  ReadStage-41     [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  ReadStage-41     [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] psi_task_switch
     0.01%     0.01%  ReadStage-54     [kernel.kallsyms]                   [k] xas_load
     0.01%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] _copy_from_iter
     0.01%     0.00%  swapper          [kernel.kallsyms]                   [k] __lock_text_start
     0.01%     0.00%  kswapd0          [kernel.kallsyms]                   [k] try_to_free_buffers
     0.01%     0.01%  NonPeriodicTask  [kernel.kallsyms]                   [k] __tlb_remove_page_size
     0.01%     0.00%  Thread-120       [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  Thread-120       [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.01%  epollEventLoopG  [kernel.kallsyms]                   [k] ip_rcv_finish_core.constprop.0
     0.01%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.01%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] ext4_readahead
     0.01%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] do_page_mkwrite
     0.01%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] ext4_page_mkwrite
     0.01%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.01%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] blk_finish_plug
     0.01%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.01%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.01%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.01%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.01%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] ext4_readahead
     0.01%     0.01%  ReadStage-74     [kernel.kallsyms]                   [k] clear_page_erms
     0.01%     0.00%  ReadStage-154    [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  ReadStage-154    [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  ReadStage-154    [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  ReadStage-154    [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] ondemand_readahead
     0.01%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] page_cache_async_ra
     0.01%     0.00%  java             [kernel.kallsyms]                   [k] syscall_exit_to_user_mode
     0.01%     0.00%  ReadStage-101    [kernel.kallsyms]                   [k] ext4_map_blocks
     0.01%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] kmem_cache_alloc_node
     0.01%     0.00%  Thread-133       [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  Thread-133       [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  ReadStage-31     [kernel.kallsyms]                   [k] do_swap_page
     0.01%     0.00%  ReadStage-125    [kernel.kallsyms]                   [k] xas_find
     0.01%     0.00%  ReadStage-133    [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.01%     0.00%  ReadStage-137    [kernel.kallsyms]                   [k] get_page_from_freelist
     0.01%     0.00%  ReadStage-137    [kernel.kallsyms]                   [k] __alloc_pages
     0.01%     0.00%  ReadStage-137    [kernel.kallsyms]                   [k] __page_cache_alloc
     0.01%     0.00%  ReadStage-137    [kernel.kallsyms]                   [k] alloc_pages
     0.01%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] get_futex_key
     0.01%     0.00%  ReadStage-149    [kernel.kallsyms]                   [k] try_to_wake_up
     0.01%     0.00%  ReadStage-149    [kernel.kallsyms]                   [k] wake_up_q
     0.01%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] get_page_from_freelist
     0.01%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] __alloc_pages
     0.01%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] __page_cache_alloc
     0.01%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] alloc_pages
     0.01%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] read_pages
     0.01%     0.00%  ReadStage-154    [kernel.kallsyms]                   [k] futex_wake
     0.01%     0.01%  ReadStage-75     [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.01%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] alloc_pages
     0.01%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] __page_cache_alloc
     0.01%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.01%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] ext4_readahead
     0.01%     0.00%  Thread-17        [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  Thread-17        [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  Thread-17        [kernel.kallsyms]                   [k] futex_wait
     0.01%     0.00%  ReadStage-13     [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.01%     0.00%  Thread-97        [kernel.kallsyms]                   [k] futex_wait
     0.01%     0.00%  Thread-97        [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  Thread-97        [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  Thread-97        [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  Thread-97        [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  ReadStage-126    [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.01%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] next_uptodate_page
     0.01%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] ondemand_readahead
     0.01%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] page_cache_async_ra
     0.01%     0.00%  ReadStage-128    [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.01%     0.00%  ReadStage-128    [kernel.kallsyms]                   [k] blk_finish_plug
     0.01%     0.00%  ReadStage-128    [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.01%     0.00%  ReadStage-128    [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.01%     0.00%  ReadStage-128    [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.01%     0.00%  ReadStage-128    [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.01%     0.00%  ReadStage-128    [kernel.kallsyms]                   [k] nvme_queue_rq
     0.01%     0.01%  ReadStage-73     [kernel.kallsyms]                   [k] clear_page_erms
     0.01%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] get_page_from_freelist
     0.01%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] __alloc_pages
     0.01%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] alloc_pages
     0.01%     0.00%  ReadStage-154    [kernel.kallsyms]                   [k] ext4_map_blocks
     0.01%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] xas_find
     0.01%     0.01%  epollEventLoopG  [kernel.kallsyms]                   [k] psi_group_change
     0.01%     0.00%  ReadStage-148    [kernel.kallsyms]                   [k] sysvec_call_function
     0.01%     0.01%  swapper          [kernel.kallsyms]                   [k] reweight_entity
     0.01%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.01%     0.00%  ReadStage-159    [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.01%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] __schedule
     0.01%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] schedule
     0.01%     0.00%  ReadStage-104    [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.01%     0.00%  ReadStage-151    [kernel.kallsyms]                   [k] do_swap_page
     0.01%     0.00%  ReadStage-151    [kernel.kallsyms]                   [k] swapin_readahead
     0.01%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] ondemand_readahead
     0.01%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] page_cache_async_ra
     0.01%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] ondemand_readahead
     0.01%     0.00%  ReadStage-62     [kernel.kallsyms]                   [k] page_cache_async_ra
     0.01%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] __alloc_pages
     0.01%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] __page_cache_alloc
     0.01%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] alloc_pages
     0.01%     0.00%  ReadStage-158    [kernel.kallsyms]                   [k] futex_wake
     0.01%     0.00%  ReadStage-131    [kernel.kallsyms]                   [k] wake_up_q
     0.01%     0.00%  ReadStage-39     [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.01%     0.01%  kswapd1          [kernel.kallsyms]                   [k] mem_cgroup_get_nr_swap_pages
     0.01%     0.01%  ReadStage-68     [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.01%     0.00%  kswapd1          [kernel.kallsyms]                   [k] add_to_swap
     0.01%     0.00%  kswapd1          [kernel.kallsyms]                   [k] get_swap_page
     0.01%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] psi_task_change
     0.01%     0.00%  ReadStage-151    [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.01%     0.00%  ReadStage-151    [kernel.kallsyms]                   [k] lru_cache_add
     0.01%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] nvme_queue_rq
     0.01%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.01%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] blk_finish_plug
     0.01%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.01%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.01%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.01%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.01%     0.00%  Thread-10        [kernel.kallsyms]                   [k] __schedule
     0.01%     0.00%  Thread-10        [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  Thread-10        [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  Thread-10        [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  Thread-10        [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  Thread-10        [kernel.kallsyms]                   [k] futex_wait
     0.01%     0.00%  Thread-10        [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.01%     0.00%  Thread-10        [kernel.kallsyms]                   [k] schedule
     0.01%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.01%     0.00%  java             [kernel.kallsyms]                   [k] __restore_fpregs_from_fpstate
     0.01%     0.00%  java             [kernel.kallsyms]                   [k] switch_fpu_return
     0.01%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] __submit_bio
     0.01%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] blk_mq_submit_bio
     0.01%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] submit_bio
     0.01%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] submit_bio_noacct
     0.01%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] vm_normal_page
     0.01%     0.00%  Thread-92        [kernel.kallsyms]                   [k] __schedule
     0.01%     0.00%  Thread-92        [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.01%     0.00%  Thread-92        [kernel.kallsyms]                   [k] schedule
     0.01%     0.00%  Thread-86        [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  Thread-33        [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  ReadStage-107    [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.01%     0.00%  ReadStage-109    [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.01%     0.00%  ReadStage-109    [kernel.kallsyms]                   [k] ext4_readahead
     0.01%     0.00%  ReadStage-46     [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.01%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] lru_cache_add
     0.01%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] wake_up_q
     0.01%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.01%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] ext4_readahead
     0.01%     0.00%  ReadStage-44     [kernel.kallsyms]                   [k] read_pages
     0.01%     0.00%  ReadStage-122    [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  ReadStage-122    [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  ReadStage-122    [kernel.kallsyms]                   [k] futex_wake
     0.01%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] bio_uninit
     0.01%     0.00%  ReadStage-144    [kernel.kallsyms]                   [k] ondemand_readahead
     0.01%     0.00%  ReadStage-144    [kernel.kallsyms]                   [k] page_cache_async_ra
     0.01%     0.00%  Thread-127       [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  Thread-127       [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  Thread-127       [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  Thread-127       [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.01%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] ext4_readahead
     0.01%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] futex_wake
     0.01%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] read_pages
     0.01%     0.00%  ReadStage-126    [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  ReadStage-126    [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  ReadStage-143    [kernel.kallsyms]                   [k] xas_find
     0.01%     0.01%  ReadStage-145    [kernel.kallsyms]                   [k] rmqueue_bulk
     0.01%     0.00%  ReadStage-25     [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.01%     0.00%  ReadStage-140    [kernel.kallsyms]                   [k] ext4_map_blocks
     0.01%     0.01%  ReadStage-26     [kernel.kallsyms]                   [k] next_uptodate_page
     0.01%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] ondemand_readahead
     0.01%     0.00%  ReadStage-66     [kernel.kallsyms]                   [k] page_cache_async_ra
     0.01%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] do_swap_page
     0.01%     0.01%  ReadStage-126    [kernel.kallsyms]                   [k] next_uptodate_page
     0.01%     0.00%  ReadStage-34     [kernel.kallsyms]                   [k] futex_wake
     0.01%     0.00%  ReadStage-34     [kernel.kallsyms]                   [k] wake_up_q
     0.01%     0.00%  ReadStage-12     [kernel.kallsyms]                   [k] try_to_wake_up
     0.01%     0.00%  ReadStage-135    [kernel.kallsyms]                   [k] get_page_from_freelist
     0.01%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] futex_wake
     0.01%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] try_to_wake_up
     0.01%     0.00%  ReadStage-1      [kernel.kallsyms]                   [k] wake_up_q
     0.01%     0.00%  ReadStage-32     [kernel.kallsyms]                   [k] clear_page_erms
     0.01%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] filemap_map_pages
     0.01%     0.01%  ReadStage-33     [kernel.kallsyms]                   [k] next_uptodate_page
     0.01%     0.00%  ReadStage-77     [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.01%     0.01%  ReadStage-123    [kernel.kallsyms]                   [k] next_uptodate_page
     0.01%     0.00%  ReadStage-3      [kernel.kallsyms]                   [k] ext4_map_blocks
     0.01%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] ondemand_readahead
     0.01%     0.00%  ReadStage-92     [kernel.kallsyms]                   [k] page_cache_async_ra
     0.01%     0.00%  Thread-105       [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  ReadStage-152    [kernel.kallsyms]                   [k] wake_up_q
     0.01%     0.00%  ReadStage-109    [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.01%     0.00%  ReadStage-110    [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.01%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] ext4_map_blocks
     0.01%     0.00%  ReadStage-68     [kernel.kallsyms]                   [k] ext4_map_blocks
     0.01%     0.00%  ReadStage-122    [kernel.kallsyms]                   [k] try_to_wake_up
     0.01%     0.00%  Thread-130       [kernel.kallsyms]                   [k] futex_wait
     0.01%     0.00%  Thread-130       [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  Thread-130       [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  Thread-137       [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  Thread-137       [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  Thread-137       [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  Thread-137       [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  Thread-137       [kernel.kallsyms]                   [k] futex_wait
     0.01%     0.00%  ReadStage-161    [kernel.kallsyms]                   [k] read_pages
     0.01%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] update_load_avg
     0.01%     0.00%  ReadStage-146    [kernel.kallsyms]                   [k] ext4_map_blocks
     0.00%     0.00%  ReadStage-5      [kernel.kallsyms]                   [k] ondemand_readahead
     0.00%     0.00%  ReadStage-5      [kernel.kallsyms]                   [k] page_cache_async_ra
     0.00%     0.00%  ReadStage-74     [kernel.kallsyms]                   [k] rmqueue_bulk
     0.00%     0.00%  MutationStage-5  [kernel.kallsyms]                   [k] dequeue_entity
     0.00%     0.00%  MutationStage-5  [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  MutationStage-5  [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  Thread-29        [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  Thread-29        [kernel.kallsyms]                   [k] futex_wait
     0.00%     0.00%  Thread-29        [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.00%     0.00%  Thread-29        [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  ReadStage-144    [kernel.kallsyms]                   [k] ext4_map_blocks
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] do_syscall_64
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  Thread-87        [kernel.kallsyms]                   [k] pick_next_task_fair
     0.00%     0.00%  Thread-14        [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  Thread-14        [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  ReadStage-147    [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  ReadStage-132    [kernel.kallsyms]                   [k] get_page_from_freelist
     0.00%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] __bitmap_and
     0.00%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] nvme_queue_rq
     0.00%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] blk_finish_plug
     0.00%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] io_schedule
     0.00%     0.00%  ReadStage-75     [kernel.kallsyms]                   [k] wait_on_page_bit_common
     0.00%     0.00%  ReadStage-10     [kernel.kallsyms]                   [k] ondemand_readahead
     0.00%     0.00%  ReadStage-10     [kernel.kallsyms]                   [k] page_cache_async_ra
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] filemap_map_pages
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] cpuacct_charge
     0.00%     0.00%  ReadStage-149    [kernel.kallsyms]                   [k] wait_on_page_bit_common
     0.00%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] futex_wake
     0.00%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] __x64_sys_futex
     0.00%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] do_futex
     0.00%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] do_syscall_64
     0.00%     0.00%  ReadStage-81     [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  Thread-104       [kernel.kallsyms]                   [k] __x64_sys_futex
     0.00%     0.00%  Thread-104       [kernel.kallsyms]                   [k] do_futex
     0.00%     0.00%  Thread-104       [kernel.kallsyms]                   [k] do_syscall_64
     0.00%     0.00%  Thread-104       [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  Thread-104       [kernel.kallsyms]                   [k] futex_wait
     0.00%     0.00%  ReadStage-126    [kernel.kallsyms]                   [k] clear_page_erms
     0.00%     0.00%  ReadStage-144    [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  kswapd1          [kernel.kallsyms]                   [k] uncharge_page
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] tcp_urg
     0.00%     0.00%  ReadStage-104    [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.00%     0.00%  ReadStage-104    [kernel.kallsyms]                   [k] ext4_readahead
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] filemap_map_pages
     0.00%     0.00%  ReadStage-143    [kernel.kallsyms]                   [k] do_futex
