# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 25876153241610
#
# Children      Self  Command          Shared Object          Symbol                                                                
# ........  ........  ...............  .....................  ......................................................................
#
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016eea
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] init_zspage
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] obj_cgroup_uncharge
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000010524
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000009a18
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] timekeeping_advance
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] check_cpu_stall
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013994
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] try_to_unmap
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] lzorle_compress
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x00000000000102f4
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000020574
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f314
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] __zram_bvec_write.constprop.0.isra.0
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]      [k] zs_malloc
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __wake_up_sync_key
     0.00%     0.00%  sshd             [kernel.kallsyms]      [k] shrink_active_list
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ec50
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] total_mapcount
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] timekeeping_advance
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] obj_free
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000001faa7
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] page_mapping
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002051b
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] get_swap_pages
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] iov_iter_init
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] rebalance_domains
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016eed
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] obj_cgroup_uncharge
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] lzogeneric1x_1_compress
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016e9e
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] delay_halt.part.0
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] __hrtimer_run_queues
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] __run_hrtimer
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] rotate_reclaimable_page
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f19f
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] clockevents_program_event
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] dec_zone_page_state
     0.00%     0.00%  memtier_benchma  libstdc++.so.6.0.25    [.] 0x000000000008d224
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] restore_regs_and_return_to_kernel
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000021efa
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000020490
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] llist_add_batch
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000093ea
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000093d4
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f815
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] scan_swap_map_slots
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] timerqueue_del
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000099f1
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] acct_account_cputime
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] tick_sched_do_timer
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] __free_one_page
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013907
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016efa
     0.00%     0.00%  memcached        libpthread-2.28.so     [.] __lll_unlock_wake
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] page_trans_huge_map_swapcount
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000022340
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000020507
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001edd8
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001326f
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016f05
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] down_read_trylock
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] lzo1x_1_do_compress
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] tick_sched_timer
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]      [k] isolate_lru_pages
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] cpumask_any_but
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f3a5
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] list_lru_count_one
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010b72
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001ef53
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __update_blocked_others
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __swap_entry_free_locked
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000001faa2
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f974
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __get_vma_policy
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x00000000000107f4
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __page_cache_release
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002fad4
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x0000000000000b0a
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] calc_global_load_tick
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d599
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001321f
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f79d
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]      [k] get_swap_pages
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]      [k] page_lock_anon_vma_read
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f182
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000094d2
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] timerqueue_del
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] sched_clock_idle_sleep_event
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] sched_clock
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] rcu_dynticks_eqs_exit
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001eeb6
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] add_mm_counter_fast
     0.00%     0.00%  memtier_benchma  memtier_benchmark      [.] _ZN6client13hold_pipelineEj
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] send_call_function_single_ipi
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f21d
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] scan_swap_map_try_ssd_cluster
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] memset
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] update_process_times
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] tick_sched_handle
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] swap_cgroup_record
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] up_read
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] test_clear_page_writeback
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] free_pcppages_bulk
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001fa65
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x00000000000103e4
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x00000000000249d6
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x0000000000000aa1
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] psi_memstall_enter
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __update_blocked_others
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] native_flush_tlb_multi
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010bf1
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024c47
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] update_rt_rq_load_avg
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] irqentry_exit_to_user_mode
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] rcu_qs
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000001fa65
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] asm_sysvec_call_function
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f454
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] flush_plug_callbacks
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __x64_sys_sendmsg
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]      [k] scan_swap_map_slots
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000086f2
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] __mod_node_page_state
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] __mod_lruvec_state
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000011401
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] isolate_zspage
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ea03
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] vm_normal_page
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000011301
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] _raw_spin_lock
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] account_system_index_time
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x00000000000204ac
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010020
     0.00%     0.00%  memtier_benchma  libc-2.28.so           [.] 0x00000000000219a4
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] delay_halt.part.0
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] lzo1x_1_do_compress
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] native_iret
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] security_socket_sendmsg
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]      [k] try_to_unmap_one
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f249
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] check_cpu_stall
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] inc_cluster_info_page
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] try_to_unmap_one
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x0000000000000ac1
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f7c4
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] zs_shrinker_count
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]      [k] _raw_spin_lock
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f034
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x0000000000000ac4
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016edd
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]      [k] llist_add_batch
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] schedule_hrtimeout_range
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016f24
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] free_unref_page
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] read_tsc
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x0000000000000a60
     0.00%     0.00%  memtier_benchma  libc-2.28.so           [.] _IO_vsnprintf
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000020558
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] get_futex_key
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001fa81
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f244
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] down_read
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]      [k] __remove_mapping
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] try_to_free_swap.part.0
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]      [k] _raw_spin_lock_irq
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f86a
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024c50
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010574
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] hrtimer_interrupt
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f8b0
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x00000000000249f0
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] __anon_vma_interval_tree_subtree_search
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]      [k] _raw_spin_lock
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x00000000000008f4
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001ef94
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f100
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __wake_up_sync_key
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __update_load_avg_blocked_se
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] anon_vma_interval_tree_iter_first
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f1f3
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] migrate_page_states
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] mem_cgroup_swapin_uncharge_swap
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]      [k] mem_cgroup_try_charge_swap
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] isolate_zspage
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] __remove_mapping
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]      [k] lzogeneric1x_1_compress
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]      [k] lzorle_compress
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f310
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000020507
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] calc_global_load_tick
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] x86_pmu_disable
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000ae76
     0.00%     0.00%  memtier_benchma  libc-2.28.so           [.] _IO_str_init_static_internal
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f130
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] wake_all_kswapds
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] shrink_slab_memcg
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] count_shadow_nodes
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000094d0
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] page_referenced
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013445
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] lzogeneric1x_1_compress
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] lzorle_compress
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x0000000000000ae2
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000094d7
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024c53
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f98c
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x00000000000007f8
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] delay_halt_mwaitx
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010730
     0.00%     0.00%  memtier_benchma  libm-2.28.so           [.] __log
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f579
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000020648
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __queue_work
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001931a
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024acd
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]      [k] __list_del_entry_valid
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] lru_note_cost
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]      [k] page_lock_anon_vma_read
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] page_swapcount
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] _swap_info_get
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] __hrtimer_run_queues
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] __run_hrtimer
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] add_to_swap_cache
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] free_pcp_prepare
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] native_queued_spin_lock_slowpath.part.0
     0.00%     0.00%  memtier_benchma  libc-2.28.so           [.] _IO_no_init
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024ac7
     0.00%     0.00%  memcached        [vdso]                 [.] 0x00000000000008f4
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000095c6
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] tick_nohz_idle_got_tick
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] queue_work_on
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] mark_wake_futex
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f2c2
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x00000000000204e6
     0.00%     0.00%  memcached        memcached              [.] 0x000000000002235f
     0.00%     0.00%  memtier_benchma  memtier_benchmark      [.] _ZN17protocol_response13get_total_lenEv
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] free_pcppages_bulk
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d00b
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __switch_to_xtra
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x0000000000000783
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024ff1
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ec76
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] irq_work_tick
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] delay_halt_mwaitx
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000af22
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __update_load_avg_blocked_se
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] free_swap_cache
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000020490
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] shrink_slab
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x00000000000204ac
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000001fa9c
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001ee93
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] sysvec_call_function
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016ef8
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] evmap_io_add_
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] get_swap_pages
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] zs_malloc
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] page_check_references.isra.0
     0.00%     0.00%  jbd2/nvme3n1p5-  [kernel.kallsyms]      [k] page_referenced
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] tick_sched_timer
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] down_read_trylock
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] __free_one_page
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]      [k] get_swap_pages
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000019283
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] find_alloced_obj
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] swap_range_alloc
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000141b0
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010520
     0.00%     0.00%  memcached        [vdso]                 [.] 0x000000000000090e
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  memtier_benchma  libc-2.28.so           [.] _IO_old_init
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] sched_clock_idle_wakeup_event
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f7e0
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] timekeeping_advance
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] page_check_references.isra.0
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] page_referenced
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000015bee
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] update_dl_rq_load_avg
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010c75
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] rmap_walk_anon
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] PageHuge
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] scan_swap_map_slots
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] get_partial_node.part.0
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] zs_page_migrate
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __xas_next
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]      [k] move_pages_to_lru
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]      [k] lzo1x_1_do_compress
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] _raw_spin_lock
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]      [k] scan_swap_map_slots
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f7e4
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] page_vma_mapped_walk
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] page_check_references.isra.0
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] page_referenced
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013268
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] __vdso_clock_gettime
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000004814
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000022287
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x00000000000106b4
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __msecs_to_jiffies
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010850
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] rb_insert_color
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] zs_malloc
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f23c
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000009db7
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013e15
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]      [k] llist_add_batch
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]      [k] page_referenced_one
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000011346
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] rcu_qs
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] disk_end_io_acct
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000138cf
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] x86_pmu_disable
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] hrtimer_interrupt
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000aeed
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __bitmap_or
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ea63
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f2d4
     0.00%     0.00%  memtier_benchma  memtier_benchmark      [.] _ZN17protocol_response10get_statusEv
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f995
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] timerqueue_del
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f774
