# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 14K of event 'cycles'
# Event count (approx.): 218567175006
#
# Children      Self  Command          Shared Object        Symbol                                                                                                                                      
# ........  ........  ...............  ...................  ............................................................................................................................................
#
     0.03%     0.00%  :2915            [kernel.kallsyms]    [k] sock_sendmsg
     0.03%     0.00%  :2915            [kernel.kallsyms]    [k] unix_stream_sendmsg
     0.03%     0.00%  :2868            [kernel.kallsyms]    [k] __x64_sys_futex
     0.03%     0.00%  :2868            [kernel.kallsyms]    [k] do_futex
     0.03%     0.00%  :2519            [kernel.kallsyms]    [k] __iomap_dio_rw
     0.03%     0.00%  :2519            [kernel.kallsyms]    [k] iomap_dio_rw
     0.03%     0.00%  :2987            [kernel.kallsyms]    [k] do_poll.constprop.0
     0.03%     0.00%  :2987            [kernel.kallsyms]    [k] __x64_sys_poll
     0.03%     0.00%  :2987            [kernel.kallsyms]    [k] do_sys_poll
     0.03%     0.00%  :2558            [kernel.kallsyms]    [k] futex_wait
     0.03%     0.00%  :2558            [kernel.kallsyms]    [k] futex_wait_queue_me
     0.03%     0.03%  swapper          [kernel.kallsyms]    [k] sched_idle_set_state
     0.03%     0.01%  :2890            [kernel.kallsyms]    [k] exc_page_fault
     0.03%     0.00%  :2890            [kernel.kallsyms]    [k] asm_exc_page_fault
     0.03%     0.01%  :2450            [kernel.kallsyms]    [k] futex_wake
     0.03%     0.00%  :2712            [kernel.kallsyms]    [k] __sys_sendto
     0.03%     0.00%  :2712            [kernel.kallsyms]    [k] __x64_sys_sendto
     0.03%     0.00%  :2712            [kernel.kallsyms]    [k] sock_sendmsg
     0.03%     0.00%  :2712            [kernel.kallsyms]    [k] unix_stream_sendmsg
     0.03%     0.00%  :2669            [kernel.kallsyms]    [k] wake_affine
     0.03%     0.01%  :2730            [kernel.kallsyms]    [k] unix_stream_read_generic
     0.03%     0.00%  :2730            [kernel.kallsyms]    [k] __sys_recvfrom
     0.03%     0.00%  :2730            [kernel.kallsyms]    [k] __x64_sys_recvfrom
     0.03%     0.00%  :2730            [kernel.kallsyms]    [k] unix_stream_recvmsg
     0.03%     0.00%  :2638            [kernel.kallsyms]    [k] __hrtimer_run_queues
     0.03%     0.00%  :2638            [kernel.kallsyms]    [k] __run_hrtimer
     0.03%     0.00%  :2638            [kernel.kallsyms]    [k] scheduler_tick
     0.03%     0.00%  :2638            [kernel.kallsyms]    [k] tick_sched_handle
     0.03%     0.00%  :2638            [kernel.kallsyms]    [k] tick_sched_timer
     0.03%     0.00%  :2638            [kernel.kallsyms]    [k] update_process_times
     0.03%     0.00%  kworker/26:3-di  [kernel.kallsyms]    [k] aio_complete_rw
     0.03%     0.01%  :2716            [kernel.kallsyms]    [k] dequeue_task_fair
     0.03%     0.00%  :2516            [kernel.kallsyms]    [k] try_to_wake_up
     0.03%     0.00%  :2568            [kernel.kallsyms]    [k] exit_to_user_mode_prepare
     0.03%     0.03%  swapper          [kernel.kallsyms]    [k] irq_chip_ack_parent
     0.03%     0.03%  :2422            [kernel.kallsyms]    [k] select_idle_cpu
     0.03%     0.00%  :2422            [kernel.kallsyms]    [k] futex_wake
     0.03%     0.00%  :2422            [kernel.kallsyms]    [k] select_idle_sibling
     0.03%     0.00%  :2422            [kernel.kallsyms]    [k] select_task_rq_fair
     0.03%     0.00%  :2422            [kernel.kallsyms]    [k] try_to_wake_up
     0.03%     0.00%  :2422            [kernel.kallsyms]    [k] wake_up_q
     0.03%     0.01%  :2579            [kernel.kallsyms]    [k] load_balance
     0.03%     0.00%  :2579            [kernel.kallsyms]    [k] newidle_balance
     0.03%     0.00%  mariadbd         [kernel.kallsyms]    [k] syscall_trace_enter.constprop.0
     0.03%     0.00%  :2816            [kernel.kallsyms]    [k] __schedule
     0.03%     0.00%  :2816            [kernel.kallsyms]    [k] futex_wait_queue_me
     0.03%     0.00%  :2816            [kernel.kallsyms]    [k] schedule
     0.03%     0.00%  :2892            [kernel.kallsyms]    [k] do_swap_page
     0.03%     0.00%  :2892            [kernel.kallsyms]    [k] swap_vma_readahead
     0.03%     0.00%  :3030            [kernel.kallsyms]    [k] try_to_wake_up
     0.03%     0.00%  :2805            [kernel.kallsyms]    [k] __x64_sys_futex
     0.03%     0.00%  :2805            [kernel.kallsyms]    [k] do_futex
     0.03%     0.00%  :2805            [kernel.kallsyms]    [k] futex_wait
     0.03%     0.00%  :2805            [kernel.kallsyms]    [k] futex_wait_queue_me
     0.03%     0.00%  :2511            [kernel.kallsyms]    [k] __x64_sys_futex
     0.03%     0.00%  :2511            [kernel.kallsyms]    [k] do_futex
     0.03%     0.03%  swapper          [kernel.kallsyms]    [k] dma_unmap_page_attrs
     0.03%     0.00%  :2414            [kernel.kallsyms]    [k] __x64_sys_futex
     0.03%     0.00%  :2414            [kernel.kallsyms]    [k] do_futex
     0.03%     0.00%  :2869            [kernel.kallsyms]    [k] __iomap_dio_rw
     0.03%     0.00%  :2869            [kernel.kallsyms]    [k] __x64_sys_pread64
     0.03%     0.00%  :2869            [kernel.kallsyms]    [k] ext4_dio_read_iter
     0.03%     0.00%  :2869            [kernel.kallsyms]    [k] iomap_dio_rw
     0.03%     0.00%  :2869            [kernel.kallsyms]    [k] new_sync_read
     0.03%     0.00%  :2869            [kernel.kallsyms]    [k] vfs_read
     0.03%     0.00%  :3046            [kernel.kallsyms]    [k] tick_sched_handle
     0.03%     0.00%  :3046            [kernel.kallsyms]    [k] tick_sched_timer
     0.03%     0.00%  :3046            [kernel.kallsyms]    [k] update_process_times
     0.03%     0.01%  :2375            [kernel.kallsyms]    [k] futex_wait_setup
     0.03%     0.00%  :2944            [kernel.kallsyms]    [k] futex_wake
     0.03%     0.00%  :2716            [kernel.kallsyms]    [k] asm_sysvec_apic_timer_interrupt
     0.03%     0.00%  :2716            [kernel.kallsyms]    [k] sysvec_apic_timer_interrupt
     0.03%     0.00%  :2581            [kernel.kallsyms]    [k] __iomap_dio_rw
     0.03%     0.00%  :2581            [kernel.kallsyms]    [k] iomap_dio_rw
     0.03%     0.00%  :2711            [kernel.kallsyms]    [k] __hrtimer_run_queues
     0.03%     0.00%  :2711            [kernel.kallsyms]    [k] __run_hrtimer
     0.03%     0.00%  :2711            [kernel.kallsyms]    [k] __sysvec_apic_timer_interrupt
     0.03%     0.00%  :2711            [kernel.kallsyms]    [k] asm_sysvec_apic_timer_interrupt
     0.03%     0.00%  :2711            [kernel.kallsyms]    [k] hrtimer_interrupt
     0.03%     0.00%  :2711            [kernel.kallsyms]    [k] scheduler_tick
     0.03%     0.00%  :2711            [kernel.kallsyms]    [k] sysvec_apic_timer_interrupt
     0.03%     0.00%  :2711            [kernel.kallsyms]    [k] tick_sched_handle
     0.03%     0.00%  :2711            [kernel.kallsyms]    [k] tick_sched_timer
     0.03%     0.00%  :2711            [kernel.kallsyms]    [k] update_process_times
     0.03%     0.00%  :3779            [kernel.kallsyms]    [k] do_futex
     0.03%     0.00%  :2923            [kernel.kallsyms]    [k] __schedule
     0.03%     0.00%  :2923            [kernel.kallsyms]    [k] futex_wait
     0.03%     0.00%  :2923            [kernel.kallsyms]    [k] futex_wait_queue_me
     0.03%     0.00%  :2923            [kernel.kallsyms]    [k] schedule
     0.03%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] __task_rq_lock
     0.03%     0.00%  :2568            [kernel.kallsyms]    [k] asm_exc_page_fault
     0.03%     0.00%  :2568            [kernel.kallsyms]    [k] do_user_addr_fault
     0.03%     0.00%  :2568            [kernel.kallsyms]    [k] exc_page_fault
     0.03%     0.00%  :2868            [kernel.kallsyms]    [k] __handle_mm_fault
     0.03%     0.00%  :2868            [kernel.kallsyms]    [k] handle_mm_fault
     0.03%     0.00%  :2868            [kernel.kallsyms]    [k] wp_page_copy
     0.03%     0.00%  :2374            [kernel.kallsyms]    [k] __handle_mm_fault
     0.03%     0.00%  :2374            [kernel.kallsyms]    [k] handle_mm_fault
     0.03%     0.00%  :2829            [kernel.kallsyms]    [k] __x64_sys_pread64
     0.03%     0.00%  :2829            [kernel.kallsyms]    [k] ext4_dio_read_iter
     0.03%     0.00%  :2829            [kernel.kallsyms]    [k] new_sync_read
     0.03%     0.00%  :2829            [kernel.kallsyms]    [k] vfs_read
     0.03%     0.00%  :2863            [kernel.kallsyms]    [k] __x64_sys_pread64
     0.03%     0.00%  :2863            [kernel.kallsyms]    [k] ext4_dio_read_iter
     0.03%     0.00%  :2863            [kernel.kallsyms]    [k] new_sync_read
     0.03%     0.00%  :2863            [kernel.kallsyms]    [k] vfs_read
     0.03%     0.00%  :2915            [kernel.kallsyms]    [k] asm_exc_page_fault
     0.03%     0.00%  :2915            [kernel.kallsyms]    [k] do_user_addr_fault
     0.03%     0.00%  :2915            [kernel.kallsyms]    [k] exc_page_fault
     0.03%     0.00%  :2860            [kernel.kallsyms]    [k] futex_wait_queue_me
     0.03%     0.00%  :2387            [kernel.kallsyms]    [k] asm_exc_page_fault
     0.03%     0.00%  :2387            [kernel.kallsyms]    [k] do_user_addr_fault
     0.03%     0.00%  :2387            [kernel.kallsyms]    [k] exc_page_fault
     0.03%     0.03%  :2585            [kernel.kallsyms]    [k] cpuacct_charge
     0.03%     0.00%  :2484            [kernel.kallsyms]    [k] __schedule
     0.03%     0.00%  :2484            [kernel.kallsyms]    [k] futex_wait
     0.03%     0.00%  :2484            [kernel.kallsyms]    [k] futex_wait_queue_me
     0.03%     0.00%  :2484            [kernel.kallsyms]    [k] load_balance
     0.03%     0.00%  :2484            [kernel.kallsyms]    [k] newidle_balance
     0.03%     0.00%  :2484            [kernel.kallsyms]    [k] pick_next_task_fair
     0.03%     0.00%  :2484            [kernel.kallsyms]    [k] schedule
     0.03%     0.01%  :2459            [kernel.kallsyms]    [k] ttwu_do_activate
     0.03%     0.00%  :2459            [kernel.kallsyms]    [k] try_to_wake_up
     0.03%     0.00%  :2755            [kernel.kallsyms]    [k] __handle_mm_fault
     0.03%     0.00%  :2755            [kernel.kallsyms]    [k] handle_mm_fault
     0.03%     0.00%  :2374            [kernel.kallsyms]    [k] iomap_apply
     0.03%     0.00%  :2739            [kernel.kallsyms]    [k] __handle_mm_fault
     0.03%     0.00%  :2739            [kernel.kallsyms]    [k] asm_exc_page_fault
     0.03%     0.00%  :2739            [kernel.kallsyms]    [k] do_user_addr_fault
     0.03%     0.00%  :2739            [kernel.kallsyms]    [k] exc_page_fault
     0.03%     0.00%  :2739            [kernel.kallsyms]    [k] handle_mm_fault
     0.03%     0.00%  :2370            [kernel.kallsyms]    [k] asm_sysvec_apic_timer_interrupt
     0.03%     0.00%  :2370            [kernel.kallsyms]    [k] sysvec_apic_timer_interrupt
     0.03%     0.00%  :3037            [kernel.kallsyms]    [k] __x64_sys_futex
     0.03%     0.00%  :3037            [kernel.kallsyms]    [k] do_futex
     0.03%     0.00%  :2503            [kernel.kallsyms]    [k] asm_exc_page_fault
     0.03%     0.00%  :2503            [kernel.kallsyms]    [k] do_user_addr_fault
     0.03%     0.00%  :2503            [kernel.kallsyms]    [k] exc_page_fault
     0.03%     0.00%  :2824            [kernel.kallsyms]    [k] __schedule
     0.03%     0.00%  :2711            [kernel.kallsyms]    [k] __x64_sys_futex
     0.03%     0.00%  :2711            [kernel.kallsyms]    [k] do_futex
     0.03%     0.00%  :2450            [kernel.kallsyms]    [k] try_to_wake_up
     0.03%     0.03%  mariadbd         [kernel.kallsyms]    [k] send_call_function_single_ipi
     0.03%     0.00%  kworker/16:1-di  [kernel.kallsyms]    [k] __wake_up_common
     0.03%     0.00%  kworker/16:1-di  [kernel.kallsyms]    [k] autoremove_wake_function
     0.03%     0.00%  kworker/16:1-di  [kernel.kallsyms]    [k] try_to_wake_up
     0.03%     0.00%  :2531            [kernel.kallsyms]    [k] __x64_sys_pwrite64
     0.03%     0.00%  :2531            [kernel.kallsyms]    [k] ext4_buffered_write_iter
     0.03%     0.00%  :2531            [kernel.kallsyms]    [k] generic_perform_write
     0.03%     0.00%  :2531            [kernel.kallsyms]    [k] new_sync_write
     0.03%     0.00%  :2531            [kernel.kallsyms]    [k] vfs_write
     0.03%     0.00%  :2558            [kernel.kallsyms]    [k] __x64_sys_pread64
     0.03%     0.00%  :2558            [kernel.kallsyms]    [k] ext4_dio_read_iter
     0.03%     0.00%  :2558            [kernel.kallsyms]    [k] new_sync_read
     0.03%     0.00%  :2558            [kernel.kallsyms]    [k] vfs_read
     0.03%     0.00%  :2662            [kernel.kallsyms]    [k] __x64_sys_futex
     0.03%     0.00%  :2662            [kernel.kallsyms]    [k] do_futex
     0.03%     0.02%  mariadbd         [kernel.kallsyms]    [k] __update_idle_core
     0.03%     0.01%  :2579            [kernel.kallsyms]    [k] select_task_rq_fair
     0.03%     0.03%  swapper          [kernel.kallsyms]    [k] kmem_cache_free
     0.03%     0.00%  :2888            [kernel.kallsyms]    [k] __sysvec_apic_timer_interrupt
     0.03%     0.00%  :2888            [kernel.kallsyms]    [k] asm_sysvec_apic_timer_interrupt
     0.03%     0.00%  :2888            [kernel.kallsyms]    [k] hrtimer_interrupt
     0.03%     0.00%  :2888            [kernel.kallsyms]    [k] sysvec_apic_timer_interrupt
     0.03%     0.00%  :3037            [kernel.kallsyms]    [k] __sys_sendto
     0.03%     0.00%  :3037            [kernel.kallsyms]    [k] __x64_sys_sendto
     0.03%     0.00%  :3037            [kernel.kallsyms]    [k] sock_sendmsg
     0.03%     0.00%  :3037            [kernel.kallsyms]    [k] unix_stream_sendmsg
     0.03%     0.00%  :3875            [kernel.kallsyms]    [k] __schedule
     0.03%     0.00%  :3875            [kernel.kallsyms]    [k] schedule
     0.03%     0.00%  :2832            [kernel.kallsyms]    [k] __iomap_dio_rw
     0.03%     0.00%  :2832            [kernel.kallsyms]    [k] iomap_dio_rw
     0.03%     0.00%  :2460            [kernel.kallsyms]    [k] __iomap_dio_rw
     0.03%     0.00%  :2460            [kernel.kallsyms]    [k] iomap_apply
     0.03%     0.00%  :2460            [kernel.kallsyms]    [k] iomap_dio_rw
     0.03%     0.00%  :2646            [kernel.kallsyms]    [k] futex_wake
     0.03%     0.00%  :2646            [kernel.kallsyms]    [k] wake_up_q
     0.03%     0.00%  :2833            [kernel.kallsyms]    [k] __sys_recvfrom
     0.03%     0.00%  :2833            [kernel.kallsyms]    [k] __x64_sys_recvfrom
     0.03%     0.00%  :2833            [kernel.kallsyms]    [k] unix_stream_read_generic
     0.03%     0.00%  :2833            [kernel.kallsyms]    [k] unix_stream_recvmsg
     0.03%     0.00%  mariadbd         [kernel.kallsyms]    [k] end_swap_bio_read
     0.03%     0.00%  :2867            [kernel.kallsyms]    [k] futex_wait_queue_me
     0.03%     0.00%  :3884            [kernel.kallsyms]    [k] __x64_sys_futex
     0.03%     0.00%  :3884            [kernel.kallsyms]    [k] do_futex
     0.03%     0.00%  kworker/6:0-dio  [kernel.kallsyms]    [k] process_one_work
     0.03%     0.00%  :2995            [kernel.kallsyms]    [k] iomap_apply
     0.03%     0.00%  :2995            [kernel.kallsyms]    [k] iomap_dio_bio_actor
     0.03%     0.01%  :2711            [kernel.kallsyms]    [k] default_send_IPI_mask_sequence_phys
     0.03%     0.00%  :2711            [kernel.kallsyms]    [k] flush_tlb_mm_range
     0.03%     0.00%  :2711            [kernel.kallsyms]    [k] on_each_cpu_cond_mask
     0.03%     0.00%  :2711            [kernel.kallsyms]    [k] ptep_clear_flush
     0.03%     0.00%  :2711            [kernel.kallsyms]    [k] smp_call_function_many_cond
     0.03%     0.00%  :2711            [kernel.kallsyms]    [k] wp_page_copy
     0.03%     0.00%  :2703            [kernel.kallsyms]    [k] ext4_iomap_begin
     0.03%     0.00%  :2703            [kernel.kallsyms]    [k] ext4_map_blocks
     0.03%     0.00%  :2703            [kernel.kallsyms]    [k] iomap_apply
     0.03%     0.00%  :2553            [kernel.kallsyms]    [k] __handle_mm_fault
     0.03%     0.00%  :2553            [kernel.kallsyms]    [k] handle_mm_fault
     0.03%     0.00%  :2940            [kernel.kallsyms]    [k] wp_page_copy
     0.03%     0.02%  :2886            [kernel.kallsyms]    [k] select_task_rq_fair
     0.03%     0.03%  mariadbd         [kernel.kallsyms]    [k] __wrgsbase_inactive
     0.03%     0.00%  :2967            [kernel.kallsyms]    [k] iomap_apply
     0.03%     0.00%  :2989            [kernel.kallsyms]    [k] futex_wait_queue_me
     0.03%     0.00%  :2814            [kernel.kallsyms]    [k] __hrtimer_run_queues
     0.03%     0.00%  :2814            [kernel.kallsyms]    [k] __run_hrtimer
     0.03%     0.00%  :2814            [kernel.kallsyms]    [k] __sysvec_apic_timer_interrupt
     0.03%     0.00%  :2814            [kernel.kallsyms]    [k] asm_sysvec_apic_timer_interrupt
     0.03%     0.00%  :2814            [kernel.kallsyms]    [k] hrtimer_interrupt
     0.03%     0.00%  :2814            [kernel.kallsyms]    [k] sysvec_apic_timer_interrupt
     0.03%     0.00%  :2814            [kernel.kallsyms]    [k] tick_sched_handle
     0.03%     0.00%  :2814            [kernel.kallsyms]    [k] tick_sched_timer
     0.03%     0.00%  :2814            [kernel.kallsyms]    [k] update_process_times
     0.03%     0.00%  :2738            [kernel.kallsyms]    [k] __iomap_dio_rw
     0.03%     0.00%  :2738            [kernel.kallsyms]    [k] iomap_apply
     0.03%     0.00%  :2738            [kernel.kallsyms]    [k] iomap_dio_rw
     0.03%     0.00%  :2712            [kernel.kallsyms]    [k] futex_wait_queue_me
     0.03%     0.00%  :2888            [kernel.kallsyms]    [k] __x64_sys_futex
     0.03%     0.00%  :2888            [kernel.kallsyms]    [k] do_futex
     0.03%     0.00%  :2631            [kernel.kallsyms]    [k] scheduler_tick
     0.03%     0.00%  :3019            [kernel.kallsyms]    [k] __x64_sys_futex
     0.03%     0.00%  :3019            [kernel.kallsyms]    [k] do_futex
     0.03%     0.00%  :3019            [kernel.kallsyms]    [k] futex_wait
     0.03%     0.00%  :2667            [kernel.kallsyms]    [k] futex_wake
     0.03%     0.00%  :2667            [kernel.kallsyms]    [k] wake_up_q
     0.03%     0.00%  :2598            [kernel.kallsyms]    [k] dequeue_entity
     0.03%     0.00%  :2598            [kernel.kallsyms]    [k] dequeue_task_fair
     0.03%     0.00%  :2995            [kernel.kallsyms]    [k] futex_wait_queue_me
     0.03%     0.01%  :2819            [kernel.kallsyms]    [k] unix_stream_sendmsg
     0.03%     0.00%  :2819            [kernel.kallsyms]    [k] __sys_sendto
     0.03%     0.00%  :2819            [kernel.kallsyms]    [k] __x64_sys_sendto
     0.03%     0.00%  :2819            [kernel.kallsyms]    [k] sock_sendmsg
     0.03%     0.00%  :2940            [kernel.kallsyms]    [k] futex_wait
     0.03%     0.00%  :2940            [kernel.kallsyms]    [k] futex_wait_queue_me
     0.03%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] __list_del_entry_valid
     0.03%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] free_pcppages_bulk
     0.03%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] free_unref_page_list
     0.03%     0.03%  tclsh8.6         [kernel.kallsyms]    [k] avc_lookup
     0.03%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] avc_has_perm
     0.03%     0.01%  :2606            [kernel.kallsyms]    [k] schedule
     0.03%     0.00%  :2694            [kernel.kallsyms]    [k] exit_to_user_mode_prepare
     0.03%     0.00%  :2886            [kernel.kallsyms]    [k] __x64_sys_poll
     0.03%     0.00%  :2886            [kernel.kallsyms]    [k] do_sys_poll
     0.03%     0.01%  :2843            [kernel.kallsyms]    [k] __schedule
     0.03%     0.00%  :2843            [kernel.kallsyms]    [k] futex_wait
     0.03%     0.00%  :2843            [kernel.kallsyms]    [k] futex_wait_queue_me
     0.03%     0.00%  :2843            [kernel.kallsyms]    [k] schedule
     0.03%     0.00%  :2415            [kernel.kallsyms]    [k] __x64_sys_futex
     0.03%     0.00%  :2415            [kernel.kallsyms]    [k] do_futex
     0.03%     0.00%  :2628            [kernel.kallsyms]    [k] __handle_mm_fault
     0.03%     0.00%  :2628            [kernel.kallsyms]    [k] asm_exc_page_fault
     0.03%     0.00%  :2628            [kernel.kallsyms]    [k] do_user_addr_fault
     0.03%     0.00%  :2628            [kernel.kallsyms]    [k] exc_page_fault
     0.03%     0.00%  :2628            [kernel.kallsyms]    [k] handle_mm_fault
     0.03%     0.01%  :2924            [kernel.kallsyms]    [k] unix_stream_read_generic
     0.03%     0.00%  :2924            [kernel.kallsyms]    [k] __sys_recvfrom
     0.03%     0.00%  :2924            [kernel.kallsyms]    [k] __x64_sys_recvfrom
     0.03%     0.00%  :2924            [kernel.kallsyms]    [k] unix_stream_recvmsg
     0.03%     0.01%  :3870            [kernel.kallsyms]    [k] futex_wake
     0.03%     0.00%  :2356            [kernel.kallsyms]    [k] __x64_sys_pread64
     0.03%     0.00%  :2356            [kernel.kallsyms]    [k] ext4_dio_read_iter
     0.03%     0.00%  :2356            [kernel.kallsyms]    [k] new_sync_read
     0.03%     0.00%  :2356            [kernel.kallsyms]    [k] vfs_read
     0.03%     0.01%  :2886            [kernel.kallsyms]    [k] nvme_queue_rq
     0.03%     0.00%  :2886            [kernel.kallsyms]    [k] __blk_mq_try_issue_directly
     0.03%     0.00%  :2886            [kernel.kallsyms]    [k] blk_finish_plug
     0.03%     0.00%  :2886            [kernel.kallsyms]    [k] blk_mq_flush_plug_list
     0.03%     0.00%  :2886            [kernel.kallsyms]    [k] blk_mq_sched_insert_requests
     0.03%     0.00%  :2886            [kernel.kallsyms]    [k] blk_mq_try_issue_list_directly
     0.03%     0.00%  :2401            [kernel.kallsyms]    [k] __sys_sendto
     0.03%     0.00%  :2401            [kernel.kallsyms]    [k] __x64_sys_sendto
     0.03%     0.00%  :2401            [kernel.kallsyms]    [k] sock_sendmsg
     0.03%     0.00%  :2401            [kernel.kallsyms]    [k] unix_stream_sendmsg
     0.03%     0.00%  mariadbd         [kernel.kallsyms]    [k] sched_ttwu_pending
     0.03%     0.00%  :2608            [kernel.kallsyms]    [k] __iomap_dio_rw
     0.03%     0.00%  :2608            [kernel.kallsyms]    [k] iomap_dio_rw
     0.03%     0.00%  :2642            [kernel.kallsyms]    [k] futex_wake
     0.03%     0.00%  :3048            [kernel.kallsyms]    [k] __x64_sys_futex
     0.03%     0.00%  :3048            [kernel.kallsyms]    [k] do_futex
     0.03%     0.00%  :2638            [kernel.kallsyms]    [k] __schedule
     0.03%     0.00%  :2638            [kernel.kallsyms]    [k] schedule
     0.03%     0.00%  :2892            [kernel.kallsyms]    [k] asm_exc_page_fault
     0.03%     0.00%  :2892            [kernel.kallsyms]    [k] do_user_addr_fault
     0.03%     0.00%  :2892            [kernel.kallsyms]    [k] exc_page_fault
     0.03%     0.00%  :2419            [kernel.kallsyms]    [k] do_syscall_64
     0.03%     0.00%  :2419            [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.03%     0.00%  :3027            [kernel.kallsyms]    [k] asm_exc_page_fault
     0.03%     0.00%  :3027            [kernel.kallsyms]    [k] do_user_addr_fault
     0.03%     0.00%  :3027            [kernel.kallsyms]    [k] exc_page_fault
     0.03%     0.00%  :3027            [kernel.kallsyms]    [k] handle_mm_fault
     0.03%     0.00%  :2629            [kernel.kallsyms]    [k] __sys_sendto
     0.03%     0.00%  :2629            [kernel.kallsyms]    [k] __x64_sys_sendto
     0.03%     0.00%  :2629            [kernel.kallsyms]    [k] sock_sendmsg
     0.03%     0.00%  :2629            [kernel.kallsyms]    [k] unix_stream_sendmsg
     0.03%     0.00%  :3884            [kernel.kallsyms]    [k] asm_exc_page_fault
     0.03%     0.00%  :3884            [kernel.kallsyms]    [k] do_user_addr_fault
     0.03%     0.00%  :3884            [kernel.kallsyms]    [k] exc_page_fault
     0.03%     0.00%  :2678            [kernel.kallsyms]    [k] pick_next_task_fair
     0.03%     0.00%  mariadbd         [kernel.kallsyms]    [k] unix_stream_read_generic
     0.03%     0.00%  mariadbd         [kernel.kallsyms]    [k] unix_stream_recvmsg
     0.03%     0.00%  :2679            [kernel.kallsyms]    [k] asm_exc_page_fault
     0.03%     0.00%  :2679            [kernel.kallsyms]    [k] do_user_addr_fault
     0.03%     0.00%  :2679            [kernel.kallsyms]    [k] exc_page_fault
     0.03%     0.00%  :2863            [kernel.kallsyms]    [k] try_to_wake_up
     0.03%     0.00%  :2863            [kernel.kallsyms]    [k] wake_up_q
     0.03%     0.00%  :3008            [kernel.kallsyms]    [k] __handle_mm_fault
     0.03%     0.00%  :3008            [kernel.kallsyms]    [k] handle_mm_fault
     0.03%     0.00%  :2981            [kernel.kallsyms]    [k] __iomap_dio_rw
     0.03%     0.00%  :2981            [kernel.kallsyms]    [k] iomap_dio_rw
     0.03%     0.03%  kswapd0          [kernel.kallsyms]    [k] _find_next_bit
     0.03%     0.00%  kswapd0          [kernel.kallsyms]    [k] cpumask_next
     0.03%     0.01%  :2770            [kernel.kallsyms]    [k] nvme_queue_rq
     0.03%     0.00%  :2770            [kernel.kallsyms]    [k] __blk_mq_try_issue_directly
     0.03%     0.00%  :2489            [kernel.kallsyms]    [k] futex_wait_queue_me
     0.03%     0.00%  :2489            [kernel.kallsyms]    [k] futex_wait
     0.03%     0.00%  :2727            [kernel.kallsyms]    [k] __sys_sendto
     0.03%     0.00%  :2727            [kernel.kallsyms]    [k] __x64_sys_sendto
     0.03%     0.00%  :2727            [kernel.kallsyms]    [k] sock_sendmsg
     0.03%     0.00%  :2727            [kernel.kallsyms]    [k] unix_stream_sendmsg
     0.03%     0.01%  :2686            [kernel.kallsyms]    [k] wake_up_q
     0.03%     0.00%  :2686            [kernel.kallsyms]    [k] futex_wake
     0.03%     0.03%  swapper          [kernel.kallsyms]    [k] irqtime_account_process_tick
     0.03%     0.01%  :2485            [kernel.kallsyms]    [k] update_load_avg
     0.03%     0.03%  swapper          [kernel.kallsyms]    [k] update_dl_rq_load_avg
     0.03%     0.00%  :3001            [kernel.kallsyms]    [k] __handle_mm_fault
     0.03%     0.00%  :3001            [kernel.kallsyms]    [k] handle_mm_fault
     0.03%     0.00%  :3012            [kernel.kallsyms]    [k] __handle_mm_fault
     0.03%     0.00%  :3012            [kernel.kallsyms]    [k] asm_exc_page_fault
     0.03%     0.00%  :3012            [kernel.kallsyms]    [k] do_user_addr_fault
     0.03%     0.00%  :3012            [kernel.kallsyms]    [k] exc_page_fault
     0.03%     0.00%  :3012            [kernel.kallsyms]    [k] handle_mm_fault
     0.03%     0.00%  :2712            [kernel.kallsyms]    [k] wp_page_copy
     0.03%     0.00%  :2753            [kernel.kallsyms]    [k] futex_wait
     0.03%     0.00%  :2860            [kernel.kallsyms]    [k] __iomap_dio_rw
     0.03%     0.00%  :2860            [kernel.kallsyms]    [k] iomap_dio_rw
     0.03%     0.00%  :3044            [kernel.kallsyms]    [k] __x64_sys_futex
     0.03%     0.00%  :3044            [kernel.kallsyms]    [k] do_futex
     0.03%     0.00%  :2711            [kernel.kallsyms]    [k] iomap_apply
     0.03%     0.00%  :2711            [kernel.kallsyms]    [k] iomap_dio_bio_actor
     0.03%     0.00%  :2691            [kernel.kallsyms]    [k] __schedule
     0.03%     0.00%  :2691            [kernel.kallsyms]    [k] schedule
     0.03%     0.00%  :3046            [kernel.kallsyms]    [k] __schedule
     0.03%     0.00%  :3046            [kernel.kallsyms]    [k] schedule
     0.03%     0.00%  :2758            [kernel.kallsyms]    [k] update_load_avg
     0.03%     0.00%  :2944            [kernel.kallsyms]    [k] asm_exc_page_fault
     0.03%     0.00%  :2944            [kernel.kallsyms]    [k] do_user_addr_fault
     0.03%     0.00%  :2944            [kernel.kallsyms]    [k] exc_page_fault
     0.03%     0.00%  :2834            [kernel.kallsyms]    [k] __hrtimer_run_queues
     0.03%     0.00%  :2834            [kernel.kallsyms]    [k] __run_hrtimer
