# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 26930884938209
#
# Children      Self  Command          Shared Object          Symbol                                                                
# ........  ........  ...............  .....................  ......................................................................
#
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] page_check_dirty_writeback
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]      [k] rcu_gp_fqs_loop
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] default_wake_function
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f249
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] native_send_call_func_single_ipi
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] iov_iter_init
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] native_iret
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] move_pages_to_lru
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d9b4
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] irq_exit_rcu
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __split_huge_page_tail.isra.0
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] lru_add_drain_cpu
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] down_read_trylock
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013445
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] acct_account_cputime
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f86a
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] total_mapcount.part.0
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] security_file_ioctl
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] sched_clock_idle_wakeup_event
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ec76
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] timekeeping_update
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000141b8
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] rebalance_domains
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] rcu_qs
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __update_load_avg_blocked_se
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x0000000000000a9b
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024ab6
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] account_system_index_time
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000020574
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] invalidate_bh_lrus_cpu
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] cpumask_next_and
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] x86_pmu_disable
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] account_system_index_time
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] timerqueue_del
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ea21
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001638a
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] isolate_zspage
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] get_futex_key
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] asm_exc_page_fault
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] __mod_lruvec_page_state
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] lru_add_drain
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000b343
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] flush_plug_callbacks
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] rwsem_down_read_slowpath
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ea37
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013a2e
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000132dc
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] update_curr
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] free_unref_page
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] __mod_memcg_lruvec_state
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000010520
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f855
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013268
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x00000000000249f0
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] _find_first_bit
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] evmap_io_add_
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] __get_free_pages
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] __pollwait
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] PageHuge
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] rcu_report_qs_rdp
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002fae1
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f19f
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000af22
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f9a8
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] hrtimer_interrupt
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] update_dl_rq_load_avg
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] osq_lock
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __page_cache_release
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] do_user_addr_fault
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] exc_page_fault
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] timerqueue_del
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __smp_call_single_queue
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024fb8
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] __handle_mm_fault
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] handle_mm_fault
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f8b0
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] vm_normal_page
     0.00%     0.00%  kworker/23:1-ev  [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kworker/23:1-ev  [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  kworker/23:1-ev  [kernel.kallsyms]      [k] worker_thread
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] obj_cgroup_uncharge
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] llist_add_batch
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000009db7
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ea05
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] raw_spin_rq_lock_nested
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] wake_all_kswapds
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] page_remove_rmap
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013393
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] default_send_IPI_single_phys
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010730
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001eeb6
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000139e0
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] timekeeping_update
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000195c0
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] cpus_share_cache
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x00000000000204ac
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] mem_cgroup_swapin_uncharge_swap
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] init_zspage
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000aeed
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001cecd
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000094d2
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000138cf
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024c53
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000148eb
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x00000000000008de
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] page_rmapping
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] free_pcppages_bulk
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] do_anonymous_page
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] inactive_is_low
     0.00%     0.00%  kworker/29:2-ev  [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kworker/29:2-ev  [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  kworker/29:2-ev  [kernel.kallsyms]      [k] worker_thread
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] cpus_share_cache
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] jiffies_to_usecs
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f899
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000001fa81
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010b8a
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d964
     0.00%     0.00%  kworker/23:1-ev  [kernel.kallsyms]      [k] process_one_work
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f2c6
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f134
     0.00%     0.00%  memtier_benchma  libc-2.28.so           [.] 0x0000000000021a04
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x00000000000249d0
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024c50
     0.00%     0.00%  memtier_benchma  libstdc++.so.6.0.25    [.] 0x000000000008dae4
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000021f26
     0.00%     0.00%  kworker/30:1-ev  [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kworker/30:1-ev  [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  kworker/30:1-ev  [kernel.kallsyms]      [k] worker_thread
     0.00%     0.00%  memtier_benchma  memtier_benchmark      [.] evbuffer_get_length@plt
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __fdget
     0.00%     0.00%  khugepaged       [kernel.kallsyms]      [k] __collapse_huge_page_copy.isra.0
     0.00%     0.00%  tuned            [kernel.kallsyms]      [k] do_swap_page
     0.00%     0.00%  kworker/30:1-ev  [kernel.kallsyms]      [k] process_one_work
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __xas_next
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000016386
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013758
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] irq_exit_rcu
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __set_page_dirty_no_writeback
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] delay_halt_mwaitx
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000004810
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __update_load_avg_blocked_se
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] asm_exc_page_fault
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] smp_call_function_many_cond
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] on_each_cpu_cond_mask
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] propagate_protected_usage
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024abd
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000015bee
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] tick_nohz_stop_tick
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000001fa9f
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f258
     0.00%     0.00%  kworker/19:2-ev  [kernel.kallsyms]      [k] worker_thread
     0.00%     0.00%  kworker/19:2-ev  [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kworker/19:2-ev  [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016eda
     0.00%     0.00%  memcached        [vdso]                 [.] 0x00000000000008de
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] add_mm_counter_fast
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __task_rq_lock
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ec8e
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f100
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] calc_global_load_tick
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016f24
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001ee93
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000004814
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f034
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] __run_timers.part.0
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __msecs_to_jiffies
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x00000000000249d0
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ecbc
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010734
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] exc_page_fault
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000b0eb
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001faa2
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001fa81
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x00000000000008aa
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ec9b
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __drain_all_pages
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x00000000000204e6
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001ef94
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] pageout
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000014818
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000020500
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] do_user_addr_fault
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024ac7
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016e84
     0.00%     0.00%  memtier_benchma  memtier_benchmark      [.] hdr_record_value
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] idr_find
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __hrtimer_run_queues
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __run_hrtimer
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] tick_sched_timer
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013481
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001ed46
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f785
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] x86_pmu_disable
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024b81
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] free_pcp_prepare
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f914
     0.00%     0.00%  kworker/23:1-ev  [kernel.kallsyms]      [k] drain_local_pages_wq
     0.00%     0.00%  kworker/23:1-ev  [kernel.kallsyms]      [k] drain_pages_zone
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010bfa
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] shrink_active_list
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024c50
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000015b92
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024c2c
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001edec
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001390c
     0.00%     0.00%  kworker/29:2-ev  [kernel.kallsyms]      [k] process_one_work
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x00000000000106b4
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013406
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010850
     0.00%     0.00%  kworker/24:1-ev  [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kworker/24:1-ev  [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  kworker/24:1-ev  [kernel.kallsyms]      [k] worker_thread
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001d00b
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010564
     0.00%     0.00%  kworker/19:2-ev  [kernel.kallsyms]      [k] process_one_work
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024a35
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f7e0
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] do_page_add_anon_rmap
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001cef6
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001cf54
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __zram_bvec_write.constprop.0.isra.0
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __swap_writepage
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] zram_bvec_rw.constprop.0
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000020525
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] swap_range_alloc
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013d80
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] do_mprotect_pkey
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __x64_sys_mprotect
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f9a3
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000014841
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] call_timer_fn
     0.00%     0.00%  kworker/23:1-ev  [kernel.kallsyms]      [k] free_pcppages_bulk
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] anon_vma_interval_tree_iter_first
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] __list_add_valid
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] asm_sysvec_call_function
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001ec9f
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] __bitmap_or
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001384d
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010d49
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000021f4b
     0.00%     0.00%  kworker/31:1-ev  [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kworker/31:1-ev  [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  kworker/31:1-ev  [kernel.kallsyms]      [k] worker_thread
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001340d
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000009a1b
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x00000000000113f8
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] calc_global_load_tick
     0.00%     0.00%  memcached        [vdso]                 [.] 0x00000000000008aa
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000016ed3
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f8f8
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f810
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000135f0
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010c68
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] irq_work_tick
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] run_timer_softirq
     0.00%     0.00%  memtier_benchma  [vdso]                 [.] 0x0000000000000783
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000020525
     0.00%     0.00%  kworker/29:2-ev  [kernel.kallsyms]      [k] free_pcppages_bulk
     0.00%     0.00%  kworker/29:2-ev  [kernel.kallsyms]      [k] drain_local_pages_wq
     0.00%     0.00%  kworker/29:2-ev  [kernel.kallsyms]      [k] drain_pages_zone
     0.00%     0.00%  kworker/24:1-ev  [kernel.kallsyms]      [k] process_one_work
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010be5
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]      [k] schedule_timeout
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] deferred_split_huge_page
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001321b
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] lapic_next_event
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024a12
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] perf_swevent_stop
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f243
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] __mod_lruvec_state
     0.00%     0.00%  kworker/26:1-ev  [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kworker/26:1-ev  [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  kworker/26:1-ev  [kernel.kallsyms]      [k] worker_thread
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024ff1
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024a1e
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] tick_sched_handle
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] update_process_times
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013d77
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001fa7c
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] total_mapcount
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000fd20
     0.00%     0.00%  memcached        [vdso]                 [.] 0x00000000000007f8
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f9a6
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] psi_memstall_enter
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] irq_work_tick
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] sched_clock
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000008630
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000022216
     0.00%     0.00%  memcached        memcached              [.] 0x00000000000141b0
     0.00%     0.00%  kworker/22:1-ev  [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kworker/22:1-ev  [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  kworker/22:1-ev  [kernel.kallsyms]      [k] worker_thread
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] update_rt_rq_load_avg
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] rcu_irq_enter
     0.00%     0.00%  memcached        memcached              [.] 0x000000000000b0f8
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] lzogeneric1x_1_compress
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] lzorle_compress
     0.00%     0.00%  kworker/24:1-ev  [kernel.kallsyms]      [k] free_pcppages_bulk
     0.00%     0.00%  kworker/24:1-ev  [kernel.kallsyms]      [k] drain_local_pages_wq
     0.00%     0.00%  kworker/24:1-ev  [kernel.kallsyms]      [k] drain_pages_zone
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000000f564
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000011346
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] hrtimer_interrupt
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001eeb1
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000021f1e
     0.00%     0.00%  kworker/26:1-ev  [kernel.kallsyms]      [k] process_one_work
     0.00%     0.00%  kworker/19:2-ev  [kernel.kallsyms]      [k] drain_local_pages_wq
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013250
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024fc0
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] update_rt_rq_load_avg
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024a3b
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] inode_congested
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] update_dl_rq_load_avg
     0.00%     0.00%  memtier_benchma  memtier_benchmark      [.] evbuffer_drain@plt
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] scheduler_tick
     0.00%     0.00%  kworker/31:1-ev  [kernel.kallsyms]      [k] drain_local_pages_wq
     0.00%     0.00%  kworker/31:1-ev  [kernel.kallsyms]      [k] drain_pages_zone
     0.00%     0.00%  kworker/31:1-ev  [kernel.kallsyms]      [k] free_pcppages_bulk
     0.00%     0.00%  kworker/31:1-ev  [kernel.kallsyms]      [k] process_one_work
     0.00%     0.00%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024a1e
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f1f3
     0.00%     0.00%  kworker/22:1-ev  [kernel.kallsyms]      [k] process_one_work
     0.00%     0.00%  kworker/15:1-ev  [kernel.kallsyms]      [k] kthread
