# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 26468857536557
#
# Children      Self  Command          Shared Object          Symbol                                                                
# ........  ........  ...............  .....................  ......................................................................
#
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] down_read_trylock
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] deactivate_slab
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] rcu_core_si
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] __radix_tree_lookup
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] cgroup_rstat_updated
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] arch_tlbbatch_flush
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] try_to_unmap_flush_dirty
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] lzogeneric1x_1_compress
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] native_flush_tlb_multi
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] lzo1x_1_do_compress
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] skb_put
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] rcu_core
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] _find_next_bit
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] _raw_spin_lock_irq
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] up_read
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] _swap_info_get
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] do_memsw_account
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] switch_mm_irqs_off
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] on_each_cpu_cond_mask
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] inc_node_page_state
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] schedule
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] rcu_core
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] rwsem_down_write_slowpath
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] down_write_killable
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] next_zone
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] hrtimer_update_next_event
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] __sysvec_call_function_single
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] queued_read_lock_slowpath
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] __bitmap_andnot
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] cpumask_next_wrap
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] __smp_call_single_queue
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] prep_compound_page
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] update_batch_size
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] switch_ldt
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] can_stop_idle_tick
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] rcu_sched_clock_irq
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] __part_end_io_acct
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] smp_call_function_many_cond
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] PageHuge
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] tick_do_update_jiffies64.part.0
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] rcu_read_unlock_strict
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __frontswap_store
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] iov_iter_init
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] compact_zone
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] kcompactd
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] proactive_compact_node
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] tick_nohz_idle_retain_tick
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] send_call_function_single_ipi
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] clear_page_dirty_for_io
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] cpuidle_get_cpu_driver
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __zone_watermark_ok
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] asm_sysvec_call_function_single
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] change_huge_pmd
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] update_wall_time
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] get_partial_node.part.0
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] pud_val
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] flush_smp_call_function_queue
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] fold_diff
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] enqueue_task
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __swap_duplicate
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] page_add_anon_rmap
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] timekeeping_advance
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] lru_gen_add_page
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] ttwu_do_activate
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] rcu_qs
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] alloc_misplaced_dst_page_thp
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] cpufreq_stats_record_transition
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] rb_next
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] flush_smp_call_function_queue
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] run_rebalance_domains
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] local_touch_nmi
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] account_system_time
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] enter_lazy_tlb
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] memset
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] _raw_spin_trylock
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] migrate_pages
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] _raw_read_lock
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] sysvec_call_function_single
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] is_cpu_allowed
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] __rdgsbase_inactive
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] flush_tlb_func
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] pm_qos_read_value
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] arch_local_irq_enable
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] vm_normal_page
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] blk_queue_enter
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] account_system_index_time
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __sysvec_call_function_single
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] try_to_wake_up
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __submit_bio
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] submit_bio
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] submit_bio_noacct
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] zram_submit_bio
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] idle_cpu
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] pmdp_invalidate
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] page_remove_rmap
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] release_pages
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] sched_idle_set_state
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] intel_cpufreq_update_pstate
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] timekeeping_max_deferment
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] fix_fullness_group
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] tick_program_event
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] account_user_time
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] swp_entry_cmp
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] mem_cgroup_charge_statistics.constprop.0
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] cpufreq_this_cpu_can_update
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] link_path_walk.part.0
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __cond_resched
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] hrtimer_interrupt
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] update_rq_clock
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] native_load_tls
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __rdgsbase_inactive
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] swap_set_page_dirty
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] get_random_u32
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] available_idle_cpu
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] set_next_entity
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] _find_next_bit
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] disk_end_io_acct
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] enqueue_hrtimer
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] cpus_share_cache
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] page_endio
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] disk_start_io_acct
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] enqueue_task_fair
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] zcomp_stream_get
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] x86_pmu_enable
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] mod_lruvec_state
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] llist_add_batch
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] ext4_da_write_begin
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] lru_gen_update_size
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] sched_clock
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] intel_pmu_enable_all
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] hrtimer_active
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] mod_node_page_state
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] psi_flags_change
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __part_start_io_acct
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] arch_scale_freq_tick
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] flush_tlb_mm_range
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] __bitmap_and
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __hrtimer_run_queues
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] tick_sched_timer
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] native_irq_return_iret
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] add_to_swap
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] page_mapping
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] native_irq_return_iret
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] rcu_core
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] pmd_pfn
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] sched_ttwu_pending
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]      [k] rcu_gp_kthread
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] uncharge_page
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] ktime_get
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] intel_cpufreq_fast_switch
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] rcu_core_si
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] get_swap_device
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] update_process_times
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] trigger_load_balance
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] acct_account_cputime
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __mem_cgroup_charge
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] rmap_walk
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __part_end_io_acct
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] arch_scale_freq_tick
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] tick_sched_handle
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] native_flush_tlb_local
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] hrtimer_active
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] cpufreq_driver_fast_switch
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] obj_free
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] cgroup_rstat_flush_locked
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] cgroup_rstat_flush_irqsafe
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] mem_cgroup_flush_stats
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] raw_spin_rq_lock_nested
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] mprotect_fixup
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] clear_buddies
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] unlock_page_memcg
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] timerqueue_add
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __mod_zone_page_state
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] set_next_buddy
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] change_protection
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] zone_watermark_ok
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] native_load_tls
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] blk_try_enter_queue
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] cpuacct_charge
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] idle_cpu
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] do_swap
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] schedule_hrtimeout_range
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] schedule_hrtimeout_range_clock
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __cgroup_account_cputime
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] insert_zspage
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] read_tsc
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] _extract_crng
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] _warn_unseeded_randomness
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] update_dl_rq_load_avg
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] rcu_sched_clock_irq
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] alloc_empty_file
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] walk_component
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] check_preempt_wakeup
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] pick_next_task_fair
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] intel_pmu_enable_all
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] x86_pmu_enable
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] get_next_freq
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] scheduler_tick
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] rmap_walk_anon
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] propagate_protected_usage
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] update_dl_rq_load_avg
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] __ptep_modify_prot_commit
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] __lock_text_start
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __set_page_dirty_no_writeback
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] PageHuge
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] native_read_msr
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] timerqueue_iterate_next
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __anon_vma_interval_tree_subtree_search
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] ttwu_do_wakeup
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] _find_first_zero_bit
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] uncharge_batch
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]      [k] rcu_gp_fqs_loop
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] task_numa_work
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] task_work_run
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] update_io_ticks
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __next_zones_zonelist
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] llist_reverse_order
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] inc_zone_page_state
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] compact_zone
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] kcompactd
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] migrate_pages
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] proactive_compact_node
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] native_apic_msr_eoi_write
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] load_balance
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] charge_memcg
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] hrtimer_update_next_event
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] lock_page_lruvec_irq
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] put_page
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] memcpy_erms
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] deactivate_slab
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] calc_load_nohz_start
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] timer_clear_idle
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] irq_enter_rcu
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] acct_account_cputime
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] check_pte
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] get_swap_page
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] update_blocked_averages
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] page_swapcount
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] native_irq_return_iret
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] calc_global_load_tick
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] pagecache_get_page
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] rebalance_domains
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] offset_to_swap_extent
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] clockevents_program_event
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] cpu_latency_qos_limit
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] sync_regs
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __cpuset_node_allowed
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] change_prot_numa
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] load_new_mm_cr3
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] __alloc_file
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] zs_malloc
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] mempolicy_slab_node
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] kmem_cache_alloc
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] cpumask_any_but
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] rcu_dynticks_eqs_exit
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] rcu_qs
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] update_cfs_group
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] cpumask_next
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] zram_free_page
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] page_counter_uncharge
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] queued_read_lock_slowpath
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] native_write_msr
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] dec_zone_page_state
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] sched_clock
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] grab_cache_page_write_begin
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] clear_buddies
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __wake_up
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] queued_write_lock_slowpath
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] lookup_fast
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] note_gp_changes
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] check_preempt_curr
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] migrate_page_move_mapping
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] __update_load_avg_blocked_se
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] pte_to_swp_entry
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] timekeeping_update
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] anon_vma_interval_tree_iter_first
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] page_counter_cancel
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] irqentry_exit
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] swap_page_sector
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] account_user_time
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] lapic_next_deadline
     0.00%     0.00%  redis-server     libc.so.6              [.] epoll_wait
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] note_gp_changes
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] put_prev_task_idle
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] autoremove_wake_function
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] rmap_walk
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] irqentry_enter
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __cgroup_account_cputime_field
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] _raw_spin_lock
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] memcg_check_events
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] migrate_misplaced_page
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] lru_cache_add
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] migrate_pages
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] kthread_blkcg
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] free_pcppages_bulk
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] free_unref_page_commit.constprop.0
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] free_unref_page_list
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] do_syscall_64
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] sched_clock
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] lru_cache_add_inactive_or_unevictable
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] cpumask_next
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __run_timers.part.0
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] run_timer_softirq
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] lock_page_memcg
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] irqentry_exit_to_user_mode
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] default_wake_function
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] x86_pmu_disable
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] account_process_tick
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] enqueue_entity
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] native_apic_msr_eoi_write
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] blk_queue_exit
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] try_to_unmap
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] rb_insert_color
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] hrtick_update
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __hrtimer_next_event_base
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] free_pcp_prepare
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] rb_insert_color
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __mem_cgroup_try_charge_swap
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] first_online_pgdat
     0.00%     0.00%  top              [kernel.kallsyms]      [k] do_syscall_64
