# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 7K of event 'cycles'
# Event count (approx.): 166341918442
#
# Children      Self  Command          Shared Object      Symbol                                          
# ........  ........  ...............  .................  ................................................
#
     0.04%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_read_block_bitmap_nowait
     0.04%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_truncate
     0.04%     0.04%  java             [kernel.kallsyms]  [k] mem_cgroup_update_lru_size
     0.04%     0.04%  java             [kernel.kallsyms]  [k] unlock_page_memcg
     0.04%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] try_to_migrate_one
     0.04%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] __mem_cgroup_threshold
     0.04%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] free_pcp_prepare
     0.04%     0.00%  Thread-5         [kernel.kallsyms]  [k] jbd2_journal_get_write_access
     0.04%     0.00%  Thread-5         [kernel.kallsyms]  [k] __ext4_journal_get_write_access
     0.04%     0.04%  kcompactd0       [kernel.kallsyms]  [k] page_get_anon_vma
     0.04%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] lock_page_lruvec_irq
     0.04%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] do_syscall_64
     0.04%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.04%     0.04%  java             [kernel.kallsyms]  [k] sync_regs
     0.04%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] obj_cgroup_uncharge
     0.04%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] radix_tree_node_rcu_free
     0.04%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] rcu_core
     0.04%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] rcu_core_si
     0.04%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] refill_obj_stock
     0.04%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] timekeeping_advance
     0.04%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] update_wall_time
     0.04%     0.00%  kcompactd0       [kernel.kallsyms]  [k] do_memsw_account
     0.04%     0.04%  kcompactd0       [kernel.kallsyms]  [k] unlock_page_memcg
     0.04%     0.00%  kcompactd0       [kernel.kallsyms]  [k] rcu_read_unlock_strict
     0.04%     0.04%  kcompactd0       [kernel.kallsyms]  [k] _find_next_bit
     0.04%     0.04%  kcompactd0       [kernel.kallsyms]  [k] llist_add_batch
     0.04%     0.04%  kcompactd0       [kernel.kallsyms]  [k] __free_one_page
     0.04%     0.00%  kcompactd0       [kernel.kallsyms]  [k] free_pcppages_bulk
     0.04%     0.00%  kcompactd0       [kernel.kallsyms]  [k] free_unref_page
     0.04%     0.00%  kcompactd0       [kernel.kallsyms]  [k] free_unref_page_commit.constprop.0
     0.04%     0.04%  kcompactd0       [kernel.kallsyms]  [k] __count_memcg_events
     0.04%     0.04%  kcompactd0       [kernel.kallsyms]  [k] do_page_add_anon_rmap
     0.04%     0.00%  kcompactd0       [kernel.kallsyms]  [k] page_add_anon_rmap
     0.04%     0.04%  kcompactd0       [kernel.kallsyms]  [k] __isolate_free_page
     0.04%     0.04%  kcompactd0       [kernel.kallsyms]  [k] __isolate_lru_page_prepare
     0.04%     0.04%  kcompactd0       [kernel.kallsyms]  [k] __mod_memcg_lruvec_state
     0.04%     0.00%  kcompactd0       [kernel.kallsyms]  [k] __mod_lruvec_state
     0.04%     0.04%  kcompactd0       [kernel.kallsyms]  [k] _raw_spin_lock
     0.04%     0.04%  kcompactd0       [kernel.kallsyms]  [k] xas_load
     0.04%     0.00%  kcompactd0       [kernel.kallsyms]  [k] migrate_page_move_mapping
     0.04%     0.04%  kcompactd0       [kernel.kallsyms]  [k] __pagevec_lru_add
     0.04%     0.00%  kcompactd0       [kernel.kallsyms]  [k] lru_cache_add
     0.04%     0.00%  kcompactd0       [kernel.kallsyms]  [k] putback_lru_page
     0.04%     0.04%  kcompactd0       [kernel.kallsyms]  [k] page_counter_cancel
     0.04%     0.00%  kcompactd0       [kernel.kallsyms]  [k] page_counter_uncharge
     0.04%     0.04%  kcompactd0       [kernel.kallsyms]  [k] memcg_check_events
     0.04%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] new_slab
     0.04%     0.01%  kworker/u98:0-e  [kernel.kallsyms]  [k] __blk_mq_get_tag
     0.04%     0.00%  kworker/u98:0-e  [kernel.kallsyms]  [k] __blk_mq_alloc_request
     0.04%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] percpu_counter_add_batch
     0.04%     0.03%  swapper          [kernel.kallsyms]  [k] unlock_page
     0.04%     0.00%  swapper          [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.04%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] mem_cgroup_migrate
     0.04%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] kernel_init_free_pages.part.0
     0.04%     0.00%  kworker/u98:0-e  [kernel.kallsyms]  [k] nvme_pci_complete_rq
     0.04%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] node_dirty_ok
     0.04%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] numa_migrate_prep
     0.04%     0.04%  pool-4-thread-1  [unknown]          [.] 0x00007f4bfd86fcce
     0.04%     0.04%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_has_free_clusters
     0.04%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] xas_create
     0.04%     0.04%  Thread-5         [kernel.kallsyms]  [k] __cond_resched
     0.04%     0.00%  swapper          [kernel.kallsyms]  [k] nvme_unmap_data.part.0
     0.04%     0.00%  Timer for 'JobT  [kernel.kallsyms]  [k] arch_do_signal_or_restart
     0.04%     0.00%  Timer for 'JobT  [kernel.kallsyms]  [k] do_syscall_64
     0.04%     0.00%  Timer for 'JobT  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.04%     0.00%  Timer for 'JobT  [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.04%     0.00%  Timer for 'JobT  [kernel.kallsyms]  [k] get_signal
     0.04%     0.00%  Timer for 'JobT  [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.04%     0.01%  swapper          [kernel.kallsyms]  [k] nvme_free_prps
     0.03%     0.03%  Timer for 'JobT  [kernel.kallsyms]  [k] sync_mm_rss
     0.03%     0.00%  Timer for 'JobT  [kernel.kallsyms]  [k] do_exit
     0.03%     0.00%  Timer for 'JobT  [kernel.kallsyms]  [k] do_group_exit
     0.03%     0.02%  kworker/u96:1-e  [kernel.kallsyms]  [k] __mod_node_page_state
     0.03%     0.00%  Thread-5         [kernel.kallsyms]  [k] __getblk_gfp
     0.03%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] page_counter_try_charge
     0.03%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] exc_page_fault
     0.03%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] do_page_add_anon_rmap
     0.03%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] page_add_anon_rmap
     0.03%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] remove_migration_pte
     0.03%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] putback_lru_page
     0.03%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] task_numa_fault
     0.03%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_es_can_be_merged.isra.0
     0.03%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] page_counter_charge
     0.03%     0.02%  kworker/u96:1-e  [kernel.kallsyms]  [k] dec_zone_page_state
     0.03%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] do_syscall_64
     0.03%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.03%     0.03%  pool-4-thread-1  [unknown]          [.] 0000000000000000
     0.03%     0.03%  Thread-5         [kernel.kallsyms]  [k] __jbd2_journal_file_buffer
     0.03%     0.00%  Thread-5         [kernel.kallsyms]  [k] __ext4_handle_dirty_metadata
     0.03%     0.00%  Thread-5         [kernel.kallsyms]  [k] ext4_handle_dirty_dirblock
     0.03%     0.00%  Thread-5         [kernel.kallsyms]  [k] jbd2_journal_dirty_metadata
     0.03%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] down_read_trylock
     0.03%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] dma_direct_unmap_sg
     0.03%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] dma_unmap_sg_attrs
     0.03%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] nvme_unmap_data.part.0
     0.03%     0.00%  Thread-5         [kernel.kallsyms]  [k] workingset_update_node
     0.03%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] do_user_addr_fault
     0.03%     0.00%  Thread-5         [kernel.kallsyms]  [k] d_delete
     0.03%     0.00%  Thread-5         [kernel.kallsyms]  [k] dentry_unlink_inode
     0.03%     0.00%  swapper          [kernel.kallsyms]  [k] tick_sched_timer
     0.03%     0.03%  Thread-5         [kernel.kallsyms]  [k] __ext4_get_inode_loc
     0.03%     0.00%  Thread-5         [kernel.kallsyms]  [k] ext4_get_inode_loc
     0.03%     0.03%  pool-4-thread-1  [unknown]          [.] 0x00007fca19ee6bd2
     0.03%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] mod_objcg_state
     0.03%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] mem_cgroup_update_lru_size
     0.03%     0.00%  swapper          [kernel.kallsyms]  [k] sched_clock_cpu
     0.03%     0.01%  swapper          [kernel.kallsyms]  [k] quiet_vmstat
     0.03%     0.00%  swapper          [kernel.kallsyms]  [k] tick_sched_handle
     0.03%     0.03%  C2 CompilerThre  [kernel.kallsyms]  [k] _raw_spin_lock_irqsave
     0.03%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] mod_lruvec_state
     0.03%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] ext4_inode_journal_mode
     0.03%     0.00%  swapper          [kernel.kallsyms]  [k] update_rq_clock
     0.03%     0.00%  swapper          [kernel.kallsyms]  [k] update_process_times
     0.03%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] lock_page_lruvec_irqsave
     0.03%     0.02%  kworker/u96:1-e  [kernel.kallsyms]  [k] __lock_text_start
     0.03%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] flush_tlb_func
     0.03%     0.01%  swapper          [kernel.kallsyms]  [k] leave_mm
     0.03%     0.00%  swapper          [kernel.kallsyms]  [k] rcu_core_si
     0.03%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] from_kprojid
     0.03%     0.00%  Thread-5         [kernel.kallsyms]  [k] ext4_read_block_bitmap
     0.03%     0.00%  Thread-5         [kernel.kallsyms]  [k] ext4_read_block_bitmap_nowait
     0.03%     0.01%  swapper          [kernel.kallsyms]  [k] tick_nohz_get_sleep_length
     0.03%     0.03%  Thread-5         [kernel.kallsyms]  [k] jbd2_journal_add_journal_head
     0.03%     0.00%  swapper          [kernel.kallsyms]  [k] irq_enter_rcu
     0.03%     0.00%  swapper          [kernel.kallsyms]  [k] rcu_core
     0.03%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] page_cpupid_xchg_last
     0.03%     0.03%  kworker/u98:0-e  [kernel.kallsyms]  [k] __cond_resched
     0.03%     0.00%  kworker/u98:0-e  [kernel.kallsyms]  [k] rcu_all_qs
     0.03%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] submit_bio_checks
     0.03%     0.03%  pool-4-thread-1  [unknown]          [.] 0x00007f4bfd86fce1
     0.03%     0.03%  swapper          [kernel.kallsyms]  [k] native_sched_clock
     0.03%     0.00%  swapper          [kernel.kallsyms]  [k] kmem_cache_free
     0.03%     0.01%  swapper          [kernel.kallsyms]  [k] tick_irq_enter
     0.03%     0.00%  swapper          [kernel.kallsyms]  [k] try_to_wake_up
     0.03%     0.03%  pool-4-thread-1  [kernel.kallsyms]  [k] update_cfs_group
     0.03%     0.00%  Thread-5         [kernel.kallsyms]  [k] getname_flags.part.0
     0.03%     0.03%  swapper          [kernel.kallsyms]  [k] dma_pool_free
     0.03%     0.03%  kworker/u98:0-e  [kernel.kallsyms]  [k] wbc_account_cgroup_owner
     0.03%     0.00%  kworker/u98:0-e  [kernel.kallsyms]  [k] mempool_alloc
     0.03%     0.00%  kworker/u98:0-e  [kernel.kallsyms]  [k] mempool_kmalloc
     0.03%     0.01%  kworker/u98:0-e  [kernel.kallsyms]  [k] blk_update_request
     0.03%     0.00%  kworker/u98:0-e  [kernel.kallsyms]  [k] blk_mq_end_request
     0.03%     0.00%  kworker/u98:0-e  [kernel.kallsyms]  [k] nvme_complete_rq
     0.03%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] __x64_sys_futex
     0.03%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] do_futex
     0.03%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] bio_add_page
     0.02%     0.02%  kworker/u98:0-e  [kernel.kallsyms]  [k] memset_erms
     0.02%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] __inc_zone_page_state
     0.02%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] blk_finish_plug
     0.02%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] xas_set_mark
     0.02%     0.00%  kworker/u98:0-e  [kernel.kallsyms]  [k] __sbitmap_queue_get
     0.02%     0.00%  kworker/u98:0-e  [kernel.kallsyms]  [k] blk_mq_get_tag
     0.02%     0.00%  kworker/u98:0-e  [kernel.kallsyms]  [k] sbitmap_get
     0.02%     0.02%  Thread-5         [kernel.kallsyms]  [k] ext4_invalidatepage
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] truncate_cleanup_page
     0.02%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] __irqentry_text_end
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] __ext4_read_dirblock
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] ext4_bread
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] ext4_empty_dir
     0.02%     0.01%  swapper          [kernel.kallsyms]  [k] __read_end_io
     0.02%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] from_kgid
     0.02%     0.02%  pool-4-thread-1  [unknown]          [.] 0x00007f4bfded4e81
     0.02%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] native_flush_tlb_one_user
     0.02%     0.02%  ksoftirqd/7      [kernel.kallsyms]  [k] memcg_slab_free_hook
     0.02%     0.00%  ksoftirqd/7      [kernel.kallsyms]  [k] __softirqentry_text_start
     0.02%     0.00%  ksoftirqd/7      [kernel.kallsyms]  [k] kthread
     0.02%     0.00%  ksoftirqd/7      [kernel.kallsyms]  [k] radix_tree_node_rcu_free
     0.02%     0.00%  ksoftirqd/7      [kernel.kallsyms]  [k] rcu_core
     0.02%     0.00%  ksoftirqd/7      [kernel.kallsyms]  [k] rcu_core_si
     0.02%     0.00%  ksoftirqd/7      [kernel.kallsyms]  [k] ret_from_fork
     0.02%     0.00%  ksoftirqd/7      [kernel.kallsyms]  [k] run_ksoftirqd
     0.02%     0.00%  ksoftirqd/7      [kernel.kallsyms]  [k] smpboot_thread_fn
     0.02%     0.00%  C2 CompilerThre  [kernel.kallsyms]  [k] handle_mm_fault
     0.02%     0.02%  pool-4-thread-1  [unknown]          [.] 0x00007fca1939bb96
     0.02%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] syscall_exit_to_user_mode
     0.02%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.02%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] inc_node_page_state
     0.02%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] ext4_convert_unwritten_extents
     0.02%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] ext4_convert_unwritten_io_end_vec
     0.02%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] calc_wheel_index
     0.02%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] __run_timers.part.0
     0.02%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] call_timer_fn
     0.02%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] cursor_timer_handler
     0.02%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] mod_timer
     0.02%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] run_timer_softirq
     0.02%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] copy_page_to_iter
     0.02%     0.02%  Thread-5         [kernel.kallsyms]  [k] crc_array
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] ext4_block_bitmap_csum_set
     0.02%     0.02%  swapper          [kernel.kallsyms]  [k] rcu_eqs_enter.constprop.0
     0.02%     0.00%  jbd2/nvme0n1p3-  [kernel.kallsyms]  [k] jbd2_journal_write_metadata_buffer
     0.02%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] unlock_page_memcg
     0.02%     0.00%  swapper          [kernel.kallsyms]  [k] ttwu_do_activate
     0.02%     0.00%  swapper          [kernel.kallsyms]  [k] wake_up_process
     0.02%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] __dquot_alloc_space
     0.02%     0.00%  perf             [kernel.kallsyms]  [k] do_syscall_64
     0.02%     0.00%  perf             [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.02%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] put_page
     0.02%     0.02%  pool-4-thread-1  [unknown]          [.] 0x00007f5de53a20b9
     0.02%     0.00%  swapper          [kernel.kallsyms]  [k] enqueue_task
     0.02%     0.02%  Thread-5         [kernel.kallsyms]  [k] crc32c_pcl_intel_update
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] ext4_inode_csum
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] ext4_inode_csum_set
     0.02%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] vm_normal_page
     0.02%     0.00%  swapper          [kernel.kallsyms]  [k] scheduler_tick
     0.02%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] get_random_u32
     0.02%     0.00%  Readahead Threa  [kernel.kallsyms]  [k] do_syscall_64
     0.02%     0.02%  Thread-5         [kernel.kallsyms]  [k] memcg_slab_free_hook
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] __softirqentry_text_start
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] ext4_free_in_core_inode
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] i_callback
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] irq_exit_rcu
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] kmem_cache_free
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] rcu_core
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] rcu_core_si
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.02%     0.02%  swapper          [kernel.kallsyms]  [k] load_new_mm_cr3
     0.02%     0.00%  swapper          [kernel.kallsyms]  [k] asm_sysvec_call_function_single
     0.02%     0.00%  swapper          [kernel.kallsyms]  [k] sysvec_call_function_single
     0.02%     0.02%  kworker/u98:0-e  [kernel.kallsyms]  [k] dma_direct_map_sg
     0.02%     0.00%  kworker/u98:0-e  [kernel.kallsyms]  [k] __dma_map_sg_attrs
     0.02%     0.00%  kworker/u98:0-e  [kernel.kallsyms]  [k] dma_map_sg_attrs
     0.02%     0.00%  swapper          [kernel.kallsyms]  [k] switch_mm_irqs_off
     0.02%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] __schedule
     0.02%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] io_schedule
     0.02%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] schedule
     0.02%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] wait_on_page_bit_common
     0.02%     0.01%  C2 CompilerThre  [kernel.kallsyms]  [k] __handle_mm_fault
     0.02%     0.00%  java             [kernel.kallsyms]  [k] _raw_write_lock_irq
     0.02%     0.02%  swapper          [kernel.kallsyms]  [k] slab_free_freelist_hook.constprop.0
     0.02%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.02%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.02%     0.02%  jbd2/nvme0n1p3-  [kernel.kallsyms]  [k] submit_bio_noacct
     0.02%     0.00%  jbd2/nvme0n1p3-  [kernel.kallsyms]  [k] submit_bh
     0.02%     0.00%  jbd2/nvme0n1p3-  [kernel.kallsyms]  [k] submit_bh_wbc
     0.02%     0.00%  jbd2/nvme0n1p3-  [kernel.kallsyms]  [k] submit_bio
     0.02%     0.02%  pool-4-thread-1  [unknown]          [.] 0x00007fca1939ba7b
     0.02%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] __do_sys_newfstatat
     0.02%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] __x64_sys_newfstatat
     0.02%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] filename_lookup
     0.02%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] path_lookupat
     0.02%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] user_path_at_empty
     0.02%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] vfs_statx
     0.02%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] walk_component
     0.02%     0.00%  swapper          [kernel.kallsyms]  [k] sugov_update_single_freq
     0.02%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] ktime_get_update_offsets_now
     0.02%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] jbd2_write_access_granted.part.0
     0.02%     0.02%  pool-4-thread-1  [unknown]          [.] 0x00007fca19ee6be4
     0.02%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] __update_load_avg_cfs_rq
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] __lookup_slow
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] ext4_lookup
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] walk_component
     0.02%     0.02%  Thread-5         [kernel.kallsyms]  [k] __get_free_pages
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] __x64_sys_madvise
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] do_madvise.part.0
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] unmap_page_range
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] unmap_single_vma
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] zap_page_range
     0.02%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] irq_enter_rcu
     0.02%     0.02%  swapper          [kernel.kallsyms]  [k] read_tsc
     0.02%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] futex_wake
     0.02%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] try_to_wake_up
     0.02%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] wake_up_q
     0.02%     0.02%  pool-4-thread-1  [unknown]          [.] 0x00007ff2cdef6704
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] __ext4_iget
     0.02%     0.02%  swapper          [kernel.kallsyms]  [k] rb_next
     0.02%     0.00%  swapper          [kernel.kallsyms]  [k] radix_tree_node_rcu_free
     0.02%     0.00%  pool-4-thread-1  [kernel.kallsyms]  [k] xas_alloc
     0.02%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] ext4_ext_map_blocks
     0.02%     0.00%  kworker/u96:1-e  [kernel.kallsyms]  [k] ext4_map_blocks
     0.02%     0.00%  swapper          [kernel.kallsyms]  [k] __wake_up_common
     0.02%     0.00%  java             [kernel.kallsyms]  [k] queued_write_lock_slowpath
     0.02%     0.01%  shutdown-hook-0  [kernel.kallsyms]  [k] __ext4_iget
     0.02%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] __lookup_slow
     0.02%     0.00%  shutdown-hook-0  [kernel.kallsyms]  [k] ext4_lookup
     0.02%     0.01%  pool-4-thread-1  [kernel.kallsyms]  [k] from_kuid
     0.02%     0.02%  kworker/u98:0-e  [kernel.kallsyms]  [k] __lock_text_start
     0.02%     0.02%  swapper          [kernel.kallsyms]  [k] native_write_msr
     0.02%     0.02%  pool-4-thread-1  [unknown]          [.] 0x00007f41b9eebcdd
     0.02%     0.02%  swapper          [kernel.kallsyms]  [k] pm_qos_read_value
     0.02%     0.00%  swapper          [kernel.kallsyms]  [k] update_blocked_averages
     0.02%     0.02%  Thread-5         [kernel.kallsyms]  [k] __blk_queue_split
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] __submit_bio
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] blk_mq_submit_bio
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] ext4_read_bh
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] ext4_read_bh_lock
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] submit_bh
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] submit_bh_wbc
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] submit_bio
     0.02%     0.00%  Thread-5         [kernel.kallsyms]  [k] submit_bio_noacct
     0.02%     0.02%  pool-4-thread-1  [kernel.kallsyms]  [k] pmd_val
     0.02%     0.02%  C1 CompilerThre  [unknown]          [.] 0000000000000000
     0.02%     0.01%  kworker/u96:1-e  [kernel.kallsyms]  [k] __mod_memcg_lruvec_state
     0.02%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] asm_exc_page_fault
     0.02%     0.00%  kworker/u98:0-e  [kernel.kallsyms]  [k] __block_write_full_page
     0.02%     0.00%  kworker/u98:0-e  [kernel.kallsyms]  [k] __writepage
     0.02%     0.00%  kworker/u98:0-e  [kernel.kallsyms]  [k] bio_endio
     0.02%     0.00%  kworker/u98:0-e  [kernel.kallsyms]  [k] bio_free
     0.02%     0.00%  kworker/u98:0-e  [kernel.kallsyms]  [k] bio_put
     0.02%     0.00%  kworker/u98:0-e  [kernel.kallsyms]  [k] blkdev_writepage
     0.02%     0.00%  kworker/u98:0-e  [kernel.kallsyms]  [k] blkdev_writepages
     0.02%     0.00%  kworker/u98:0-e  [kernel.kallsyms]  [k] block_write_full_page
     0.02%     0.00%  kworker/u98:0-e  [kernel.kallsyms]  [k] end_bio_bh_io_sync
     0.02%     0.00%  kworker/u98:0-e  [kernel.kallsyms]  [k] generic_writepages
     0.02%     0.00%  kworker/u98:0-e  [kernel.kallsyms]  [k] kmem_cache_free
     0.02%     0.00%  kworker/u98:0-e  [kernel.kallsyms]  [k] mempool_free
     0.02%     0.00%  kworker/u98:0-e  [kernel.kallsyms]  [k] mempool_free_slab
     0.02%     0.00%  kworker/u98:0-e  [kernel.kallsyms]  [k] write_cache_pages
     0.02%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] do_user_addr_fault
     0.02%     0.00%  C1 CompilerThre  [kernel.kallsyms]  [k] exc_page_fault
     0.02%     0.02%  kworker/u98:0-e  [kernel.kallsyms]  [k] xas_set_mark
     0.02%     0.02%  kworker/u98:0-e  [kernel.kallsyms]  [k] unlock_page_memcg
     0.02%     0.02%  kworker/u98:0-e  [kernel.kallsyms]  [k] crc_32
