# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 12227789125795
#
# Children      Self  Command          Shared Object       Symbol                                             
# ........  ........  ...............  ..................  ...................................................
#
     0.00%     0.00%  kswapd0          [kernel.kallsyms]   [k] discard_slab
     0.00%     0.00%  kswapd1          [kernel.kallsyms]   [k] __free_slab
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] account_system_time
     0.00%     0.00%  kworker/u97:1-e  [kernel.kallsyms]   [k] submit_bio
     0.00%     0.00%  kworker/u97:1-e  [kernel.kallsyms]   [k] submit_bio_noacct
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] __x64_sys_mmap
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]   [k] schedule_timeout
     0.00%     0.00%  kworker/u97:1-e  [kernel.kallsyms]   [k] __submit_bio
     0.00%     0.00%  VM Thread        [kernel.kallsyms]   [k] __entry_text_start
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] ksys_mmap_pgoff
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] blk_mq_submit_bio
     0.00%     0.00%  kswapd0          [kernel.kallsyms]   [k] obj_cgroup_uncharge
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] vm_mmap_pgoff
     0.00%     0.00%  java             [kernel.kallsyms]   [k] jbd2_journal_try_to_free_buffers
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]   [k] mempool_alloc
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] get_random_u32
     0.00%     0.00%  swapper          [kernel.kallsyms]   [k] __switch_to
     0.00%     0.00%  Sampler Reader   [kernel.kallsyms]   [k] __do_sys_brk
     0.00%     0.00%  Sampler Reader   [kernel.kallsyms]   [k] __x64_sys_brk
     0.00%     0.00%  Sampler Reader   [kernel.kallsyms]   [k] scheduler_tick
     0.00%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] ext4_es_can_be_merged.isra.0
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] nvme_unmap_data.part.0
     0.00%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] mpol_misplaced
     0.00%     0.00%  kswapd0          [kernel.kallsyms]   [k] xas_init_marks
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] idr_find
     0.00%     0.00%  java             [kernel.kallsyms]   [k] vm_mmap_pgoff
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] ext4_mb_new_blocks
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]   [k] rwsem_wake.isra.0
     0.00%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] __inc_zone_page_state
     0.00%     0.00%  kworker/u98:1-e  [kernel.kallsyms]   [k] unlock_page
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] blk_mq_submit_bio
     0.00%     0.00%  VM Thread        [kernel.kallsyms]   [k] vmacache_find
     0.00%     0.00%  kswapd0          [kernel.kallsyms]   [k] __mod_lruvec_kmem_state
     0.00%     0.00%  Sampler Reader   [kernel.kallsyms]   [k] copy_page
     0.00%     0.00%  kworker/u97:1-e  [kernel.kallsyms]   [k] blk_mq_submit_bio
     0.00%     0.00%  java             [kernel.kallsyms]   [k] switch_ldt
     0.00%     0.00%  java             [kernel.kallsyms]   [k] __anon_vma_interval_tree_subtree_search
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]   [k] page_counter_charge
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] acct_account_cputime
     0.00%     0.00%  VM Thread        [kernel.kallsyms]   [k] sysvec_call_function_single
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] page_lock_anon_vma_read
     0.00%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] __es_remove_extent
     0.00%     0.00%  kworker/u97:0    [kernel.kallsyms]   [k] xas_load
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]   [k] unlock_page
     0.00%     0.00%  SpillThread      [kernel.kallsyms]   [k] __handle_mm_fault
     0.00%     0.00%  kswapd0          [kernel.kallsyms]   [k] refill_obj_stock
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] vmacache_find
     0.00%     0.00%  Readahead Threa  [kernel.kallsyms]   [k] __add_to_page_cache_locked
     0.00%     0.00%  kswapd0          [kernel.kallsyms]   [k] page_vma_mapped_walk
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] smp_call_function_many_cond
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] sync_mm_rss
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] update_blocked_averages
     0.00%     0.00%  kworker/u97:0    [kernel.kallsyms]   [k] percpu_counter_add_batch
     0.00%     0.00%  Sampler Reader   [kernel.kallsyms]   [k] rwsem_wake.isra.0
     0.00%     0.00%  java             [kernel.kallsyms]   [k] call_timer_fn
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]   [k] xas_find
     0.00%     0.00%  kworker/u97:7-e  [kernel.kallsyms]   [k] page_mapping
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] __ext4_find_entry
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] unlock_page
     0.00%     0.00%  Sampler Reader   [kernel.kallsyms]   [k] rmap_walk
     0.00%     0.00%  kswapd0          [kernel.kallsyms]   [k] mem_cgroup_update_lru_size
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] do_mmap
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] mem_cgroup_from_task
     0.00%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] __irqentry_text_end
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] __memcg_kmem_charge_page
     0.00%     0.00%  kswapd1          [kernel.kallsyms]   [k] list_lru_add
     0.00%     0.00%  kworker/u97:0    [kernel.kallsyms]   [k] xas_find_marked
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]   [k] __mod_lruvec_page_state
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] map_id_up
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] blk_update_request
     0.00%     0.00%  swapper          [kernel.kallsyms]   [k] _raw_spin_lock
     0.00%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] try_to_migrate_one
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] task_numa_fault
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]   [k] isolate_lru_page
     0.00%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] vm_normal_page
     0.00%     0.00%  java             [kernel.kallsyms]   [k] unaccount_page_cache_page
     0.00%     0.00%  kworker/u98:1-e  [kernel.kallsyms]   [k] __blk_queue_split
     0.00%     0.00%  kworker/u97:0    [kernel.kallsyms]   [k] bio_add_page
     0.00%     0.00%  kswapd0          [kernel.kallsyms]   [k] xas_find
     0.00%     0.00%  VM Thread        [kernel.kallsyms]   [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  VM Thread        [kernel.kallsyms]   [k] __sysvec_call_function_single
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]   [k] enqueue_task
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]   [k] __alloc_pages
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]   [k] __x2apic_send_IPI_mask
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]   [k] native_send_call_func_ipi
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]   [k] x2apic_send_IPI_mask
     0.00%     0.00%  java             [kernel.kallsyms]   [k] rb_insert_color
     0.00%     0.00%  Sampler Reader   [kernel.kallsyms]   [k] free_pcppages_bulk
     0.00%     0.00%  VM Thread        [kernel.kallsyms]   [k] update_rq_clock
     0.00%     0.00%  java             [kernel.kallsyms]   [k] __mem_cgroup_uncharge_list
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] __brelse
     0.00%     0.00%  kworker/u97:7-e  [kernel.kallsyms]   [k] __mod_memcg_lruvec_state
     0.00%     0.00%  kworker/u96:1    [kernel.kallsyms]   [k] __mod_memcg_state.part.0
     0.00%     0.00%  java             [kernel.kallsyms]   [k] native_flush_tlb_local
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] __read_end_io
     0.00%     0.00%  kswapd0          [kernel.kallsyms]   [k] PageHuge
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]   [k] xas_start
     0.00%     0.00%  communication t  [kernel.kallsyms]   [k] __handle_mm_fault
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]   [k] charge_memcg
     0.00%     0.00%  java             libc.so.6           [.] 0x00000000001b2783
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] try_to_migrate_one
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]   [k] PageHuge
     0.00%     0.00%  kswapd0          [kernel.kallsyms]   [k] slab_free_freelist_hook.constprop.0
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] mpol_misplaced
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]   [k] enqueue_task_fair
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]   [k] page_vma_mapped_walk
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]   [k] dequeue_task
     0.00%     0.00%  VM Thread        [kernel.kallsyms]   [k] mpol_misplaced
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] __entry_text_start
     0.00%     0.00%  kworker/u97:1-e  [kernel.kallsyms]   [k] pagevec_lookup_range
     0.00%     0.00%  swapper          [kernel.kallsyms]   [k] __switch_to_asm
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]   [k] dequeue_task_fair
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] wait_for_stable_page
     0.00%     0.00%  kworker/u97:7-e  [kernel.kallsyms]   [k] cgroup_rstat_flush_irqsafe
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] mod_node_page_state
     0.00%     0.00%  kworker/u96:0-e  [kernel.kallsyms]   [k] page_mapping
     0.00%     0.00%  kworker/u97:0    [kernel.kallsyms]   [k] __mod_node_page_state
     0.00%     0.00%  kworker/u96:0-e  [kernel.kallsyms]   [k] unlock_page_memcg
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] xas_nomem
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] hrtimer_wakeup
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] ext4_es_can_be_merged.isra.0
     0.00%     0.00%  kworker/u97:7-e  [kernel.kallsyms]   [k] unlock_page
     0.00%     0.00%  VM Thread        [kernel.kallsyms]   [k] tick_sched_timer
     0.00%     0.00%  kworker/u98:1-e  [kernel.kallsyms]   [k] xas_start
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]   [k] xas_load
     0.00%     0.00%  kworker/u98:1-e  [kernel.kallsyms]   [k] dec_zone_page_state
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] __es_tree_search.isra.0
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]   [k] migrate_misplaced_page
     0.00%     0.00%  kworker/u97:7-e  [kernel.kallsyms]   [k] cgroup_rstat_flush_locked
     0.00%     0.00%  java             [kernel.kallsyms]   [k] psi_flags_change
     0.00%     0.00%  Sampler Reader   [kernel.kallsyms]   [k] rmap_walk_anon
     0.00%     0.00%  java             [kernel.kallsyms]   [k] account_system_index_time
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]   [k] ext4_map_blocks
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] do_try_to_free_pages
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] shrink_node
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] try_to_free_pages
     0.00%     0.00%  kworker/u97:1-e  [kernel.kallsyms]   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  kworker/u96:1    [kernel.kallsyms]   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] memset_erms
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]   [k] mempool_kmalloc
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] generic_permission
     0.00%     0.00%  VM Thread        [kernel.kallsyms]   [k] flush_tlb_func
     0.00%     0.00%  kworker/u97:1-e  [kernel.kallsyms]   [k] find_get_pages_range
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] radix_tree_lookup
     0.00%     0.00%  kswapd0          [kernel.kallsyms]   [k] __cond_resched
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] xas_alloc
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] mmap_region
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] ext4_lookup
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] do_readlinkat
     0.00%     0.00%  kworker/u97:1-e  [kernel.kallsyms]   [k] blk_mq_flush_plug_list
     0.00%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] pmd_val
     0.00%     0.00%  C1 CompilerThre  [kernel.kallsyms]   [k] alloc_pages_vma
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  java             [kernel.kallsyms]   [k] native_iret
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] down_read_trylock
     0.00%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] xas_alloc
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]   [k] schedule
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] __ptep_modify_prot_commit
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] __bio_try_merge_page
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] ext4_map_blocks
     0.00%     0.00%  Sampler Reader   [kernel.kallsyms]   [k] unmap_vmas
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] alloc_misplaced_dst_page
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] errseq_check
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]   [k] _raw_spin_lock
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] __sysvec_call_function_single
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] sysvec_call_function_single
     0.00%     0.00%  VM Thread        [kernel.kallsyms]   [k] mem_cgroup_charge_statistics.constprop.0
     0.00%     0.00%  Sampler Reader   [kernel.kallsyms]   [k] kernel_init_free_pages.part.0
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]   [k] __common_interrupt
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]   [k] asm_common_interrupt
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]   [k] common_interrupt
     0.00%     0.00%  kworker/u98:1-e  [kernel.kallsyms]   [k] page_mkclean
     0.00%     0.00%  swapper          [kernel.kallsyms]   [k] nohz_run_idle_balance
     0.00%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] page_add_new_anon_rmap
     0.00%     0.00%  java             [kernel.kallsyms]   [k] do_shrink_slab
     0.00%     0.00%  java             [kernel.kallsyms]   [k] sched_ttwu_pending
     0.00%     0.00%  kswapd0          [unknown]           [.] 0000000000000000
     0.00%     0.00%  kworker/u98:1-e  [kernel.kallsyms]   [k] nvme_unmap_data.part.0
     0.00%     0.00%  VM Thread        [kernel.kallsyms]   [k] rmap_walk
     0.00%     0.00%  kworker/u97:7-e  [kernel.kallsyms]   [k] xas_clear_mark
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] __x64_sys_readlink
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] __blk_queue_split
     0.00%     0.00%  kworker/u97:1-e  [kernel.kallsyms]   [k] ext4_io_submit
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] unlock_page_memcg
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]   [k] up_write
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] kernel_init_free_pages.part.0
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] update_load_avg
     0.00%     0.00%  java             [kernel.kallsyms]   [k] sugov_get_util
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]   [k] memset_erms
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] __x64_sys_chmod
     0.00%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] remove_migration_pte
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] anon_vma_interval_tree_iter_first
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] from_kuid
     0.00%     0.00%  kworker/u97:1-e  [kernel.kallsyms]   [k] blk_flush_plug_list
     0.00%     0.00%  kworker/u97:1-e  [kernel.kallsyms]   [k] blk_mq_sched_insert_requests
     0.00%     0.00%  kworker/u97:7-e  [kernel.kallsyms]   [k] mem_cgroup_css_rstat_flush
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] bio_alloc_bioset
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] __blk_rq_map_sg
     0.00%     0.00%  VM Thread        [kernel.kallsyms]   [k] rmap_walk_anon
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] do_fchmodat
     0.00%     0.00%  java             [kernel.kallsyms]   [k] account_system_time
     0.00%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] __mem_cgroup_uncharge
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] shrink_lruvec
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] switch_fpu_return
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]   [k] __x64_sys_exit_group
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]   [k] do_group_exit
     0.00%     0.00%  kswapd1          [kernel.kallsyms]   [k] PageHuge
     0.00%     0.00%  Sampler Reader   [kernel.kallsyms]   [k] exit_to_user_mode_prepare
     0.00%     0.00%  kswapd0          [kernel.kallsyms]   [k] __free_slab
     0.00%     0.00%  VM Thread        [kernel.kallsyms]   [k] put_page
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]   [k] ext4_ext_map_blocks
     0.00%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] down_read_trylock
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] workingset_update_node
     0.00%     0.00%  VM Thread        [kernel.kallsyms]   [k] update_process_times
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] __blk_rq_map_sg
     0.00%     0.00%  kswapd0          [kernel.kallsyms]   [k] release_pages
     0.00%     0.00%  kswapd0          [kernel.kallsyms]   [k] __pagevec_release
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]   [k] inc_zone_page_state
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] arch_scale_freq_tick
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]   [k] update_curr
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] jbd2_journal_dirty_metadata
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]   [k] do_exit
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] ext4_map_blocks
     0.00%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] from_kuid
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] workingset_update_node
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] futex_wait_setup
     0.00%     0.00%  swapper          [kernel.kallsyms]   [k] _find_next_bit
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]   [k] __mod_zone_page_state
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] irq_exit_rcu
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] ttwu_queue_wakelist
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] load_balance
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] ext4_bread_batch
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] ext4_claim_free_clusters
     0.00%     0.00%  Sampler Reader   [kernel.kallsyms]   [k] futex_wait
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] flush_smp_call_function_queue
     0.00%     0.00%  java             [kernel.kallsyms]   [k] wake_all_kswapds
     0.00%     0.00%  kworker/u98:1-e  [kernel.kallsyms]   [k] __lock_text_start
     0.00%     0.00%  java             [kernel.kallsyms]   [k] __rdgsbase_inactive
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]   [k] psi_task_change
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] update_load_avg
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] __mem_cgroup_uncharge
     0.00%     0.00%  kworker/u97:1-e  [kernel.kallsyms]   [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] file_modified
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]   [k] dequeue_task
     0.00%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] ext4_nonda_switch
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] account_system_index_time
     0.00%     0.00%  kswapd0          [kernel.kallsyms]   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  kswapd0          [kernel.kallsyms]   [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] ext4_inode_journal_mode
     0.00%     0.00%  kswapd0          [kernel.kallsyms]   [k] rcu_read_unlock_strict
     0.00%     0.00%  kswapd0          [kernel.kallsyms]   [k] list_lru_add
     0.00%     0.00%  kworker/u97:7-e  [kernel.kallsyms]   [k] __mod_memcg_state.part.0
     0.00%     0.00%  kworker/u98:1-e  [kernel.kallsyms]   [k] ext4_mb_regular_allocator
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]   [k] mmput
     0.00%     0.00%  java             libjvm.so           [.] 0x0000000000958e3c
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]   [k] __schedule
     0.00%     0.00%  Thread-5         [kernel.kallsyms]   [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  swapper          [kernel.kallsyms]   [k] set_next_entity
     0.00%     0.00%  java             [kernel.kallsyms]   [k] deactivate_task
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] zone_watermark_ok
     0.00%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] ext4_ext_map_blocks
     0.00%     0.00%  Thread-5         [kernel.kallsyms]   [k] migrate_misplaced_page
     0.00%     0.00%  kworker/u97:7-e  [kernel.kallsyms]   [k] mempool_alloc
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] remove_migration_pte
     0.00%     0.00%  swapper          [kernel.kallsyms]   [k] perf_event_task_tick
     0.00%     0.00%  java             [kernel.kallsyms]   [k] run_posix_cpu_timers
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]   [k] exit_mmap
     0.00%     0.00%  java             [kernel.kallsyms]   [k] unlock_page_memcg
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] policy_nodemask
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]   [k] handle_edge_irq
     0.00%     0.00%  VM Thread        [kernel.kallsyms]   [k] up_read
     0.00%     0.00%  java             [kernel.kallsyms]   [k] rwsem_wake.isra.0
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] mod_objcg_state
     0.00%     0.00%  Thread-5         [kernel.kallsyms]   [k] do_syscall_64
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]   [k] i40e_service_task
     0.00%     0.00%  kworker/u96:0-e  [kernel.kallsyms]   [k] ext4_ext_map_blocks
     0.00%     0.00%  swapper          [kernel.kallsyms]   [k] irq_enter_rcu
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]   [k] rmqueue_bulk
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] ext4_ext_map_blocks
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] uncharge_batch
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] page_remove_rmap
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] ext4_fc_track_inode
     0.00%     0.00%  VM Thread        [kernel.kallsyms]   [k] mprotect_fixup
     0.00%     0.00%  VM Thread        [kernel.kallsyms]   [k] __x64_sys_futex
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]   [k] find_busiest_group
     0.00%     0.00%  java             [kernel.kallsyms]   [k] native_read_msr
     0.00%     0.00%  Sampler Reader   [kernel.kallsyms]   [k] workingset_activation
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] _raw_spin_trylock
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] uncharge_batch
     0.00%     0.00%  InMemoryMerger   [kernel.kallsyms]   [k] lock_page_memcg
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] __switch_to
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] __x64_sys_mprotect
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] pmd_val
     0.00%     0.00%  Sampler Reader   [kernel.kallsyms]   [k] update_load_avg
     0.00%     0.00%  VM Periodic Tas  [kernel.kallsyms]   [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]   [k] ext4_io_submit
     0.00%     0.00%  LocalJobRunner   [JIT] tid 1643      [.] 0x00007f33a906e87b
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]   [k] handle_irq_event
     0.00%     0.00%  kworker/u96:0-e  [kernel.kallsyms]   [k] rcu_read_unlock_strict
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]   [k] dequeue_task_fair
     0.00%     0.00%  java             [kernel.kallsyms]   [k] kthread_blkcg
     0.00%     0.00%  VM Thread        [kernel.kallsyms]   [k] do_futex
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] __mod_zone_page_state
     0.00%     0.00%  pool-4-thread-1  [kernel.kallsyms]   [k] ext4_find_extent
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] __mem_cgroup_uncharge
     0.00%     0.00%  localfetcher#1   [kernel.kallsyms]   [k] page_counter_charge
     0.00%     0.00%  swapper          [kernel.kallsyms]   [k] __run_timers.part.0
     0.00%     0.00%  kworker/u97:1-e  [kernel.kallsyms]   [k] ext4_map_blocks
     0.00%     0.00%  VM Thread        [kernel.kallsyms]   [k] tick_sched_handle
     0.00%     0.00%  swapper          [kernel.kallsyms]   [k] run_timer_softirq
     0.00%     0.00%  kworker/u97:1-e  [kernel.kallsyms]   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  swapper          [kernel.kallsyms]   [k] leave_mm
     0.00%     0.00%  LocalJobRunner   [kernel.kallsyms]   [k] hrtimer_sleeper_start_expires
     0.00%     0.00%  C2 CompilerThre  [kernel.kallsyms]   [k] enqueue_hrtimer
