# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 11131294483677
#
# Children      Self  Command          Shared Object            Symbol                                                                                                                                                                          
# ........  ........  ...............  .......................  ................................................................................................................................................................................
#
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000b8610e
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da1b7a
     0.00%     0.00%  kworker/9:1-dio  [kernel.kallsyms]        [k] load_new_mm_cr3
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cad263
     0.00%     0.00%  kworker/13:1H-k  [kernel.kallsyms]        [k] __switch_to_asm
     0.00%     0.00%  khugepaged       [kernel.kallsyms]        [k] enqueue_task_fair
     0.00%     0.00%  khugepaged       [kernel.kallsyms]        [k] ttwu_do_activate
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c83668
     0.00%     0.00%  kworker/10:0     [kernel.kallsyms]        [k] clear_buddies
     0.00%     0.00%  kworker/10:0     [kernel.kallsyms]        [k] dequeue_entity
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d78a7d
     0.00%     0.00%  kworker/30:0     [kernel.kallsyms]        [k] __ext4_journal_start_sb
     0.00%     0.00%  swapper          [kernel.kallsyms]        [k] set_pte_vaddr
     0.00%     0.00%  kworker/23:0-di  [kernel.kallsyms]        [k] update_min_vruntime
     0.00%     0.00%  kworker/11:2-di  [kernel.kallsyms]        [k] crc_109
     0.00%     0.00%  kworker/9:1H-kb  [kernel.kallsyms]        [k] _raw_spin_lock_irq
     0.00%     0.00%  ksoftirqd/3      [kernel.kallsyms]        [k] update_sg_lb_stats
     0.00%     0.00%  ksoftirqd/3      [kernel.kallsyms]        [k] _nohz_idle_balance.constprop.0.isra.0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c82b28
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]        [k] _raw_spin_lock
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]        [k] __blk_mq_try_issue_directly
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]        [k] __submit_bio_noacct_mq
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]        [k] blk_mq_submit_bio
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]        [k] blk_mq_try_issue_directly
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]        [k] nvme_queue_rq
     0.00%     0.00%  in:imjournal     [kernel.kallsyms]        [k] nvme_submit_cmd
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c42ce7
     0.00%     0.00%  kworker/31:1H-k  [kernel.kallsyms]        [k] set_next_entity
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c82fbd
     0.00%     0.00%  tuned            [kernel.kallsyms]        [k] __update_blocked_fair
     0.00%     0.00%  tuned            [kernel.kallsyms]        [k] __irq_exit_rcu
     0.00%     0.00%  tuned            [kernel.kallsyms]        [k] __softirqentry_text_start
     0.00%     0.00%  tuned            [kernel.kallsyms]        [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  tuned            [kernel.kallsyms]        [k] run_rebalance_domains
     0.00%     0.00%  tuned            [kernel.kallsyms]        [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  tuned            [kernel.kallsyms]        [k] update_blocked_averages
     0.00%     0.00%  kworker/5:2      [kernel.kallsyms]        [k] resched_curr
     0.00%     0.00%  kworker/5:2      [kernel.kallsyms]        [k] check_preempt_curr
     0.00%     0.00%  kworker/5:2      [kernel.kallsyms]        [k] ttwu_do_wakeup
     0.00%     0.00%  kworker/24:1H-k  [kernel.kallsyms]        [k] dma_direct_map_page
     0.00%     0.00%  mariadbd         libc-2.28.so             [.] _IO_default_xsputn
     0.00%     0.00%  kworker/24:0-di  [kernel.kallsyms]        [k] __update_load_avg_se
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c308c2
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c846bd
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x0000000000017b36
     0.00%     0.00%  kworker/14:0     [kernel.kallsyms]        [k] check_preempt_wakeup
     0.00%     0.00%  ksoftirqd/5      [kernel.kallsyms]        [k] __bitmap_and
     0.00%     0.00%  ksoftirqd/5      [kernel.kallsyms]        [k] _nohz_idle_balance.constprop.0.isra.0
     0.00%     0.00%  ksoftirqd/5      [kernel.kallsyms]        [k] load_balance
     0.00%     0.00%  ksoftirqd/5      [kernel.kallsyms]        [k] rebalance_domains
     0.00%     0.00%  kworker/8:1-dio  [kernel.kallsyms]        [k] __common_interrupt
     0.00%     0.00%  kworker/8:1-dio  [kernel.kallsyms]        [k] asm_common_interrupt
     0.00%     0.00%  kworker/8:1-dio  [kernel.kallsyms]        [k] common_interrupt
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9192c
     0.00%     0.00%  kworker/8:1-dio  [kernel.kallsyms]        [k] start_this_handle
     0.00%     0.00%  kworker/8:1-dio  [kernel.kallsyms]        [k] __ext4_journal_start_sb
     0.00%     0.00%  kworker/8:1-dio  [kernel.kallsyms]        [k] jbd2__journal_start
     0.00%     0.00%  kworker/5:1H-kb  [kernel.kallsyms]        [k] __blk_bios_map_sg
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cf93f1
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c828b0
     0.00%     0.00%  kworker/26:1-di  [kernel.kallsyms]        [k] llist_reverse_order
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d79837
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000dd2933
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d72f0a
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d5e851
     0.00%     0.00%  kworker/23:0-di  [kernel.kallsyms]        [k] wake_up_bit
     0.00%     0.00%  kworker/0:1-eve  [kernel.kallsyms]        [k] ext4_es_can_be_merged.isra.0
     0.00%     0.00%  kworker/0:1-eve  [kernel.kallsyms]        [k] __es_insert_extent
     0.00%     0.00%  kworker/0:1-eve  [kernel.kallsyms]        [k] ext4_es_insert_extent
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c83402
     0.00%     0.00%  kworker/4:2-dio  [kernel.kallsyms]        [k] crc_46
     0.00%     0.00%  kworker/25:3     [kernel.kallsyms]        [k] update_min_vruntime
     0.00%     0.00%  kworker/17:3     [kernel.kallsyms]        [k] switch_mm_irqs_off
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d93044
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9aa8d
     0.00%     0.00%  kworker/4:2-dio  [kernel.kallsyms]        [k] remove_entity_load_avg
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9dac4
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d10ea4
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]        [k] dma_map_page_attrs
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]        [k] __blk_mq_try_issue_directly
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]        [k] blk_finish_plug
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]        [k] blk_mq_flush_plug_list
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]        [k] blk_mq_sched_insert_requests
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]        [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]        [k] nvme_map_data
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]        [k] nvme_queue_rq
     0.00%     0.00%  sssd_nss         [kernel.kallsyms]        [k] swap_vma_readahead
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000b87e50
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d56647
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x000000000090a707
     0.00%     0.00%  kworker/20:0     [kernel.kallsyms]        [k] native_sched_clock
     0.00%     0.00%  kworker/20:0     [kernel.kallsyms]        [k] sched_clock_cpu
     0.00%     0.00%  kworker/20:0     [kernel.kallsyms]        [k] update_rq_clock
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000daf450
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000794413
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d72c68
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000a9557f
     0.00%     0.00%  kworker/0:2-dio  [kernel.kallsyms]        [k] update_rq_clock_task
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d810d8
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x00000000000246bd
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d12fca
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da1ab5
     0.00%     0.00%  kworker/24:0-di  [kernel.kallsyms]        [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d6859d
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d13948
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x000000000079f1e4
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9f2a6
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9210d
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x000000000076aeed
     0.00%     0.00%  kworker/0:2-dio  [kernel.kallsyms]        [k] __list_del_entry_valid
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c47d17
     0.00%     0.00%  kworker/8:1-dio  [kernel.kallsyms]        [k] put_prev_task_fair
     0.00%     0.00%  kworker/6:1-dio  [kernel.kallsyms]        [k] rb_next
     0.00%     0.00%  kworker/1:0-dio  [kernel.kallsyms]        [k] update_rq_clock_task
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c8622a
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cf9725
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000b91254
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000aa53f1
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] sock_def_wakeup
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] __fput
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] __sock_release
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] exit_to_user_mode_loop
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] sock_close
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] task_work_run
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] unix_release
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]        [k] unix_release_sock
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccba10
     0.00%     0.00%  kswapd0          [kernel.kallsyms]        [k] kthread_is_per_cpu
     0.00%     0.00%  kswapd0          [kernel.kallsyms]        [k] is_cpu_allowed
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000decc7e
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca50c3
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]        [k] ttwu_queue_wakelist
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d34485
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d9a856
     0.00%     0.00%  irqbalance       [kernel.kallsyms]        [k] put_dec
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZNK19Sroutine_hash_entry16sp_cache_routineEP3THDbPP7sp_head
     0.00%     0.00%  kworker/2:0-dio  [kernel.kallsyms]        [k] perf_adjust_freq_unthr_context
     0.00%     0.00%  kworker/2:0-dio  [kernel.kallsyms]        [k] __hrtimer_run_queues
     0.00%     0.00%  kworker/2:0-dio  [kernel.kallsyms]        [k] __run_hrtimer
     0.00%     0.00%  kworker/2:0-dio  [kernel.kallsyms]        [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/2:0-dio  [kernel.kallsyms]        [k] hrtimer_interrupt
     0.00%     0.00%  kworker/2:0-dio  [kernel.kallsyms]        [k] perf_event_task_tick
     0.00%     0.00%  kworker/2:0-dio  [kernel.kallsyms]        [k] scheduler_tick
     0.00%     0.00%  kworker/2:0-dio  [kernel.kallsyms]        [k] tick_sched_handle
     0.00%     0.00%  kworker/2:0-dio  [kernel.kallsyms]        [k] tick_sched_timer
     0.00%     0.00%  kworker/2:0-dio  [kernel.kallsyms]        [k] update_process_times
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d91967
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca72cd
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccd1e7
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d92053
     0.00%     0.00%  kworker/4:1H-kb  [kernel.kallsyms]        [k] kthread_data
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x000000000079c1d0
     0.00%     0.00%  mariadbd         mariadbd                 [.] _Z19simple_remove_constP8st_orderP4Item
     0.00%     0.00%  kworker/10:1-di  [kernel.kallsyms]        [k] __ext4_journal_stop
     0.00%     0.00%  kworker/10:1-di  [kernel.kallsyms]        [k] jbd2_journal_stop
     0.00%     0.00%  kworker/10:1-di  [kernel.kallsyms]        [k] stop_this_handle
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000794c35
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca5de4
     0.00%     0.00%  kworker/4:2-dio  [kernel.kallsyms]        [k] restore_regs_and_return_to_kernel
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000768b96
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca7a02
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccc6c8
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000703f60
     0.00%     0.00%  kworker/31:2-di  [kernel.kallsyms]        [k] __update_blocked_fair
     0.00%     0.00%  kworker/31:2-di  [kernel.kallsyms]        [k] __irq_exit_rcu
     0.00%     0.00%  kworker/31:2-di  [kernel.kallsyms]        [k] __softirqentry_text_start
     0.00%     0.00%  kworker/31:2-di  [kernel.kallsyms]        [k] run_rebalance_domains
     0.00%     0.00%  kworker/31:2-di  [kernel.kallsyms]        [k] update_blocked_averages
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000b89ef2
     0.00%     0.00%  kworker/10:1-di  [kernel.kallsyms]        [k] rb_insert_color
     0.00%     0.00%  tclsh8.6         libmariadb.so.3          [.] 0x00000000000207ef
     0.00%     0.00%  kworker/30:0     [kernel.kallsyms]        [k] __switch_to_asm
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca4330
     0.00%     0.00%  kworker/5:0      [kernel.kallsyms]        [k] update_rq_clock
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d7f730
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000b8abc7
     0.00%     0.00%  kworker/14:1-di  [kernel.kallsyms]        [k] kmem_cache_free
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c80450
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x000000000079f1ef
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d17166
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d79612
     0.00%     0.00%  tclsh8.6         libtcl8.6.so             [.] SetStringFromAny.part.0
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d3c5aa
     0.00%     0.00%  ksoftirqd/12     [kernel.kallsyms]        [k] update_sg_lb_stats
     0.00%     0.00%  ksoftirqd/12     [kernel.kallsyms]        [k] __softirqentry_text_start
     0.00%     0.00%  ksoftirqd/12     [kernel.kallsyms]        [k] find_busiest_group
     0.00%     0.00%  ksoftirqd/12     [kernel.kallsyms]        [k] kthread
     0.00%     0.00%  ksoftirqd/12     [kernel.kallsyms]        [k] load_balance
     0.00%     0.00%  ksoftirqd/12     [kernel.kallsyms]        [k] rebalance_domains
     0.00%     0.00%  ksoftirqd/12     [kernel.kallsyms]        [k] ret_from_fork
     0.00%     0.00%  ksoftirqd/12     [kernel.kallsyms]        [k] run_ksoftirqd
     0.00%     0.00%  ksoftirqd/12     [kernel.kallsyms]        [k] smpboot_thread_fn
     0.00%     0.00%  ksoftirqd/12     [kernel.kallsyms]        [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  kworker/5:0      [kernel.kallsyms]        [k] resched_curr
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d72faa
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cd1b97
     0.00%     0.00%  kworker/23:1     [kernel.kallsyms]        [k] strnlen
     0.00%     0.00%  kworker/0:1-eve  [kernel.kallsyms]        [k] crc_28
     0.00%     0.00%  kworker/0:1-eve  [kernel.kallsyms]        [k] __ext4_ext_dirty
     0.00%     0.00%  kworker/0:1-eve  [kernel.kallsyms]        [k] crc32c_pcl_intel_update
     0.00%     0.00%  kworker/0:1-eve  [kernel.kallsyms]        [k] ext4_ext_handle_unwritten_extents
     0.00%     0.00%  kworker/0:1-eve  [kernel.kallsyms]        [k] ext4_extent_block_csum_set
     0.00%     0.00%  irqbalance       [kernel.kallsyms]        [k] blkcg_maybe_throttle_current
     0.00%     0.00%  kworker/18:1H-k  [kernel.kallsyms]        [k] __update_idle_core
     0.00%     0.00%  kworker/18:1H-k  [kernel.kallsyms]        [k] pick_next_task_idle
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c8393c
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] xfs_perag_get_tag
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] xfs_reclaim_inodes_count
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cb1ac2
     0.00%     0.00%  kworker/22:2-di  [kernel.kallsyms]        [k] prepare_task_switch
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d29811
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d79b7c
     0.00%     0.00%  kworker/19:1H-k  [kernel.kallsyms]        [k] llist_reverse_order
     0.00%     0.00%  kworker/19:1H-k  [kernel.kallsyms]        [k] __sysvec_call_function
     0.00%     0.00%  kworker/19:1H-k  [kernel.kallsyms]        [k] asm_sysvec_call_function
     0.00%     0.00%  kworker/19:1H-k  [kernel.kallsyms]        [k] finish_task_switch.isra.0
     0.00%     0.00%  kworker/19:1H-k  [kernel.kallsyms]        [k] flush_smp_call_function_queue
     0.00%     0.00%  kworker/19:1H-k  [kernel.kallsyms]        [k] sysvec_call_function
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d13a88
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000794670
     0.00%     0.00%  kworker/1:0-dio  [kernel.kallsyms]        [k] _raw_spin_lock_irqsave
     0.00%     0.00%  kworker/1:0-dio  [kernel.kallsyms]        [k] aio_complete
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d34642
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cf647f
     0.00%     0.00%  mariadbd         mariadbd                 [.] _Z19mysql_audit_releaseP3THD
     0.00%     0.00%  kworker/1:1H-kb  [kernel.kallsyms]        [k] available_idle_cpu
     0.00%     0.00%  kworker/1:1H-kb  [kernel.kallsyms]        [k] __update_idle_core
     0.00%     0.00%  kworker/1:1H-kb  [kernel.kallsyms]        [k] pick_next_task_idle
     0.00%     0.00%  khugepaged       [kernel.kallsyms]        [k] page_remove_rmap
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000dd29ec
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d900ab
     0.00%     0.00%  kworker/16:1-di  [kernel.kallsyms]        [k] ktime_get_update_offsets_now
     0.00%     0.00%  kworker/16:1-di  [kernel.kallsyms]        [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/16:1-di  [kernel.kallsyms]        [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/16:1-di  [kernel.kallsyms]        [k] hrtimer_interrupt
     0.00%     0.00%  kworker/16:1-di  [kernel.kallsyms]        [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  kworker/24:1     [kernel.kallsyms]        [k] __bitmap_and
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da18c8
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d13edb
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ea8021
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c478e2
     0.00%     0.00%  kworker/21:1-di  [kernel.kallsyms]        [k] drm_gem_vram_object_vmap
     0.00%     0.00%  kworker/30:0     [kernel.kallsyms]        [k] update_cfs_group
     0.00%     0.00%  kworker/25:0     [kernel.kallsyms]        [k] crc_96
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000650286
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccd2c9
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ea81b5
     0.00%     0.00%  kworker/19:0-di  [kernel.kallsyms]        [k] __update_idle_core
     0.00%     0.00%  kworker/19:0-di  [kernel.kallsyms]        [k] pick_next_task_idle
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9dbff
     0.00%     0.00%  kworker/4:2-dio  [kernel.kallsyms]        [k] rb_erase
     0.00%     0.00%  kworker/4:2-dio  [kernel.kallsyms]        [k] __vunmap
     0.00%     0.00%  kworker/4:2-dio  [kernel.kallsyms]        [k] free_vmap_area_noflush
     0.00%     0.00%  kworker/4:2-dio  [kernel.kallsyms]        [k] free_work
     0.00%     0.00%  kworker/4:2-dio  [kernel.kallsyms]        [k] remove_vm_area
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d03281
     0.00%     0.00%  kworker/30:0     [kernel.kallsyms]        [k] __update_load_avg_se
     0.00%     0.00%  kworker/18:1H-k  [kernel.kallsyms]        [k] __update_load_avg_cfs_rq
     0.00%     0.00%  kworker/18:1H-k  [kernel.kallsyms]        [k] __update_blocked_fair
     0.00%     0.00%  kworker/18:1H-k  [kernel.kallsyms]        [k] update_blocked_averages
     0.00%     0.00%  kworker/18:1H-k  [kernel.kallsyms]        [k] update_load_avg
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c86080
     0.00%     0.00%  bash             [kernel.kallsyms]        [k] __ext4_iget
     0.00%     0.00%  bash             [kernel.kallsyms]        [k] __do_sys_newstat
     0.00%     0.00%  bash             [kernel.kallsyms]        [k] __lookup_slow
     0.00%     0.00%  bash             [kernel.kallsyms]        [k] do_syscall_64
     0.00%     0.00%  bash             [kernel.kallsyms]        [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  bash             [kernel.kallsyms]        [k] ext4_lookup.part.0
     0.00%     0.00%  bash             [kernel.kallsyms]        [k] filename_lookup
     0.00%     0.00%  bash             [kernel.kallsyms]        [k] link_path_walk.part.0
     0.00%     0.00%  bash             [kernel.kallsyms]        [k] path_lookupat
     0.00%     0.00%  bash             [kernel.kallsyms]        [k] vfs_statx
     0.00%     0.00%  bash             [kernel.kallsyms]        [k] walk_component
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ccb9e1
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x00000000007a5f1c
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x000000000085b294
     0.00%     0.00%  kworker/19:2     [kernel.kallsyms]        [k] cpuacct_charge
     0.00%     0.00%  kworker/6:2      [kernel.kallsyms]        [k] memmove
     0.00%     0.00%  kworker/31:1     [kernel.kallsyms]        [k] rb_erase
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000706682
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c43197
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c9eea3
     0.00%     0.00%  kworker/4:2-dio  [kernel.kallsyms]        [k] wake_up_bit
     0.00%     0.00%  kworker/12:2     [kernel.kallsyms]        [k] update_cfs_group
     0.00%     0.00%  kworker/12:2     [kernel.kallsyms]        [k] enqueue_entity
     0.00%     0.00%  kworker/12:2     [kernel.kallsyms]        [k] enqueue_task_fair
     0.00%     0.00%  kworker/12:2     [kernel.kallsyms]        [k] ttwu_do_activate
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x00000000007b9a4c
     0.00%     0.00%  kworker/5:1H-kb  [kernel.kallsyms]        [k] blk_mq_do_dispatch_ctx
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]        [k] update_load_avg
     0.00%     0.00%  kworker/17:1H-k  [kernel.kallsyms]        [k] detach_tasks
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] __netif_receive_skb_core
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] __netif_receive_skb_list
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] __netif_receive_skb_list_core
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] ip_local_deliver
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] kfree_skb.part.0
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] netif_receive_skb_list_internal
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] nf_conntrack_destroy
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] nf_conntrack_free
     0.00%     0.00%  mariadbd         [kernel.kallsyms]        [k] nf_hook_slow
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d39ffb
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d121de
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000791f9e
     0.00%     0.00%  mariadbd         mariadbd                 [.] _ZN10Item_fieldD0Ev
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000cadfdd
     0.00%     0.00%  swapper          [kernel.kallsyms]        [k] read_hpet.part.0
     0.00%     0.00%  swapper          [kernel.kallsyms]        [k] cs_watchdog_read
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ca4212
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d79203
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000b894bb
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000ee8528
     0.00%     0.00%  kworker/14:1H-k  [kernel.kallsyms]        [k] update_blocked_averages
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000c30d6b
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]        [k] pick_next_entity
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]        [k] pick_next_task_fair
     0.00%     0.00%  kworker/27:1H-k  [kernel.kallsyms]        [k] idle_cpu
     0.00%     0.00%  top              [kernel.kallsyms]        [k] invalidate_bh_lrus_cpu
     0.00%     0.00%  top              [kernel.kallsyms]        [k] lru_add_drain
     0.00%     0.00%  top              [kernel.kallsyms]        [k] unmap_region
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000d6855c
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000da1ddb
     0.00%     0.00%  mariadbd         mariadbd                 [.] 0x0000000000db0c41
