# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 365K of event 'cycles'
# Event count (approx.): 12999716646882
#
# Children      Self  Command          Shared Object          Symbol                                                                
# ........  ........  ...............  .....................  ......................................................................
#
     0.02%     0.02%  memcached        memcached              [.] 0x0000000000016e64
     0.02%     0.02%  memtier_benchma  memtier_benchmark      [.] _ZN17one_sec_cmd_stats9update_opEjjjj
     0.02%     0.02%  memcached        [kernel.kallsyms]      [k] rb_insert_color
     0.02%     0.00%  memcached        [kernel.kallsyms]      [k] run_rebalance_domains
     0.02%     0.02%  memcached        memcached              [.] 0x000000000001ec5f
     0.02%     0.00%  swapper          [kernel.kallsyms]      [k] sysvec_reschedule_ipi
     0.02%     0.01%  memcached        [kernel.kallsyms]      [k] irqentry_enter
     0.02%     0.00%  kswapd0          [kernel.kallsyms]      [k] __hrtimer_run_queues
     0.02%     0.02%  memtier_benchma  [kernel.kallsyms]      [k] rb_insert_color
     0.02%     0.02%  kswapd0          [kernel.kallsyms]      [k] cgroup_rstat_updated
     0.02%     0.01%  swapper          [kernel.kallsyms]      [k] rcu_note_context_switch
     0.02%     0.01%  memcached        [kernel.kallsyms]      [k] try_to_unmap_one
     0.02%     0.01%  memcached        [kernel.kallsyms]      [k] do_wp_page
     0.02%     0.02%  memtier_benchma  libc-2.28.so           [.] __strdup
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] timer_clear_idle
     0.01%     0.00%  kswapd0          [kernel.kallsyms]      [k] __run_hrtimer
     0.01%     0.00%  kswapd0          [kernel.kallsyms]      [k] tick_sched_timer
     0.01%     0.01%  memtier_benchma  memtier_benchmark      [.] _ZN16shard_connection16send_get_commandEP7timevalPKcij
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000016e97
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] native_flush_tlb_one_user
     0.01%     0.01%  memcached        libevent-2.1.so.6.0.2  [.] 0x00000000000204d1
     0.01%     0.01%  kswapd0          [kernel.kallsyms]      [k] lru_gen_add_page
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000016eb2
     0.01%     0.00%  kswapd0          [kernel.kallsyms]      [k] tick_sched_handle
     0.01%     0.00%  kswapd0          [kernel.kallsyms]      [k] update_process_times
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] cpu_latency_qos_limit
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] __copy_msghdr_from_user
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] get_shadow_from_swap_cache
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] update_irq_load_avg
     0.01%     0.01%  kswapd0          [kernel.kallsyms]      [k] _raw_spin_lock_irqsave
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] wait_for_unix_gc
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001ef23
     0.01%     0.01%  memcached        memcached              [.] 0x00000000000093cf
     0.01%     0.01%  memcached        memcached              [.] 0x000000000001ec54
     0.01%     0.01%  memtier_benchma  libstdc++.so.6.0.25    [.] _Znwm
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f1b0
     0.01%     0.01%  memtier_benchma  libc-2.28.so           [.] vfprintf
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] error_entry
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f344
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] put_pid
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] __update_blocked_fair
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] ktime_get
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] update_blocked_averages
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] security_socket_recvmsg
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] obj_malloc
     0.01%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] asm_sysvec_call_function
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] mntput
     0.01%     0.01%  memtier_benchma  libstdc++.so.6.0.25    [.] _ZdlPv
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] __check_object_size
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] rcu_note_context_switch
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f577
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002fad0
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] kfree_skbmem
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] put_pid
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] __const_udelay
     0.01%     0.00%  kswapd0          [kernel.kallsyms]      [k] page_remove_rmap
     0.01%     0.00%  kswapd0          [kernel.kallsyms]      [k] scheduler_tick
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001ef82
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] security_socket_recvmsg
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] rcu_note_context_switch
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000021f08
     0.01%     0.01%  kswapd0          [kernel.kallsyms]      [k] _swap_info_get
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] ktime_get
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f904
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] skb_free_head
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] get_swap_page
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] dput
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] __remove_mapping
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] sockfd_lookup_light
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] native_apic_mem_write
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000008720
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001fa41
     0.01%     0.01%  memtier_benchma  memtier_benchmark      [.] _ZN16object_generator7get_keyEiPj
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] restore_regs_and_return_to_kernel
     0.01%     0.01%  memtier_benchma  [vdso]                 [.] 0x0000000000000a81
     0.01%     0.01%  kswapd0          [kernel.kallsyms]      [k] __mod_zone_page_state
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] queued_spin_unlock
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] __cgroup_account_cputime
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] check_cpu_stall
     0.01%     0.01%  memcached        memcached              [.] 0x000000000000b38c
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] timerqueue_iterate_next
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000016eaa
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] __radix_tree_lookup
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] __bitmap_and
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] should_failslab
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] page_vma_mapped_walk
     0.01%     0.00%  swapper          [kernel.kallsyms]      [k] irqentry_exit
     0.01%     0.01%  memcached        memcached              [.] 0x000000000002055b
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] cpuidle_reflect
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] ksize
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] kfree_skbmem
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001ed44
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] acpi_idle_do_entry
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] ksize
     0.01%     0.00%  kswapd0          [kernel.kallsyms]      [k] swap_cgroup_record
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] __check_object_size
     0.01%     0.00%  kswapd0          [kernel.kallsyms]      [k] try_to_unmap_flush
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000004c24
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] ktime_get_update_offsets_now
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] __part_start_io_acct
     0.01%     0.01%  kswapd0          [kernel.kallsyms]      [k] __mod_memcg_state.part.0
     0.01%     0.01%  memtier_benchma  libm-2.28.so           [.] __ieee754_log_fma
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] nohz_newidle_balance
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] __count_memcg_events
     0.01%     0.01%  kswapd0          [kernel.kallsyms]      [k] mem_cgroup_update_lru_size
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] ktime_get_update_offsets_now
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] __const_udelay
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] xa_load
     0.01%     0.00%  kswapd0          [kernel.kallsyms]      [k] xas_create_range
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] _raw_read_lock
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] enter_lazy_tlb
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] lru_gen_update_size
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] mntput
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000013d74
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x00000000000249d2
     0.01%     0.01%  memcached        libpthread-2.28.so     [.] __pthread_enable_asynccancel
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000013d44
     0.01%     0.00%  swapper          [kernel.kallsyms]      [k] cpumask_next_and
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] __bitmap_andnot
     0.01%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] sysvec_call_function
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000022338
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] update_rq_clock_task
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] event_add_nolock_
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] bufferevent_get_write_max_
     0.01%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] rcu_sched_clock_irq
     0.01%     0.01%  memcached        memcached              [.] 0x000000000000b00b
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] ttwu_do_wakeup
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000016ea7
     0.01%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] irqtime_account_irq
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] error_entry
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] __list_del_entry_valid
     0.01%     0.01%  kswapd0          [kernel.kallsyms]      [k] lock_page_memcg
     0.01%     0.01%  memcached        libevent-2.1.so.6.0.2  [.] 0x00000000000102f4
     0.01%     0.01%  memtier_benchma  memtier_benchmark      [.] _Z27cluster_client_read_handlerP11buffereventPv
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001fa98
     0.01%     0.00%  kswapd0          [kernel.kallsyms]      [k] put_swap_page
     0.01%     0.00%  kswapd0          [kernel.kallsyms]      [k] try_to_free_swap.part.0
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] dput
     0.01%     0.01%  memtier_benchma  [vdso]                 [.] 0x0000000000000a61
     0.01%     0.01%  memcached        memcached              [.] 0x00000000000135f5
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000013384
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] clear_buddies
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000013c3c
     0.01%     0.01%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024c1e
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000009401
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f176
     0.01%     0.01%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024b76
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] swap_page_sector
     0.01%     0.01%  memcached        memcached              [.] 0x000000000000b057
     0.01%     0.00%  swapper          [kernel.kallsyms]      [k] rcu_eqs_exit.constprop.0
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] set_next_entity
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] queued_spin_unlock
     0.01%     0.01%  memcached        memcached              [.] 0x000000000001ec50
     0.01%     0.01%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000000f034
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] mem_cgroup_uncharge_list
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] __x64_sys_readv
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] ttwu_stat
     0.01%     0.01%  memcached        memcached              [.] 0x000000000000aee6
     0.01%     0.01%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000000f344
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010c62
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] rcu_nmi_enter
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] rcu_sched_clock_irq
     0.01%     0.00%  kswapd0          [kernel.kallsyms]      [k] page_swapcount
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000013a04
     0.01%     0.01%  memtier_benchma  libstdc++.so.6.0.25    [.] 0x000000000008dae4
     0.01%     0.00%  kswapd0          [kernel.kallsyms]      [k] perf_adjust_freq_unthr_context
     0.01%     0.00%  kswapd0          [kernel.kallsyms]      [k] perf_event_task_tick
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] update_rq_clock
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001ef21
     0.01%     0.01%  kswapd0          [kernel.kallsyms]      [k] ___slab_alloc
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000008724
     0.01%     0.00%  kswapd0          [kernel.kallsyms]      [k] move_pages_to_lru
     0.01%     0.01%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000001fa98
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] zcomp_stream_get
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] rw_verify_area
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002fad4
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000020554
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] obj_free
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] tick_nohz_get_next_hrtimer
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] should_failslab
     0.01%     0.01%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f79d
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] __irqentry_text_end
     0.01%     0.01%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000024bb0
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] uncharge_batch
     0.01%     0.01%  memtier_benchma  memtier_benchmark      [.] _ZN6client13hold_pipelineEj
     0.01%     0.01%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f789
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] native_apic_mem_write
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] ksm_might_need_to_copy
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] rcu_pending
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] __x86_indirect_thunk_rax
     0.01%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] rcu_pending
     0.01%     0.01%  kswapd0          [kernel.kallsyms]      [k] zs_map_object
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] _find_next_bit
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] enter_lazy_tlb
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] rcu_qs
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] arch_scale_freq_tick
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] attach_entity_load_avg
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] attach_entity_load_avg
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] mem_cgroup_charge_statistics.constprop.0
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010d30
     0.01%     0.01%  memcached        memcached              [.] 0x000000000001e9f6
     0.01%     0.00%  kswapd0          [kernel.kallsyms]      [k] do_shrink_slab
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] free_unref_page_list
     0.01%     0.00%  kswapd0          [kernel.kallsyms]      [k] scan_swap_map_slots
     0.01%     0.01%  memcached        memcached              [.] 0x000000000000b650
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024c12
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] hrtick_update
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] __x64_sys_nanosleep
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] do_nanosleep
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] hrtimer_nanosleep
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] rcu_idle_enter
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] mem_cgroup_try_charge_swap
     0.01%     0.01%  kswapd0          [kernel.kallsyms]      [k] update_batch_size
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] update_cfs_group
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] asm_sysvec_call_function_single
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] skb_free_head
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010524
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] core_kernel_data
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] rcu_qs
     0.01%     0.01%  memtier_benchma  memtier_benchmark      [.] _ZN16shard_connection8push_reqEP7request
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f1da
     0.01%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] set_next_entity
     0.01%     0.01%  memtier_benchma  memtier_benchmark      [.] _ZN6client18inc_reqs_processedEv
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] idle_cpu
     0.01%     0.00%  kswapd0          [kernel.kallsyms]      [k] mem_cgroup_uncharge_list
     0.01%     0.01%  kswapd0          [kernel.kallsyms]      [k] __list_add_valid
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] mem_cgroup_charge
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] irq_enter_rcu
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000016ea4
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024c1e
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] restore_regs_and_return_to_kernel
     0.01%     0.01%  memtier_benchma  memtier_benchmark      [.] _ZN14gaussian_noise21gaussian_distributionERKd.part.3
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] page_remove_rmap
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] rcu_nmi_exit
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] error_return
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000020550
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] __x64_sys_writev
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] add_to_swap_cache
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] arch_scale_freq_tick
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f094
     0.01%     0.01%  kswapd0          [kernel.kallsyms]      [k] memcpy
     0.01%     0.01%  memtier_benchma  memtier_benchmark      [.] _ZN16object_generator13get_key_indexEi
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] swap_writepage
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] clear_buddies
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f98c
     0.01%     0.00%  swapper          [kernel.kallsyms]      [k] clockevents_program_event
     0.01%     0.01%  memtier_benchma  [vdso]                 [.] 0x0000000000000ac4
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] hrtimer_active
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f090
     0.01%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __update_blocked_fair
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000004814
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] __pm_relax
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] __activate_page.part.0
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] unlock_page
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x00000000000108c0
     0.01%     0.00%  kswapd0          [kernel.kallsyms]      [k] amd_pmu_disable_all
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] sched_clock
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] idle_cpu
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001fa65
     0.01%     0.01%  memtier_benchma  memtier_benchmark      [.] _ZN9run_stats13update_get_opEP7timevaljjjj
     0.01%     0.01%  memcached        memcached              [.] 0x000000000001390c
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000013782
     0.01%     0.00%  kswapd0          [kernel.kallsyms]      [k] swap_duplicate
     0.01%     0.01%  memtier_benchma  [vdso]                 [.] 0x0000000000000906
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010d3a
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x00000000000108c4
     0.01%     0.01%  kswapd0          [kernel.kallsyms]      [k] inc_node_page_state
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] error_return
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000016ee3
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024bb0
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] sched_clock_idle_sleep_event
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000020574
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] page_add_new_anon_rmap
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] check_cpu_stall
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] tick_check_oneshot_broadcast_this_cpu
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] page_lock_anon_vma_read
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] swap_free
     0.01%     0.01%  memcached        memcached              [.] 0x000000000001ec56
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000fef4
     0.01%     0.00%  kswapd0          [kernel.kallsyms]      [k] lru_gen_update_size
     0.01%     0.01%  kswapd0          [kernel.kallsyms]      [k] unlock_page
     0.01%     0.01%  memtier_benchma  libc-2.28.so           [.] __random_r
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000013d54
     0.01%     0.01%  memcached        memcached              [.] 0x00000000000138a0
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000002f579
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] __switch_to_xtra
     0.01%     0.01%  memcached        memcached              [.] 0x00000000000141ab
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] pick_next_entity
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] arch_cpu_idle_exit
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001f224
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] page_endio
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000016361
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000016ef3
     0.01%     0.00%  swapper          [kernel.kallsyms]      [k] __update_blocked_others
     0.01%     0.00%  kswapd0          [kernel.kallsyms]      [k] __swap_duplicate
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] memset
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000009a01
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] clear_buddies
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000001edd8
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] rcu_dynticks_eqs_exit
     0.01%     0.01%  memtier_benchma  libc-2.28.so           [.] 0x00000000000219a4
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000021f28
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000008470
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] offset_to_swap_extent
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] sysvec_call_function_single
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000024c47
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] lru_add_drain
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] lru_add_drain_cpu
     0.01%     0.01%  memcached        memcached              [.] 0x000000000000b347
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] __frontswap_store
     0.01%     0.01%  memcached        memcached              [.] 0x00000000000132e2
     0.01%     0.00%  kswapd0          [kernel.kallsyms]      [k] lru_gen_add_page
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] __update_blocked_fair
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000021efa
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] rcu_qs
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] sync_regs
     0.01%     0.01%  memcached        memcached              [.] 0x000000000001386b
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] restore_regs_and_return_to_kernel
     0.01%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] security_socket_sendmsg
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000013601
     0.01%     0.00%  kswapd0          [kernel.kallsyms]      [k] shrink_slab
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] swap_slot_free_notify
     0.01%     0.01%  memcached        memcached              [.] 0x00000000000163eb
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] event_pending
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] __wake_up_sync_key
     0.01%     0.01%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000001faf4
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010574
     0.01%     0.01%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x0000000000010b72
     0.01%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] clockevents_program_event
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] irqentry_enter
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] __get_user_nocheck_4
     0.01%     0.01%  memtier_benchma  [vdso]                 [.] 0x00000000000007f8
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] arch_scale_freq_tick
     0.00%     0.00%  memcached        [kernel.kallsyms]      [k] policy_node
     0.00%     0.00%  memcached        memcached              [.] 0x0000000000013819
     0.00%     0.00%  memcached        memcached              [.] 0x000000000001b894
     0.00%     0.00%  memtier_benchma  libevent-2.1.so.6.0.2  [.] 0x000000000000f134
