# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 517K of event 'cycles'
# Event count (approx.): 19304054356589
#
# Children      Self  Command          Shared Object          Symbol                                                                
# ........  ........  ...............  .....................  ......................................................................
#
     0.03%     0.03%  memtier_benchma  [unknown]              [.] 0x00007f8dc048759e
     0.03%     0.03%  memcached        [kernel.kallsyms]      [k] zs_shrinker_count
     0.03%     0.03%  memcached        memcached              [.] 0x000000000001931e
     0.03%     0.02%  memcached        [kernel.kallsyms]      [k] sock_recvmsg
     0.03%     0.01%  memcached        [kernel.kallsyms]      [k] wake_affine_weight
     0.03%     0.03%  swapper          [kernel.kallsyms]      [k] rcu_dynticks_eqs_enter
     0.03%     0.00%  swapper          [kernel.kallsyms]      [k] update_sd_lb_stats.constprop.0
     0.03%     0.02%  kswapd0          [kernel.kallsyms]      [k] super_cache_count
     0.03%     0.03%  memtier_benchma  [unknown]              [.] 0x00007f8dc0483b58
     0.03%     0.03%  memcached        [kernel.kallsyms]      [k] mem_cgroup_swap_full
     0.03%     0.03%  memtier_benchma  [unknown]              [.] 0x00007f8dc048e330
     0.03%     0.03%  memcached        [kernel.kallsyms]      [k] put_prev_entity
     0.03%     0.03%  memtier_benchma  [unknown]              [.] 0x00007f8dbf1b674f
     0.03%     0.03%  memtier_benchma  [kernel.kallsyms]      [k] is_cpu_allowed
     0.03%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] wake_affine_weight
     0.03%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] arch_tlbbatch_flush
     0.03%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] try_to_unmap_flush_dirty
     0.03%     0.03%  memcached        [kernel.kallsyms]      [k] __lock_text_start
     0.03%     0.00%  memcached        [kernel.kallsyms]      [k] __softirqentry_text_start
     0.03%     0.03%  memtier_benchma  [unknown]              [.] 0x00007f8dbf1b669f
     0.03%     0.03%  memcached        [kernel.kallsyms]      [k] __check_heap_object
     0.03%     0.03%  memtier_benchma  [unknown]              [.] 0x00007f8dc048e792
     0.03%     0.00%  khugepaged       [kernel.kallsyms]      [k] isolate_lru_pages
     0.03%     0.03%  memtier_benchma  [kernel.kallsyms]      [k] __list_add_valid
     0.03%     0.00%  memcached        [kernel.kallsyms]      [k] swap_free
     0.03%     0.02%  memtier_benchma  [kernel.kallsyms]      [k] smp_call_function_many_cond
     0.03%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] on_each_cpu_cond_mask
     0.03%     0.00%  memcached        [kernel.kallsyms]      [k] uncharge_batch
     0.03%     0.03%  memcached        memcached              [.] 0x000000000000ae72
     0.03%     0.03%  khugepaged       [kernel.kallsyms]      [k] __list_del_entry_valid
     0.03%     0.03%  memtier_benchma  memtier_benchmark      [.] _ZN16shard_connection13fill_pipelineEv
     0.03%     0.03%  memtier_benchma  [unknown]              [.] 0x00007f8dc0484789
     0.03%     0.03%  memtier_benchma  [unknown]              [.] 0x00007f8dc04772c0
     0.03%     0.00%  tuned            [kernel.kallsyms]      [k] arch_tlbbatch_flush
     0.03%     0.00%  tuned            [kernel.kallsyms]      [k] try_to_unmap_flush_dirty
     0.02%     0.02%  memcached        libc-2.28.so           [.] __libc_disable_asynccancel
     0.02%     0.02%  memcached        [vdso]                 [.] 0x00000000000008fe
     0.02%     0.02%  memcached        [kernel.kallsyms]      [k] __mod_zone_page_state
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dc0478690
     0.02%     0.00%  tuned            [kernel.kallsyms]      [k] pageout
     0.02%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] amd_pmu_wait_on_overflow
     0.02%     0.00%  tuned            [kernel.kallsyms]      [k] zram_rw_page
     0.02%     0.02%  memcached        [kernel.kallsyms]      [k] anon_vma_interval_tree_iter_first
     0.02%     0.02%  memtier_benchma  [kernel.kallsyms]      [k] switch_mm_irqs_off
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dc048455b
     0.02%     0.02%  kcompactd0       [kernel.kallsyms]      [k] llist_add_batch
     0.02%     0.02%  memcached        [kernel.kallsyms]      [k] list_lru_count_one
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dc048e8a8
     0.02%     0.02%  memcached        [kernel.kallsyms]      [k] __free_one_page
     0.02%     0.02%  swapper          [kernel.kallsyms]      [k] __list_del_entry_valid
     0.02%     0.02%  memcached        memcached              [.] 0x0000000000016e60
     0.02%     0.02%  memcached        [kernel.kallsyms]      [k] __calc_delta
     0.02%     0.00%  swapper          [kernel.kallsyms]      [k] update_blocked_averages
     0.02%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __irq_exit_rcu
     0.02%     0.02%  memcached        [kernel.kallsyms]      [k] __x64_sys_read
     0.02%     0.00%  memcached        [kernel.kallsyms]      [k] import_iovec
     0.02%     0.02%  memcached        memcached              [.] 0x000000000001e9f4
     0.02%     0.02%  tuned            [kernel.kallsyms]      [k] smp_call_function_many_cond
     0.02%     0.00%  tuned            [kernel.kallsyms]      [k] on_each_cpu_cond_mask
     0.02%     0.02%  memcached        [kernel.kallsyms]      [k] css_next_descendant_pre
     0.02%     0.02%  memtier_benchma  [kernel.kallsyms]      [k] prepare_task_switch
     0.02%     0.00%  tuned            [kernel.kallsyms]      [k] zram_bvec_rw.constprop.0
     0.02%     0.01%  memcached        [kernel.kallsyms]      [k] migrate_task_rq_fair
     0.02%     0.02%  swapper          [kernel.kallsyms]      [k] rb_erase
     0.02%     0.02%  memtier_benchma  memtier_benchmark      [.] _ZN16shard_connection7pop_reqEv
     0.02%     0.02%  memtier_benchma  [kernel.kallsyms]      [k] maybe_add_creds
     0.02%     0.00%  swapper          [kernel.kallsyms]      [k] __sysvec_call_function_single
     0.02%     0.02%  kswapd0          [kernel.kallsyms]      [k] down_read_trylock
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dbf22062b
     0.02%     0.00%  memcached        [kernel.kallsyms]      [k] get_shadow_from_swap_cache
     0.02%     0.00%  tuned            [kernel.kallsyms]      [k] __swap_writepage
     0.02%     0.00%  tuned            [kernel.kallsyms]      [k] bdev_write_page
     0.02%     0.02%  swapper          [kernel.kallsyms]      [k] tick_nohz_idle_retain_tick
     0.02%     0.02%  memcached        [kernel.kallsyms]      [k] mem_cgroup_update_lru_size
     0.02%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] migrate_task_rq_fair
     0.02%     0.00%  khugepaged       [kernel.kallsyms]      [k] try_to_unmap
     0.02%     0.00%  memcached        [kernel.kallsyms]      [k] migrate_zspage.constprop.0
     0.02%     0.02%  memcached        [kernel.kallsyms]      [k] maybe_add_creds
     0.02%     0.02%  khugepaged       [kernel.kallsyms]      [k] native_flush_tlb_multi
     0.02%     0.02%  memtier_benchma  memtier_benchmark      [.] _ZN17protocol_response5clearEv
     0.02%     0.02%  swapper          [kernel.kallsyms]      [k] rcu_eqs_enter.constprop.0
     0.02%     0.02%  memcached        memcached              [.] 0x00000000000132df
     0.02%     0.00%  khugepaged       [kernel.kallsyms]      [k] mem_cgroup_try_charge_swap
     0.02%     0.02%  memcached        [kernel.kallsyms]      [k] rb_insert_color
     0.02%     0.02%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000001fa41
     0.02%     0.00%  kswapd0          [kernel.kallsyms]      [k] zs_object_copy
     0.02%     0.02%  memcached        [vdso]                 [.] 0x00000000000007f0
     0.02%     0.01%  memcached        [kernel.kallsyms]      [k] cpumask_next_wrap
     0.02%     0.02%  kcompactd0       [kernel.kallsyms]      [k] page_vma_mapped_walk
     0.02%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] sock_recvmsg
     0.02%     0.02%  memcached        memcached              [.] 0x000000000001971a
     0.02%     0.02%  memcached        memcached              [.] 0x000000000000b654
     0.02%     0.02%  memtier_benchma  [kernel.kallsyms]      [k] check_stack_object
     0.02%     0.00%  swapper          [kernel.kallsyms]      [k] run_rebalance_domains
     0.02%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] task_tick_fair
     0.02%     0.02%  memcached        [kernel.kallsyms]      [k] rcu_all_qs
     0.02%     0.00%  khugepaged       [kernel.kallsyms]      [k] shrink_slab_memcg
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dbf186950
     0.02%     0.02%  swapper          [kernel.kallsyms]      [k] update_sg_lb_stats
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dbf1490e0
     0.02%     0.00%  memcached        [kernel.kallsyms]      [k] __import_iovec
     0.02%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] cpumask_next_wrap
     0.02%     0.02%  memtier_benchma  [kernel.kallsyms]      [k] scm_recv.constprop.0
     0.02%     0.02%  memcached        memcached              [.] 0x0000000000009a23
     0.02%     0.02%  khugepaged       [kernel.kallsyms]      [k] llist_add_batch
     0.02%     0.00%  tuned            [kernel.kallsyms]      [k] __zram_bvec_write.constprop.0.isra.0
     0.02%     0.00%  memcached        [kernel.kallsyms]      [k] _copy_from_user
     0.02%     0.02%  memcached        [kernel.kallsyms]      [k] entry_SYSCALL_64_safe_stack
     0.02%     0.01%  swapper          [kernel.kallsyms]      [k] tick_nohz_irq_exit
     0.02%     0.02%  memcached        [kernel.kallsyms]      [k] __x86_indirect_thunk_rax
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dc0474c49
     0.02%     0.02%  memtier_benchma  [kernel.kallsyms]      [k] queued_spin_unlock
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dc0480f70
     0.02%     0.02%  swapper          [kernel.kallsyms]      [k] cpuidle_select
     0.02%     0.02%  memtier_benchma  [kernel.kallsyms]      [k] __lock_text_start
     0.02%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __softirqentry_text_start
     0.02%     0.02%  memtier_benchma  [kernel.kallsyms]      [k] put_prev_entity
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dc0483af0
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dc0473e4e
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dbf1490f0
     0.02%     0.02%  memtier_benchma  memtier_benchmark      [.] _ZN16shard_connection16send_get_commandEP7timevalPKcij
     0.02%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] pageout
     0.02%     0.02%  memcached        memcached              [.] 0x0000000000013c83
     0.02%     0.00%  memcached        [kernel.kallsyms]      [k] xa_load
     0.02%     0.02%  memcached        memcached              [.] 0x00000000000093f2
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dbf1439c3
     0.02%     0.02%  memtier_benchma  [kernel.kallsyms]      [k] rb_insert_color
     0.02%     0.02%  memcached        libpthread-2.28.so     [.] __pthread_mutex_unlock
     0.02%     0.02%  memcached        memcached              [.] 0x00000000000139e7
     0.02%     0.02%  memtier_benchma  [kernel.kallsyms]      [k] native_smp_send_reschedule
     0.02%     0.00%  memcached        [kernel.kallsyms]      [k] cpumask_any_but
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dc048e770
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dc047c650
     0.02%     0.01%  memcached        [kernel.kallsyms]      [k] do_wp_page
     0.02%     0.02%  memtier_benchma  memtier_benchmark      [.] _Z23benchmark_log_file_lineiPKcjS0_z
     0.02%     0.02%  memtier_benchma  memtier_benchmark      [.] _ZN6client8finishedEv
     0.02%     0.02%  memcached        memcached              [.] 0x0000000000014820
     0.02%     0.01%  khugepaged       [kernel.kallsyms]      [k] count_shadow_nodes
     0.02%     0.02%  memcached        [kernel.kallsyms]      [k] ktime_get
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dc048c320
     0.02%     0.01%  khugepaged       [kernel.kallsyms]      [k] try_to_unmap_one
     0.02%     0.01%  memcached        [kernel.kallsyms]      [k] swap_set_page_dirty
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dc047e1f5
     0.02%     0.02%  memcached        [kernel.kallsyms]      [k] __page_set_anon_rmap
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dc0470799
     0.02%     0.00%  memcached        [kernel.kallsyms]      [k] alloc_zspage
     0.02%     0.02%  swapper          [kernel.kallsyms]      [k] tick_nohz_get_next_hrtimer
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dc04742f6
     0.02%     0.02%  memcached        [kernel.kallsyms]      [k] __part_start_io_acct
     0.02%     0.00%  memcached        [kernel.kallsyms]      [k] blk_finish_plug
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dbf186966
     0.02%     0.02%  memcached        [kernel.kallsyms]      [k] check_stack_object
     0.02%     0.02%  memcached        [kernel.kallsyms]      [k] native_smp_send_reschedule
     0.02%     0.02%  memcached        [kernel.kallsyms]      [k] __bitmap_and
     0.02%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] page_check_references.isra.0
     0.02%     0.01%  memcached        [kernel.kallsyms]      [k] __part_end_io_acct
     0.02%     0.01%  swapper          [kernel.kallsyms]      [k] sysvec_reschedule_ipi
     0.02%     0.02%  memcached        memcached              [.] 0x000000000001390a
     0.02%     0.02%  memtier_benchma  [kernel.kallsyms]      [k] ktime_get_coarse_real_ts64
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dc04708c5
     0.02%     0.02%  memcached        memcached              [.] 0x0000000000004c04
     0.02%     0.02%  memcached        memcached              [.] 0x00000000000163e4
     0.02%     0.00%  memcached        [kernel.kallsyms]      [k] lru_add_drain
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dbf148c48
     0.02%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __swap_writepage
     0.02%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] bdev_write_page
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dbf1c07ae
     0.02%     0.02%  memtier_benchma  [kernel.kallsyms]      [k] update_cfs_rq_h_load
     0.02%     0.02%  memcached        [kernel.kallsyms]      [k] nohz_newidle_balance
     0.02%     0.02%  swapper          [kernel.kallsyms]      [k] __list_add_valid
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dc0470790
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dc046e904
     0.02%     0.02%  swapper          [kernel.kallsyms]      [k] local_touch_nmi
     0.02%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] wait_for_unix_gc
     0.02%     0.02%  memcached        memcached              [.] 0x000000000001405b
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dc047e174
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dc04875c7
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dc047739f
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dc047c654
     0.02%     0.02%  kswapd0          [kernel.kallsyms]      [k] memcpy
     0.02%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] page_referenced_one
     0.02%     0.02%  memtier_benchma  memtier_benchmark      [.] _ZN17one_sec_cmd_stats9update_opEjjjj
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dc04708c4
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dc0487360
     0.02%     0.02%  memcached        memcached              [.] 0x000000000001d59c
     0.02%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] ktime_get
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dc047c3d0
     0.02%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] zram_rw_page
     0.02%     0.01%  memcached        [kernel.kallsyms]      [k] swap_page_sector
     0.02%     0.01%  memcached        [kernel.kallsyms]      [k] memcpy
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dc04839d2
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dc047f491
     0.02%     0.02%  memcached        [kernel.kallsyms]      [k] update_irq_load_avg
     0.02%     0.00%  memcached        [kernel.kallsyms]      [k] iovec_from_user
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007ffcd7d4c8fe
     0.02%     0.02%  swapper          [kernel.kallsyms]      [k] put_prev_task_idle
     0.02%     0.02%  memcached        memcached              [.] 0x000000000001375f
     0.02%     0.01%  swapper          [kernel.kallsyms]      [k] irqentry_enter
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dc0470794
     0.02%     0.00%  memcached        [kernel.kallsyms]      [k] run_rebalance_domains
     0.02%     0.00%  tuned            [kernel.kallsyms]      [k] rmap_walk_anon
     0.02%     0.02%  kswapd0          [kernel.kallsyms]      [k] list_lru_count_one
     0.02%     0.02%  memtier_benchma  [kernel.kallsyms]      [k] rcu_all_qs
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dc0480f08
     0.02%     0.02%  memcached        memcached              [.] 0x0000000000016e97
     0.02%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] page_vma_mapped_walk
     0.02%     0.00%  memcached        [kernel.kallsyms]      [k] try_to_free_swap.part.0
     0.02%     0.02%  kswapd0          [kernel.kallsyms]      [k] obj_malloc
     0.02%     0.02%  swapper          [kernel.kallsyms]      [k] __const_udelay
     0.02%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] zram_bvec_rw.constprop.0
     0.02%     0.02%  memcached        libc-2.28.so           [.] __libc_enable_asynccancel
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dbf223580
     0.02%     0.02%  memcached        [kernel.kallsyms]      [k] irqentry_enter
     0.02%     0.00%  memcached        [kernel.kallsyms]      [k] update_blocked_averages
     0.02%     0.02%  memcached        memcached              [.] 0x00000000000138a0
     0.02%     0.02%  memcached        memcached              [.] 0x0000000000016eb2
     0.02%     0.01%  memcached        [kernel.kallsyms]      [k] ktime_get_update_offsets_now
     0.02%     0.00%  memcached        [kernel.kallsyms]      [k] __copy_msghdr_from_user
     0.02%     0.01%  kcompactd0       [kernel.kallsyms]      [k] native_flush_tlb_multi
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dc048739e
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dc048ead0
     0.02%     0.02%  memcached        memcached              [.] 0x0000000000013d61
     0.02%     0.02%  memtier_benchma  [unknown]              [.] 0x00007f8dc048c324
     0.02%     0.00%  khugepaged       [kernel.kallsyms]      [k] __remove_mapping
     0.02%     0.01%  memcached        [kernel.kallsyms]      [k] obj_free
     0.02%     0.00%  kcompactd0       [kernel.kallsyms]      [k] _raw_spin_lock_irqsave
     0.01%     0.01%  memtier_benchma  [unknown]              [.] 0x00007f8dc04810c1
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] page_swapcount
     0.01%     0.01%  memcached        memcached              [.] 0x000000000000b3a1
     0.01%     0.01%  memtier_benchma  [unknown]              [.] 0x00007f8dc0470886
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] update_cfs_rq_h_load
     0.01%     0.01%  kcompactd0       [kernel.kallsyms]      [k] native_queued_spin_lock_slowpath.part.0
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] sockfd_lookup_light
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] remove_entity_load_avg
     0.01%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] run_rebalance_domains
     0.01%     0.01%  memtier_benchma  [unknown]              [.] 0x00007f8dbf145e7d
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] ___slab_alloc
     0.01%     0.01%  memcached        libevent-2.1.so.6.0.2  [.] 0x0000000000020491
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] kmem_cache_alloc
     0.01%     0.01%  memtier_benchma  [unknown]              [.] 0x00007ffcd7d4c7f0
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000008477
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] update_irq_load_avg
     0.01%     0.01%  memtier_benchma  memtier_benchmark      [.] _ZN14gaussian_noise27gaussian_distribution_rangeEddyy
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] inc_node_page_state
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] mem_cgroup_charge
     0.01%     0.01%  memcached        memcached              [.] 0x00000000000133f7
     0.01%     0.01%  memtier_benchma  [unknown]              [.] 0x00007f8dc0482aa0
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] error_entry
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] futex_wait_setup
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000008720
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] __update_blocked_fair
     0.01%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] skb_unlink
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] blk_queue_enter
     0.01%     0.01%  memtier_benchma  [unknown]              [.] 0x00007f8dc0483b5f
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] flush_plug_callbacks
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] __const_udelay
     0.01%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] update_blocked_averages
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] __x86_indirect_thunk_rax
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000013c57
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] menu_reflect
     0.01%     0.00%  kcompactd0       [kernel.kallsyms]      [k] isolate_migratepages_block
     0.01%     0.00%  kcompactd0       [kernel.kallsyms]      [k] isolate_migratepages
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000015b76
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] xas_create_range
     0.01%     0.00%  khugepaged       [kernel.kallsyms]      [k] shrink_slab
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000008631
     0.01%     0.01%  memtier_benchma  [unknown]              [.] 0x00007f8dbf148a90
     0.01%     0.01%  memtier_benchma  [unknown]              [.] 0x00007f8dc047980b
     0.01%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __zram_bvec_write.constprop.0.isra.0
     0.01%     0.01%  kcompactd0       [kernel.kallsyms]      [k] __list_del_entry_valid
     0.01%     0.01%  memtier_benchma  [unknown]              [.] 0x00007f8dc0478703
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] timer_clear_idle
     0.01%     0.00%  tuned            [kernel.kallsyms]      [k] lzogeneric1x_1_compress
     0.01%     0.00%  tuned            [kernel.kallsyms]      [k] lzorle_compress
     0.01%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] add_to_swap
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] switch_mm_irqs_off
     0.01%     0.01%  memtier_benchma  [unknown]              [.] 0x00007f8dc048758e
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] put_pid
     0.01%     0.01%  kswapd0          [kernel.kallsyms]      [k] zs_shrinker_count
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] mntput
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] __cgroup_account_cputime
     0.01%     0.01%  memtier_benchma  [unknown]              [.] 0x00007f8dc04749e0
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] ktime_get_coarse_real_ts64
     0.01%     0.01%  memtier_benchma  [unknown]              [.] 0x00007f8dc046e1b0
     0.01%     0.01%  memtier_benchma  [unknown]              [.] 0x00007f8dc047df8d
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] skb_put
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000013c3c
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] try_to_unmap_flush
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] ktime_get_update_offsets_now
     0.01%     0.01%  memtier_benchma  [unknown]              [.] 0x00007f8dbf1c00a0
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] put_pid
     0.01%     0.01%  memtier_benchma  [unknown]              [.] 0x00007f8dc047430e
     0.01%     0.00%  khugepaged       [kernel.kallsyms]      [k] zs_malloc
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] zone_reclaimable_pages
     0.01%     0.01%  memtier_benchma  [unknown]              [.] 0x00007f8dc046f854
     0.01%     0.01%  memtier_benchma  [unknown]              [.] 0x00007f8dc04773c3
     0.01%     0.01%  memtier_benchma  [unknown]              [.] 0x00007f8dc047ea41
     0.01%     0.01%  memtier_benchma  [unknown]              [.] 0x00007f8dbf145c91
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] mem_cgroup_from_task
     0.01%     0.00%  khugepaged       [kernel.kallsyms]      [k] cpumask_next
     0.01%     0.00%  kswapd0          [kernel.kallsyms]      [k] shrink_inactive_list
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] mntput
     0.01%     0.01%  memtier_benchma  [unknown]              [.] 0x00007f8dbf1b6620
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] update_rq_clock_task
     0.01%     0.01%  swapper          [kernel.kallsyms]      [k] __lock_text_start
     0.01%     0.01%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000002f789
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] queue_work_on
     0.01%     0.01%  memcached        memcached              [.] 0x00000000000093cf
     0.01%     0.01%  memtier_benchma  [unknown]              [.] 0x00007f8dc04846d3
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] uncharge_page
     0.01%     0.01%  memcached        libevent-2.1.so.6.0.2  [.] 0x000000000001fa98
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] native_send_call_func_ipi
     0.01%     0.00%  kcompactd0       [kernel.kallsyms]      [k] putback_lru_page
     0.01%     0.01%  memcached        libpthread-2.28.so     [.] __lll_lock_wait
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] page_add_new_anon_rmap
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] allow_direct_reclaim.part.0
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] throttle_direct_reclaim
     0.01%     0.01%  memcached        memcached              [.] 0x000000000001386b
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] __cgroup_account_cputime
     0.01%     0.01%  memtier_benchma  [unknown]              [.] 0x00007f8dc0480ef1
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] mem_cgroup_charge_statistics.constprop.0
     0.01%     0.01%  memtier_benchma  [unknown]              [.] 0x00007f8dc0479170
     0.01%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] lru_note_cost
     0.01%     0.00%  khugepaged       [kernel.kallsyms]      [k] move_pages_to_lru
     0.01%     0.01%  memcached        memcached              [.] 0x0000000000016eaa
     0.01%     0.01%  memtier_benchma  [unknown]              [.] 0x00007f8dbf148aa2
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] skb_free_head
     0.01%     0.01%  memtier_benchma  [unknown]              [.] 0x00007f8dbf1b675f
     0.01%     0.01%  memtier_benchma  [kernel.kallsyms]      [k] should_failslab
     0.01%     0.00%  kswapd0          [kernel.kallsyms]      [k] shrink_page_list
     0.01%     0.01%  memtier_benchma  [unknown]              [.] 0x00007f8dc0480abe
     0.01%     0.00%  memcached        [kernel.kallsyms]      [k] put_swap_page
     0.01%     0.01%  memtier_benchma  [unknown]              [.] 0x00007f8dbf1c00fd
     0.01%     0.01%  memtier_benchma  [unknown]              [.] 0x00007f8dc047e240
     0.01%     0.01%  memtier_benchma  [unknown]              [.] 0x00007f8dbfab6d80
     0.01%     0.01%  memtier_benchma  [unknown]              [.] 0x00007f8dc04791a0
     0.01%     0.01%  memcached        [kernel.kallsyms]      [k] __count_memcg_events
     0.01%     0.00%  swapper          [kernel.kallsyms]      [k] irqentry_exit
