# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 95K of event 'cycles'
# Event count (approx.): 21271870935809
#
# Children      Self  Command          Shared Object                       Symbol                                           
# ........  ........  ...............  ..................................  .................................................
#
     0.00%     0.00%  ReadStage-69     [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.00%     0.00%  ReadStage-69     [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  ReadStage-69     [kernel.kallsyms]                   [k] sysvec_call_function
     0.00%     0.00%  ReadStage-148    [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  ReadStage-22     [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.00%     0.00%  ReadStage-41     [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  ReadStage-152    [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  ReadStage-102    [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.00%     0.00%  ReadStage-102    [kernel.kallsyms]                   [k] sysvec_call_function
     0.00%     0.00%  ReadStage-103    [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.00%     0.00%  ReadStage-103    [kernel.kallsyms]                   [k] sysvec_call_function
     0.00%     0.00%  MutationStage-4  [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  ReadStage-4      [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.00%     0.00%  ReadStage-114    [kernel.kallsyms]                   [k] mempool_kmalloc
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] futex_wake
     0.00%     0.00%  ReadStage-63     [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-63     [kernel.kallsyms]                   [k] blk_finish_plug
     0.00%     0.00%  ReadStage-63     [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-63     [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-63     [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-63     [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]                   [k] lru_cache_add
     0.00%     0.00%  ReadStage-74     [kernel.kallsyms]                   [k] ondemand_readahead
     0.00%     0.00%  ReadStage-74     [kernel.kallsyms]                   [k] page_cache_async_ra
     0.00%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.00%     0.00%  ReadStage-115    [kernel.kallsyms]                   [k] enqueue_task_fair
     0.00%     0.00%  ReadStage-115    [kernel.kallsyms]                   [k] enqueue_task
     0.00%     0.00%  ReadStage-115    [kernel.kallsyms]                   [k] ttwu_do_activate
     0.00%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] __mod_memcg_lruvec_state
     0.00%     0.00%  ReadStage-139    [kernel.kallsyms]                   [k] __mod_lruvec_state
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  ReadStage-131    [kernel.kallsyms]                   [k] flush_smp_call_function_queue
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] blk_finish_plug
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  ReadStage-108    [kernel.kallsyms]                   [k] xas_find
     0.00%     0.00%  ReadStage-131    [kernel.kallsyms]                   [k] wake_up_q
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] __x64_sys_futex
     0.00%     0.00%  Thread-136       [kernel.kallsyms]                   [k] do_futex
     0.00%     0.00%  ReadStage-82     [kernel.kallsyms]                   [k] mem_cgroup_css_rstat_flush
     0.00%     0.00%  MutationStage-9  [kernel.kallsyms]                   [k] dequeue_entity
     0.00%     0.00%  MutationStage-9  [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  MutationStage-9  [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  ReadStage-164    [kernel.kallsyms]                   [k] ondemand_readahead
     0.00%     0.00%  ReadStage-164    [kernel.kallsyms]                   [k] page_cache_async_ra
     0.00%     0.00%  ReadStage-157    [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.00%     0.00%  ReadStage-67     [kernel.kallsyms]                   [k] get_page_from_freelist
     0.00%     0.00%  ReadStage-67     [kernel.kallsyms]                   [k] __page_cache_alloc
     0.00%     0.00%  ReadStage-111    [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-111    [kernel.kallsyms]                   [k] blk_finish_plug
     0.00%     0.00%  ReadStage-111    [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-111    [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-111    [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-111    [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  ReadStage-129    [kernel.kallsyms]                   [k] filemap_map_pages
     0.00%     0.00%  ReadStage-35     [kernel.kallsyms]                   [k] clear_page_erms
     0.00%     0.00%  ReadStage-110    [kernel.kallsyms]                   [k] xa_load
     0.00%     0.00%  Thread-19        [kernel.kallsyms]                   [k] __x64_sys_futex
     0.00%     0.00%  Thread-19        [kernel.kallsyms]                   [k] do_futex
     0.00%     0.00%  Thread-87        [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  Thread-87        [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.00%     0.00%  Thread-87        [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  ReadStage-159    [kernel.kallsyms]                   [k] __mod_lruvec_page_state
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] native_sched_clock
     0.00%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.00%     0.00%  ReadStage-60     [kernel.kallsyms]                   [k] lru_cache_add
     0.00%     0.00%  ReadStage-65     [unknown]                           [.] 0000000000000000
     0.00%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.00%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] __cond_resched
     0.00%     0.00%  ReadStage-105    [kernel.kallsyms]                   [k] down_read
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] futex_wake
     0.00%     0.00%  ReadStage-45     [kernel.kallsyms]                   [k] __submit_bio
     0.00%     0.00%  ReadStage-45     [kernel.kallsyms]                   [k] blk_mq_submit_bio
     0.00%     0.00%  ReadStage-45     [kernel.kallsyms]                   [k] submit_bio_noacct
     0.00%     0.00%  ReadStage-41     [kernel.kallsyms]                   [k] __sysvec_call_function
     0.00%     0.00%  ReadStage-94     [kernel.kallsyms]                   [k] wake_up_q
     0.00%     0.00%  ReadStage-36     [kernel.kallsyms]                   [k] lru_cache_add
     0.00%     0.00%  ReadStage-89     [kernel.kallsyms]                   [k] read_pages
     0.00%     0.00%  MutationStage-1  [kernel.kallsyms]                   [k] finish_task_switch.isra.0
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] get_page_from_freelist
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] __alloc_pages
     0.00%     0.00%  ReadStage-40     [kernel.kallsyms]                   [k] alloc_pages
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] xas_load
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] newidle_balance
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] clear_page_erms
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] pick_next_task_fair
     0.00%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] clear_page_erms
     0.00%     0.00%  ReadStage-163    [kernel.kallsyms]                   [k] clear_page_erms
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] filemap_map_pages
     0.00%     0.00%  ReadStage-85     [kernel.kallsyms]                   [k] flush_tlb_func
     0.00%     0.00%  ReadStage-137    [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  ReadStage-20     [kernel.kallsyms]                   [k] nvme_queue_rq
     0.00%     0.00%  ReadStage-98     [kernel.kallsyms]                   [k] __mod_memcg_state.part.0
     0.00%     0.00%  ReadStage-37     [kernel.kallsyms]                   [k] read_pages
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] mod_lruvec_state.constprop.0
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]                   [k] get_futex_key
     0.00%     0.00%  ReadStage-78     [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  ReadStage-137    [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  ReadStage-137    [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  ReadStage-137    [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] __common_interrupt
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] asm_common_interrupt
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] common_interrupt
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] handle_edge_irq
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  ReadStage-67     [kernel.kallsyms]                   [k] __mod_lruvec_page_state
     0.00%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  Thread-90        [kernel.kallsyms]                   [k] __x64_sys_futex
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] wake_up_q
     0.00%     0.00%  ReadStage-161    [kernel.kallsyms]                   [k] __alloc_pages
     0.00%     0.00%  ReadStage-161    [kernel.kallsyms]                   [k] __page_cache_alloc
     0.00%     0.00%  ReadStage-161    [kernel.kallsyms]                   [k] alloc_pages
     0.00%     0.00%  ReadStage-161    [kernel.kallsyms]                   [k] get_page_from_freelist
     0.00%     0.00%  ReadStage-18     [kernel.kallsyms]                   [k] do_syscall_64
     0.00%     0.00%  ReadStage-18     [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  ReadStage-25     [kernel.kallsyms]                   [k] filemap_map_pages
     0.00%     0.00%  ReadStage-61     [kernel.kallsyms]                   [k] __mod_lruvec_page_state
     0.00%     0.00%  MutationStage-5  [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  ReadStage-148    [kernel.kallsyms]                   [k] clear_page_erms
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] do_syscall_64
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] _perf_ioctl
     0.00%     0.00%  ReadStage-57     [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.00%     0.00%  ReadStage-112    [kernel.kallsyms]                   [k] sysvec_call_function
     0.00%     0.00%  ReadStage-99     [kernel.kallsyms]                   [k] __page_cache_alloc
     0.00%     0.00%  ReadStage-99     [kernel.kallsyms]                   [k] alloc_pages
     0.00%     0.00%  ReadStage-144    [kernel.kallsyms]                   [k] rmqueue_bulk
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] flush_smp_call_function_queue
     0.00%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] filemap_map_pages
     0.00%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] ondemand_readahead
     0.00%     0.00%  ReadStage-55     [kernel.kallsyms]                   [k] page_cache_async_ra
     0.00%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] handle_irq_event
     0.00%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] nvme_irq
     0.00%     0.00%  Thread-54        [kernel.kallsyms]                   [k] __x64_sys_futex
     0.00%     0.00%  Thread-54        [kernel.kallsyms]                   [k] do_futex
     0.00%     0.00%  ReadStage-124    [kernel.kallsyms]                   [k] _raw_spin_lock_irq
     0.00%     0.00%  ReadStage-124    [kernel.kallsyms]                   [k] lru_note_cost
     0.00%     0.00%  ReadStage-124    [kernel.kallsyms]                   [k] lru_note_cost_page
     0.00%     0.00%  kworker/u97:11-  [kernel.kallsyms]                   [k] ext4_bio_write_page
     0.00%     0.00%  ReadStage-39     [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.00%     0.00%  ReadStage-9      [kernel.kallsyms]                   [k] sysvec_call_function
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]                   [k] _raw_spin_lock_irq
     0.00%     0.00%  ReadStage-118    [kernel.kallsyms]                   [k] lru_cache_add
     0.00%     0.00%  Thread-64        [kernel.kallsyms]                   [k] dequeue_task_fair
     0.00%     0.00%  Thread-64        [kernel.kallsyms]                   [k] dequeue_task
     0.00%     0.00%  ReadStage-128    [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  swapper          [kernel.kallsyms]                   [k] rcu_sched_clock_irq
     0.00%     0.00%  Thread-59        [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  Thread-59        [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.00%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  swapper          [kernel.kallsyms]                   [k] ttwu_queue_wakelist
     0.00%     0.00%  ReadStage-94     [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  Thread-98        [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  Thread-98        [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] security_socket_sendmsg
     0.00%     0.00%  ReadStage-155    [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  ReadStage-155    [kernel.kallsyms]                   [k] schedule
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]                   [k] flush_smp_call_function_queue
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] balance_dirty_pages_ratelimited
     0.00%     0.00%  ReadStage-30     [kernel.kallsyms]                   [k] charge_memcg
     0.00%     0.00%  ReadStage-69     [kernel.kallsyms]                   [k] filemap_map_pages
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] get_page_from_freelist
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] __alloc_pages
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] alloc_pages
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] __sysvec_call_function
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  ReadStage-124    [kernel.kallsyms]                   [k] xa_get_order
     0.00%     0.00%  ReadStage-46     [kernel.kallsyms]                   [k] clear_page_erms
     0.00%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] nvme_pci_complete_rq
     0.00%     0.00%  ReadStage-160    [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.00%     0.00%  ReadStage-160    [kernel.kallsyms]                   [k] ext4_readahead
     0.00%     0.00%  ReadStage-162    [kernel.kallsyms]                   [k] get_page_from_freelist
     0.00%     0.00%  ReadStage-162    [kernel.kallsyms]                   [k] __alloc_pages
     0.00%     0.00%  ReadStage-162    [kernel.kallsyms]                   [k] alloc_pages
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] tcp_wfree
     0.00%     0.00%  ReadStage-136    [kernel.kallsyms]                   [k] __mod_lruvec_page_state
     0.00%     0.00%  ReadStage-145    [kernel.kallsyms]                   [k] cgroup_rstat_updated
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  ReadStage-148    [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  ReadStage-27     [kernel.kallsyms]                   [k] sysvec_call_function
     0.00%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.00%     0.00%  ReadStage-96     [kernel.kallsyms]                   [k] ext4_readahead
     0.00%     0.00%  ReadStage-48     [kernel.kallsyms]                   [k] read_pages
     0.00%     0.00%  ReadStage-155    [kernel.kallsyms]                   [k] lru_cache_add
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] filemap_map_pages
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  ReadStage-143    [kernel.kallsyms]                   [k] __mod_lruvec_page_state
     0.00%     0.00%  ReadStage-156    [kernel.kallsyms]                   [k] xas_load
     0.00%     0.00%  ReadStage-39     [kernel.kallsyms]                   [k] __mod_memcg_lruvec_state
     0.00%     0.00%  ReadStage-39     [kernel.kallsyms]                   [k] __mod_lruvec_state
     0.00%     0.00%  ReadStage-128    [kernel.kallsyms]                   [k] mem_cgroup_charge_statistics.constprop.0
     0.00%     0.00%  java             [kernel.kallsyms]                   [k] irqentry_exit_to_user_mode
     0.00%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] _find_next_bit
     0.00%     0.00%  ReadStage-8      [kernel.kallsyms]                   [k] filemap_map_pages
     0.00%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] nvme_queue_rq
     0.00%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] blk_finish_plug
     0.00%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  ReadStage-132    [kernel.kallsyms]                   [k] xa_load
     0.00%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] nvme_queue_rq
     0.00%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] blk_finish_plug
     0.00%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-121    [kernel.kallsyms]                   [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  ReadStage-4      [kernel.kallsyms]                   [k] newidle_balance
     0.00%     0.00%  ReadStage-4      [kernel.kallsyms]                   [k] pick_next_task_fair
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.00%     0.00%  ReadStage-80     [kernel.kallsyms]                   [k] lru_cache_add
     0.00%     0.00%  ReadStage-119    [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  ReadStage-50     [kernel.kallsyms]                   [k] clear_page_erms
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] __x64_sys_futex
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] do_futex
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] do_syscall_64
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  Thread-129       [kernel.kallsyms]                   [k] __schedule
     0.00%     0.00%  ReadStage-120    [kernel.kallsyms]                   [k] __mod_lruvec_state
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]                   [k] wake_up_q
     0.00%     0.00%  MutationStage-8  [kernel.kallsyms]                   [k] futex_wake
     0.00%     0.00%  ReadStage-32     [kernel.kallsyms]                   [k] flush_smp_call_function_queue
     0.00%     0.00%  ReadStage-32     [kernel.kallsyms]                   [k] __sysvec_call_function
     0.00%     0.00%  ReadStage-32     [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  Thread-42        [kernel.kallsyms]                   [k] do_syscall_64
     0.00%     0.00%  Thread-42        [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  ReadStage-7      [kernel.kallsyms]                   [k] clear_page_erms
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] __fdget_pos
     0.00%     0.00%  kworker/38:1-mm  [kernel.kallsyms]                   [k] kthread
     0.00%     0.00%  kworker/38:1-mm  [kernel.kallsyms]                   [k] ret_from_fork
     0.00%     0.00%  kworker/38:1-mm  [kernel.kallsyms]                   [k] worker_thread
     0.00%     0.00%  MutationStage-1  [kernel.kallsyms]                   [k] __handle_irq_event_percpu
     0.00%     0.00%  MutationStage-1  [kernel.kallsyms]                   [k] nvme_process_cq
     0.00%     0.00%  Thread-77        [kernel.kallsyms]                   [k] futex_wait
     0.00%     0.00%  Thread-77        [kernel.kallsyms]                   [k] __x64_sys_futex
     0.00%     0.00%  Thread-77        [kernel.kallsyms]                   [k] do_futex
     0.00%     0.00%  ReadStage-102    [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] _perf_event_enable
     0.00%     0.00%  perf             [kernel.kallsyms]                   [k] perf_event_for_each_child
     0.00%     0.00%  swapper          [kernel.kallsyms]                   [k] __remove_hrtimer
     0.00%     0.00%  ReadStage-149    [kernel.kallsyms]                   [k] flush_smp_call_function_queue
     0.00%     0.00%  swapper          [kernel.kallsyms]                   [k] cpumask_next_and
     0.00%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] __sysvec_call_function
     0.00%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] sysvec_call_function
     0.00%     0.00%  ReadStage-87     [kernel.kallsyms]                   [k] clear_page_erms
     0.00%     0.00%  ReadStage-86     [kernel.kallsyms]                   [k] __mod_lruvec_page_state
     0.00%     0.00%  ReadStage-155    [kernel.kallsyms]                   [k] try_to_wake_up
     0.00%     0.00%  ReadStage-155    [kernel.kallsyms]                   [k] wake_up_q
     0.00%     0.00%  kworker/12:1-mm  [kernel.kallsyms]                   [k] lru_add_drain_cpu
     0.00%     0.00%  kworker/12:1-mm  [kernel.kallsyms]                   [k] lru_add_drain_per_cpu
     0.00%     0.00%  ReadStage-99     [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  ReadStage-141    [kernel.kallsyms]                   [k] _raw_spin_lock_irqsave
     0.00%     0.00%  ReadStage-114    [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]                   [k] sysvec_call_function
     0.00%     0.00%  kworker/u97:0-e  [kernel.kallsyms]                   [k] __mod_lruvec_page_state
     0.00%     0.00%  ReadStage-148    [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] tcp_rate_check_app_limited
     0.00%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] xas_start
     0.00%     0.00%  ReadStage-132    [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.00%     0.00%  ReadStage-132    [kernel.kallsyms]                   [k] ext4_readahead
     0.00%     0.00%  NonPeriodicTask  [kernel.kallsyms]                   [k] workingset_update_node
     0.00%     0.00%  ReadStage-100    [kernel.kallsyms]                   [k] xas_load
     0.00%     0.00%  Thread-73        [kernel.kallsyms]                   [k] __x64_sys_futex
     0.00%     0.00%  ReadStage-59     [kernel.kallsyms]                   [k] read_pages
     0.00%     0.00%  ReadStage-148    [kernel.kallsyms]                   [k] mod_lruvec_state.constprop.0
     0.00%     0.00%  Thread-121       [kernel.kallsyms]                   [k] do_syscall_64
     0.00%     0.00%  Thread-121       [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  Thread-144       [kernel.kallsyms]                   [k] __x64_sys_futex
     0.00%     0.00%  Thread-144       [kernel.kallsyms]                   [k] do_futex
     0.00%     0.00%  Thread-144       [kernel.kallsyms]                   [k] do_syscall_64
     0.00%     0.00%  Thread-144       [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  Thread-144       [kernel.kallsyms]                   [k] futex_wait
     0.00%     0.00%  ReadStage-130    [kernel.kallsyms]                   [k] wake_up_q
     0.00%     0.00%  ReadStage-113    [kernel.kallsyms]                   [k] flush_tlb_func
     0.00%     0.00%  Thread-110       [kernel.kallsyms]                   [k] do_syscall_64
     0.00%     0.00%  Thread-110       [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  ReadStage-90     [kernel.kallsyms]                   [k] next_uptodate_page
     0.00%     0.00%  ReadStage-34     [kernel.kallsyms]                   [k] _raw_spin_lock
     0.00%     0.00%  ReadStage-148    [kernel.kallsyms]                   [k] ext4_mpage_readpages
     0.00%     0.00%  ReadStage-148    [kernel.kallsyms]                   [k] ext4_readahead
     0.00%     0.00%  Thread-50        [kernel.kallsyms]                   [k] futex_wait
     0.00%     0.00%  ReadStage-123    [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  swapper          [kernel.kallsyms]                   [k] error_return
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] kmem_cache_alloc
     0.00%     0.00%  ReadStage-15     [kernel.kallsyms]                   [k] bio_alloc_bioset
     0.00%     0.00%  ReadStage-74     [kernel.kallsyms]                   [k] _raw_spin_lock
     0.00%     0.00%  ReadStage-24     [kernel.kallsyms]                   [k] __mod_lruvec_page_state
     0.00%     0.00%  ReadStage-109    [kernel.kallsyms]                   [k] flush_smp_call_function_queue
     0.00%     0.00%  ReadStage-4      [kernel.kallsyms]                   [k] submit_bio_noacct
